player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles
Mario Alford,9671,WR,3,CLV,16,0,16,0,0,0,60.8,,64.6,,64.8,,0,0,0,0,0
Corey Robinson,9673,T,14,DET,0,0,0,0,0,58,62.0,,,,,,0,0,0,0,0
Dexter McDonald,9675,CB,6,OAK,0,5,28,0,18,0,54.5,,,,,,1,0,0,0,0
Trent Brown,9677,T,16,SF,0,0,0,0,0,56,62.8,,,,,,0,0,0,0,0
Tre McBride,9678,WR,2,TEN,0,0,0,7,0,0,50.2,,,,,,0,0,0,0,0
Geoff Swaim,9679,TE,9,DAL,34,0,10,4,0,0,67.0,,,,,,0,0,0,0,0
Darryl Roberts,9680,CB,11,NYJ,0,23,43,2,1,0,72.5,,,,60.1,,0,0,0,0,0
Taurean Nixon,9684,CB,2,DEN,0,8,12,7,7,0,46.7,,,,,,2,0,0,0,0
Denzelle Good,9688,G,12,IND,0,0,0,0,0,51,62.7,,,,,,0,0,0,0,0
Gerald Christian,9689,TE,1,BUF,0,0,3,0,0,0,60.3,,,,,,0,0,0,0,0
Marcus Rush,9695,ED,2,JAX,9,14,12,7,0,0,63.3,,,,,,0,0,0,0,0
Jermaine Whitehead,9698,S,2,GB,0,7,6,0,0,0,35.3,,,,,,0,0,0,0,1
Quan Bray,9700,WR,6,IND,36,32,19,1,0,0,61.6,,63.0,,64.8,,0,0,0,0,0
Al-Hajj Shabazz,9707,CB,8,PIT,15,38,23,9,0,0,47.6,,,,,,0,0,0,0,1
La'el Collins,9719,G,3,DAL,0,0,0,0,0,15,61.8,,,,,,0,0,0,0,0
Isaiah Johnson,9753,S,3,LA,13,14,12,0,2,0,71.7,,,,,,1,0,1,0,0
Zach Zenner,9761,HB,14,DET,23,25,25,53,0,0,60.9,,,,,,0,0,3,0,2
Robenson Therezie,9776,S,12,NO,25,44,47,15,53,0,46.3,,,,,,2,0,2,0,2
Terron Ward,9778,HB,5,ATL,3,11,15,6,0,0,56.9,,,,,,0,0,0,0,0
Raheem Mostert,9783,HB,3,SF,17,4,12,6,0,0,59.9,,63.2,,60.0,,0,0,0,0,0
Denzel Rice,9784,CB,3,HST,6,10,14,1,5,0,66.7,,,,,,1,0,1,0,1
Eric Tomlinson,9786,TE,6,NYJ,36,0,0,19,0,13,63.4,,,,,,0,0,0,0,0
Zaire Anderson,9792,LB,16,DEN,62,73,44,78,0,0,82.1,,,,,,1,0,5,2,1
Jordan Taylor,9793,WR,16,DEN,58,73,52,5,0,0,56.1,,,,60.1,,0,0,2,1,1
Alani Fua,9798,LB,3,ARZ,16,16,10,17,13,0,58.6,,,,,,0,0,0,0,0
Edwin Jackson,9800,LB,15,IND,60,62,24,51,0,0,59.3,,,,,,1,0,6,0,2
Paul Lasike,9802,FB,5,CHI,20,0,14,0,0,0,45.3,,58.7,,,,1,1,0,0,0
Gabe Martin,9803,LB,8,ARZ,32,37,35,45,18,0,59.8,,,,,,0,0,1,1,1
Xavier Williams,9809,DI,3,ARZ,0,0,0,0,9,0,59.4,,,,,,0,0,0,0,0
Matt Darr,9812,P,16,MIA,0,0,0,91,0,64,56.2,,,67.0,,,1,1,0,1,0
Andrew Franks,9814,K,16,MIA,0,74,0,0,0,64,60.9,60.6,,,,66.7,0,0,1,0,0
Mike Hull,9815,LB,16,MIA,79,70,49,91,0,0,79.2,,,,,,0,0,13,4,0
Zach Vigil,9824,LB,9,WAS,40,18,20,52,0,0,61.2,,,,,,0,0,2,0,1
Thurston Armbrister,9825,LB,14,DET,61,68,51,50,30,0,74.3,,,,,,0,0,3,1,1
Corey Grant,9827,HB,10,JAX,36,44,29,47,0,0,56.7,,66.6,,,,0,0,4,0,0
Nick Marshall,9829,CB,8,NYJ,25,33,34,4,9,0,65.1,,56.3,,63.3,,2,1,5,0,0
Chris Reed,9830,G,10,JAX,0,0,0,0,0,34,62.2,,,,,,0,0,0,0,0
Neville Hewitt,9836,LB,16,MIA,85,74,55,91,50,0,64.7,,,,,,2,0,5,2,1
Akeem Hunt,9839,HB,8,HST,28,37,30,15,0,0,90.4,,57.8,,,,0,0,6,1,0
Shane McDermott,9847,C,2,NYG,5,0,0,0,0,4,52.2,,,,,,0,0,0,0,0
Lucky Whitehead,9853,WR,15,DAL,71,0,43,0,0,0,59.1,,50.7,,72.0,,0,0,0,0,0
Brennen Beyer,9858,ED,1,BLT,6,3,5,4,5,0,60.5,,,,,,0,0,0,0,0
Nick Easton,9861,C,6,MIN,0,0,0,0,0,23,61.3,,,,,,0,0,0,0,0
B.J. Finney,9875,G,10,PIT,5,0,0,0,0,29,61.0,,,,,,0,0,0,0,0
Eli Rogers,9878,WR,7,PIT,3,0,15,0,0,0,59.8,,,,41.0,,0,0,0,0,0
Troy Hill,9881,CB,12,LA,0,25,54,25,37,0,64.6,,,,,,2,0,2,0,1
Matt Lengel,9884,TE,5,NE,9,0,0,0,0,27,55.9,,,,,,0,0,0,0,0
Trevor Roach,9887,LB,4,CIN,20,19,20,22,1,0,59.5,,,,,,0,0,1,0,0
Terrell Watson,9889,HB,1,PHI,0,0,5,0,0,0,60.9,,,,,,0,0,0,0,0
Justin Coleman,9892,CB,10,NE,0,23,39,0,1,0,59.1,,,,,,2,0,0,0,0
Anthony Harris,9895,S,16,MIN,57,61,64,76,19,0,60.6,,,,,,2,1,5,2,1
Malcolm Brown,9902,HB,16,LA,46,21,63,37,0,0,42.8,,,,,,4,1,2,0,1
Matt Longacre,9910,ED,6,LA,21,0,1,0,20,0,67.3,,,,,,0,0,0,0,0
Cameron Lynch,9911,LB,12,TB,54,65,48,48,0,0,66.1,,60.0,,,,0,0,2,0,1
Bradley Marquez,9914,WR,14,LA,66,51,71,77,3,0,74.5,,,,,,1,1,4,1,1
LaDarius Gunter,9925,CB,16,GB,17,10,39,0,51,0,68.5,,,,,,0,0,0,0,0
Ryan Delaire,9939,ED,3,CAR,0,5,0,0,2,0,69.4,,,,,,0,0,1,0,0
Deshazor Everett,9940,S,16,WAS,83,90,61,47,1,0,55.8,,,,,,2,0,6,1,2
Josh Keyes,9943,LB,5,ATL,31,24,25,22,0,0,56.5,,,,,,1,0,2,0,0
Christopher Harper,9950,WR,1,SF,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0
Brandon King,9952,S,16,NE,60,94,72,72,0,0,62.1,,,,,,3,1,7,1,3
Julian Howsare,9957,FB,2,NYJ,11,14,0,5,0,0,79.0,,59.9,,,,0,0,2,0,0
Taiwan Jones,9958,LB,3,NYJ,12,15,13,18,0,0,66.0,,,,,,0,0,1,0,1
Damiere Byrd,9964,WR,1,CAR,1,3,1,4,5,0,52.1,,59.9,,,,0,0,0,0,1
Dean Marlowe,9966,S,1,CAR,3,5,5,0,0,0,65.0,,,,,,0,0,0,0,0
Matt Wile,9972,K,4,ARZ,0,7,0,14,0,23,62.0,61.4,,72.9,,,0,0,0,0,0
Robertson Daniel,9974,CB,1,BLT,5,4,6,3,0,0,56.2,,,,,,0,0,0,0,1
Leon Orr,9984,DI,5,MIA,0,0,0,0,16,0,34.9,,,,,,1,0,0,0,0
Ronald Martin,9991,S,3,NYJ,15,12,16,0,0,0,59.1,,,,,,0,0,0,0,0
Rod Smith,9996,HB,7,DAL,25,32,14,22,0,0,48.2,,59.9,,,,2,0,1,0,1
Jonathan Anderson,9998,LB,8,CHI,47,32,28,33,22,0,53.5,,,,,,1,0,2,0,0
Bryce Callahan,10000,CB,7,CHI,3,1,12,0,1,0,67.1,,63.5,,61.4,,0,0,1,0,0
Jacoby Glenn,10003,CB,6,CHI,0,15,13,0,31,0,55.2,,,,,,1,0,0,0,0
Rick Lovato,10007,LS,5,PHI,0,0,0,15,0,25,64.5,,,,,,0,0,0,0,0
Cameron Meredith,10008,WR,3,CHI,3,0,0,0,0,0,58.8,,,,,,0,0,0,0,0
John Timu,10011,LB,11,CHI,30,2,24,30,50,0,63.6,,,,,,0,0,1,0,0
Kendall Lamm,10017,T,15,HST,0,0,0,0,0,67,62.1,,,,,,0,0,0,0,0
Khari Lee,10018,TE,8,DET,12,0,0,0,0,35,59.4,,,,,,0,0,0,0,0
Lynden Trail,10026,ED,2,WAS,0,0,9,0,0,0,65.2,,,,,,0,0,0,0,0
Richard Ash,10047,DI,1,DAL,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0
Harold Jones-Quartey,10055,S,14,CHI,3,47,12,31,15,0,58.7,,,,,,0,0,5,0,0
David Irving,10063,DI,14,DAL,0,0,1,0,53,0,49.0,,,,,,1,0,0,0,0
Justin March-Lillard,10065,LB,5,KC,2,1,0,0,21,0,60.7,,,,,,0,0,0,0,0
Will Tye,10070,TE,7,NYG,8,0,0,0,0,21,57.4,,,,,,0,0,0,0,0
Quinton Dunbar,10073,CB,14,WAS,0,61,47,35,15,0,58.5,,,,60.0,,0,0,0,0,1
Adam Humphries,10075,WR,14,TB,5,0,65,0,1,0,61.5,,59.3,,54.9,,0,0,0,0,0
Isaac Fruechte,10078,WR,1,MIN,2,7,2,0,0,0,78.1,,,,,,0,0,1,0,0
Travell Dixon,10080,S,1,CAR,4,3,3,3,0,0,69.0,,,,,,0,0,0,0,0
Toby Johnson,10101,DI,1,MIN,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0
Cody Riggs,10108,CB,3,TEN,10,15,14,9,0,0,49.3,,,,,,1,0,0,0,0
Curtis Riley,10109,S,4,TEN,15,24,18,0,0,0,66.9,,,,,,0,0,0,0,0
Quinton Spain,10110,G,12,TEN,0,0,0,0,0,43,62.5,,,,,,0,0,0,0,0
Mack Brown,10115,HB,9,WAS,26,45,20,0,0,0,66.1,,,,,,1,0,0,0,0
Corey Moore,10117,S,16,HST,61,68,75,68,64,0,60.0,,,,,,1,0,6,1,4
Tyreek Burwell,10124,T,5,SD,0,0,0,0,0,21,61.9,,,,,,0,0,0,0,0
Nick Dzubnar,10127,LB,4,SD,19,27,15,16,8,0,70.6,,,,,,0,0,0,0,0
Josh Lambo,10133,K,16,SD,0,91,0,0,0,78,61.0,65.9,,,,59.9,0,0,0,0,0
Tyrell Adams,10140,LB,6,OAK,20,32,25,3,0,0,62.9,,,,,,0,0,0,0,0
Daniel Brown,10144,TE,8,CHI,42,3,15,9,0,0,67.7,,,,,,0,0,0,0,0
Tyrell Williams,10154,WR,3,SD,4,0,0,0,0,0,58.5,,,,,,0,0,0,0,0
T.Y. McGill,10156,DI,13,IND,33,0,19,0,43,6,56.5,,,,,,0,0,0,0,0
Houston Bates,10167,ED,14,WAS,69,78,47,36,60,0,68.1,,,,,,0,0,4,1,1
Kasen Williams,10195,WR,1,SEA,3,0,0,0,0,0,59.9,,,,,,0,0,0,0,0
Jason Myers,10207,K,16,JAX,0,76,0,0,0,67,60.9,70.2,,,,68.8,1,0,0,0,0
Chris Manhertz,10211,TE,7,CAR,36,1,0,0,0,31,69.7,,,,,,0,0,0,0,0
Jordan Berry,10236,P,16,PIT,0,0,0,74,0,66,63.5,,,68.3,,,1,0,0,0,0
Brett Jones,10247,G,14,NYG,52,0,0,0,0,46,65.7,,,,,,1,0,0,0,0
Brian Peters,10248,LB,12,HST,54,54,63,54,22,0,61.7,60.0,,,,,1,0,9,0,1
Delvin Breaux,10251,CB,2,NO,0,0,1,0,6,0,60.5,,,,,,0,0,0,0,0
Roosevelt Nix,10269,FB,10,PIT,46,56,34,33,0,0,69.8,,,,,,2,0,7,0,1
Bronson Hill,10292,HB,3,JAX,12,15,12,2,0,0,53.9,,,,,,0,0,0,0,0
Trovon Reed,10294,CB,6,SD,27,24,20,0,19,0,63.4,,,,,,1,0,2,0,0
Jude Adjei-Barimah,10298,CB,10,TB,40,19,36,1,0,0,62.2,,,,,,0,0,0,0,0
Ross Travis,10320,TE,3,KC,0,1,8,0,0,0,29.8,,,,,,1,0,0,0,0
Freddie Bishop,10338,ED,2,NYJ,14,0,0,4,0,0,56.3,,,,,,0,0,0,0,0
Dexter McCoil,10341,S,16,SD,80,92,27,4,21,0,53.1,,,,,,1,0,3,0,0
Cornelius Edison,10345,C,6,CHI,0,0,0,0,0,23,62.7,,,,,,0,0,0,0,0
Erik Harris,10346,S,4,NO,26,22,12,18,21,0,58.2,,,,,,0,0,0,0,0
Aaron Grymes,10350,CB,1,PHI,2,3,4,0,0,0,60.6,,,,,,0,0,0,0,0
Joey Bosa,10637,ED,3,SD,0,0,0,0,12,0,59.3,,,,,,0,0,0,0,0
Ezekiel Elliott,10638,HB,5,DAL,6,0,0,0,0,0,58.9,,59.6,,,,0,0,0,0,0
Jalen Ramsey,10639,CB,16,JAX,0,4,79,0,81,0,63.2,,,,,,3,1,0,0,0
Ronnie Stanley,10640,T,12,BLT,0,0,0,0,0,54,63.2,,,,,,0,0,0,0,0
DeForest Buckner,10641,DI,13,SF,0,0,6,0,66,32,59.3,,,,,,0,0,0,0,0
Jack Conklin,10642,T,16,TEN,0,0,0,0,0,64,63.1,,,,,,0,0,0,0,0
Leonard Floyd,10643,ED,1,CHI,0,0,1,0,0,0,59.9,,,,,,0,0,0,0,0
Eli Apple,10644,CB,13,NYG,4,14,56,7,18,0,59.4,,,,,,1,0,0,0,1
Vernon Hargreaves III,10645,CB,16,TB,1,0,6,0,69,0,61.1,,,,62.9,,0,0,0,0,0
Laremy Tunsil,10647,G,11,MIA,0,0,0,0,0,48,41.5,,,,,,2,0,0,0,0
Karl Joseph,10648,S,6,OAK,0,34,4,0,0,0,62.1,,,,,,0,0,0,0,1
Taylor Decker,10650,T,16,DET,0,0,0,0,0,69,63.5,,,,,,0,0,0,0,0
Keanu Neal,10651,S,6,ATL,0,35,6,0,11,0,61.5,,,,,,0,0,0,0,0
Ryan Kelly,10652,C,2,IND,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0
Shaq Lawson,10653,ED,1,BUF,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0
Darron Lee,10654,LB,13,NYJ,52,17,29,47,2,0,61.4,,,,,,0,0,2,0,0
Will Fuller V,10655,WR,10,HST,10,0,27,0,0,0,33.3,,58.8,,71.1,,0,0,0,0,0
Laquon Treadwell,10657,WR,8,MIN,7,6,28,6,0,0,66.7,,62.9,,,,0,0,1,0,0
Artie Burns,10659,CB,16,PIT,1,87,71,4,30,0,39.3,,,,,,4,3,1,0,1
Kenny Clark,10661,DI,16,GB,0,0,0,0,69,12,57.7,,,,,,0,0,0,0,0
Joshua Garnett,10662,G,15,SF,1,0,0,0,0,52,63.9,,,,,,0,0,0,0,0
Robert Nkemdiche,10663,DI,1,ARZ,0,0,2,0,4,0,59.4,,,,,,0,0,0,0,0
Vernon Butler,10664,DI,8,CAR,0,0,5,0,36,0,92.2,,,,,,0,0,0,0,0
Germain Ifedi,10665,G,13,SEA,0,0,0,0,0,61,64.3,,,,,,0,0,0,0,0
Emmanuel Ogbah,10666,ED,16,CLV,0,0,10,0,79,52,59.1,,,,,,0,0,0,0,0
Kevin Dodd,10667,ED,6,TEN,0,0,9,0,8,0,60.6,,,,,,0,0,0,0,0
Hunter Henry,10669,TE,12,SD,9,0,0,0,0,54,61.3,,59.9,,,,0,0,0,0,0
Myles Jack,10670,LB,16,JAX,79,34,20,65,6,0,55.8,,,,,,2,0,1,0,1
Chris Jones,10671,DI,16,KC,0,0,6,0,59,0,50.0,,,,,,1,0,0,0,0
Xavien Howard,10672,CB,3,MIA,0,0,3,0,1,0,60.3,,,,,,0,0,0,0,0
Noah Spence,10673,ED,7,TB,0,9,5,0,7,0,54.0,,,,,,0,0,0,0,0
Sterling Shepard,10674,WR,1,NYG,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0
Kamalei Correa,10676,ED,9,BLT,37,47,47,46,10,0,49.4,,,,,,1,0,1,1,3
Austin Johnson,10677,DI,8,TEN,0,0,14,0,21,0,61.3,,,,,,0,0,0,0,0
Jihad Ward,10678,DI,8,OAK,0,0,0,0,2,23,60.9,,,,,,0,0,0,0,0
A'Shawn Robinson,10680,DI,15,DET,0,0,0,0,37,0,74.8,,,,,,0,0,0,0,0
Michael Thomas,10681,WR,4,NO,2,3,0,0,0,0,60.1,,,,,,0,0,0,0,0
Jason Spriggs,10682,T,16,GB,0,0,0,0,0,77,54.5,,,,,,1,0,0,0,0
Jarran Reed,10683,DI,13,SEA,0,0,2,0,47,0,40.7,,,,,,1,0,0,0,0
Deion Jones,10686,LB,12,ATL,19,5,6,12,13,0,75.2,,,,,,0,0,2,0,0
Su'a Cravens,10687,LB,11,WAS,55,60,5,0,0,0,70.9,,,,,,0,0,1,0,1
Mackensie Alexander,10688,CB,13,MIN,1,51,50,10,0,0,60.7,,,,,,1,0,0,0,0
Cody Whitehair,10690,C,3,CHI,0,0,0,0,0,5,60.8,,,,,,0,0,0,0,0
T.J. Green,10691,S,13,IND,6,26,36,0,43,0,46.0,,,,,,3,1,1,0,0
Sean Davis,10692,S,16,PIT,68,27,4,50,33,0,47.1,,,,,,0,0,0,0,0
Roberto Aguayo,10693,K,16,TB,0,79,0,0,0,66,60.9,84.1,,,,37.9,0,0,1,0,1
Cyrus Jones,10694,CB,9,NE,28,3,20,0,0,0,59.9,,45.3,,25.6,,0,0,0,0,0
Vonn Bell,10695,S,16,NO,11,93,55,2,63,0,72.4,,,,,,0,0,4,0,0
James Bradberry,10696,CB,13,CAR,0,0,45,0,49,0,59.3,,,,,,2,0,0,0,0
Adam Gotsis,10697,DI,8,DEN,0,0,8,0,12,0,59.2,,,,,,0,0,0,0,0
Kevin Byard,10698,S,16,TEN,85,83,67,77,60,0,63.3,,60.0,,,,2,0,6,0,4
Carl Nassib,10699,ED,14,CLV,0,0,10,0,67,0,59.0,,,,,,0,0,0,0,0
Maliek Collins,10701,DI,15,DAL,49,0,0,0,10,0,62.1,,,,,,0,0,0,0,0
Yannick Ngakoue,10703,ED,3,JAX,0,0,0,4,1,0,58.6,,,,,,0,0,0,0,0
Darian Thompson,10705,S,2,NYG,10,8,0,0,10,0,60.4,,,,,,0,0,0,0,0
Jonathan Bullard,10706,DI,10,CHI,2,0,1,0,40,0,58.1,,,,,,0,0,0,0,0
Kenyan Drake,10707,HB,16,MIA,79,70,55,41,0,0,40.5,,83.8,,,,3,0,3,1,1
KeiVarae Russell,10708,CB,5,CIN,0,3,19,2,0,0,63.2,,,,,,0,0,1,0,0
Shilique Calhoun,10709,ED,10,OAK,53,51,38,48,0,1,53.3,,,,,,2,0,3,1,1
Daryl Worley,10711,CB,16,CAR,17,21,65,8,68,0,50.4,,,,,,3,1,1,0,0
Joe Thuney,10712,G,16,NE,0,0,0,0,0,81,62.2,,,,,,0,0,0,0,0
Isaac Seumalo,10713,G,9,PHI,0,0,0,0,0,37,62.3,,,,,,0,0,0,0,0
Adolphus Washington,10714,DI,11,BUF,0,0,0,0,44,2,41.9,,,,,,1,0,0,0,0
Austin Hooper,10715,TE,14,ATL,73,54,32,22,0,0,58.5,,67.5,,,,1,0,1,0,0
Le'Raven Clark,10716,T,8,IND,0,0,0,0,0,40,61.9,,,,,,0,0,0,0,0
Jordan Jenkins,10717,ED,11,NYJ,3,32,14,8,15,0,68.9,,,,,,0,0,1,0,0
Kendall Fuller,10718,CB,13,WAS,5,40,44,6,0,0,72.0,,,,,,0,0,1,1,0
Braxton Miller,10719,WR,8,HST,25,0,7,0,0,0,58.6,,58.3,,60.5,,0,0,0,0,0
Leonte Carroo,10720,WR,11,MIA,30,30,36,0,0,0,67.1,,,,,,0,0,0,0,0
Nick Vigil,10721,LB,16,CIN,76,77,70,80,2,0,62.4,,,,,,0,0,7,0,4
Kyler Fackrell,10722,ED,13,GB,77,69,50,47,41,0,67.4,,,,,,1,0,9,0,0
Javon Hargrave,10723,DI,14,PIT,29,0,0,0,51,0,54.3,,,,,,0,0,0,0,0
C.J. Prosise,10724,HB,1,SEA,0,3,0,0,0,0,61.4,,,,,,0,0,0,0,0
Brandon Williams,10726,CB,13,ARZ,51,56,27,14,0,0,58.1,,,,,,1,0,3,0,1
Nick Vannett,10728,TE,9,SEA,0,6,0,8,0,29,62.4,,,,,,0,0,0,0,0
Graham Glasgow,10729,C,15,DET,16,0,0,0,0,63,70.2,,,,,,0,0,0,0,0
Vincent Valentine,10730,DI,13,NE,0,0,6,0,41,0,59.1,,,,,,0,0,0,0,0
Rees Odhiambo,10731,G,8,SEA,2,0,0,0,0,33,60.1,,,,,,0,0,0,0,0
Justin Simmons,10732,S,13,DEN,53,65,59,70,34,0,55.4,,,,,,3,0,5,1,3
Joe Schobert,10733,ED,16,CLV,86,58,53,86,0,0,78.6,,,,,,1,0,10,0,1
Joshua Perry,10736,LB,15,SD,86,82,46,56,64,0,74.5,,60.0,,,,0,0,6,0,0
Sheldon Day,10737,DI,16,JAX,80,0,22,0,44,0,58.7,,,,,,0,0,0,0,0
Tavon Young,10738,CB,16,BLT,0,41,32,16,56,0,67.0,,,,,,3,0,3,0,0
Parker Ehinger,10739,G,5,KC,0,0,0,0,0,23,61.9,,,,,,0,0,0,0,0
Eric Murray,10740,S,16,KC,74,86,66,78,60,0,87.3,,,,,,1,0,5,0,1
Chris Moore,10741,WR,13,BLT,35,58,56,31,0,0,65.4,,55.7,,,,0,0,3,1,0
Ryan Smith,10742,S,14,TB,50,73,55,31,29,0,75.5,,50.3,,,,1,0,1,0,0
B.J. Goodson,10743,LB,15,NYG,69,67,80,67,34,0,65.0,,,,,,1,0,5,0,1
Tyler Higbee,10744,TE,6,LA,6,0,5,0,0,9,58.7,,,,,,0,0,0,0,0
Miles Killebrew,10745,S,16,DET,78,80,58,62,26,0,90.1,,,,,,0,0,7,2,1
Nick Kwiatkoski,10747,LB,14,CHI,33,30,35,47,0,0,74.5,,,,,,0,0,3,0,0
Ricardo Louis,10748,WR,16,CLV,76,47,60,54,0,0,58.8,,62.8,,,,0,0,6,1,3
De'Vondre Campbell,10749,LB,9,ATL,0,0,8,0,27,0,62.1,,,,,,0,0,0,0,0
Hassan Ridgeway,10750,DI,15,IND,1,0,17,0,67,14,63.8,,,,,,1,0,0,0,0
Pharoh Cooper,10751,WR,8,LA,19,0,15,0,0,0,71.5,,65.4,,62.5,,0,0,0,0,0
Juston Burris,10752,CB,16,NYJ,61,53,51,57,76,0,60.7,,,,,,0,0,4,0,5
Tyler Ervin,10753,HB,12,HST,48,37,62,22,1,0,51.7,,37.8,,60.1,,0,0,3,0,1
David Onyemata,10754,DI,4,NO,26,0,0,0,0,0,60.1,,,,,,0,0,0,0,0
Deon Bush,10758,S,9,CHI,8,21,40,0,9,0,66.0,,,,,,0,0,0,1,0
Antonio Morrison,10759,LB,16,IND,72,69,57,57,7,0,41.2,,,,,,1,0,6,1,0
Demarcus Robinson,10760,WR,16,KC,52,83,65,71,0,0,63.8,,,,,,3,0,3,0,5
Deiondre' Hall,10761,CB,8,CHI,4,31,25,0,4,0,59.5,,,,,,1,0,2,0,1
Evan Boehm,10762,C,15,ARZ,68,0,0,0,0,14,49.8,,,,,,1,0,0,0,0
Derrick Kindred,10763,S,12,CLV,53,23,8,63,40,0,64.1,,,,,,0,0,1,1,1
Alex Lewis,10764,G,10,BLT,0,0,0,0,0,35,62.3,,,,,,0,0,0,0,0
Blake Martinez,10765,LB,12,GB,45,35,22,31,0,0,67.7,,,,,,1,0,2,0,0
Rashard Robinson,10767,CB,13,SF,0,8,39,12,40,0,28.9,,,,,,5,1,0,0,2
Dean Lowry,10771,DI,3,GB,0,0,1,0,6,1,59.9,,,,,,0,0,0,0,0
Seth DeValve,10772,TE,11,CLV,55,5,25,11,0,0,56.1,,,,,,0,0,1,0,0
Tajae Sharpe,10774,WR,1,TEN,2,0,0,0,0,0,59.4,,,,,,0,0,0,0,0
Zack Sanchez,10775,CB,3,CAR,1,6,5,6,0,0,53.8,,,,,,0,0,1,0,1
Ronald Blair III,10776,DI,12,SF,4,0,14,3,49,5,59.7,,,,,,0,0,0,0,0
DeAndre Washington,10777,HB,11,OAK,48,1,0,9,0,0,46.9,,59.5,,,,1,0,0,0,0
John Theus,10779,T,4,SF,0,0,0,0,0,12,61.4,,,,,,0,0,0,0,0
Matthew Judon,10780,ED,10,BLT,21,28,42,0,22,0,38.0,,,,,,5,0,0,0,0
Quinton Jefferson,10781,DI,3,SEA,0,0,0,0,9,0,60.1,,,,,,0,0,0,0,0
Caleb Benenoch,10782,G,5,TB,0,0,0,0,0,23,47.1,,,,,,1,0,0,0,0
Paul Perkins,10783,HB,14,NYG,65,61,65,1,0,0,49.6,,,,,,2,1,4,0,1
Jordan Howard,10784,HB,1,CHI,0,0,4,0,0,0,60.8,,,,,,0,0,0,0,0
Joe Dahl,10785,G,6,DET,25,0,0,0,0,21,67.5,,,,,,0,0,0,0,0
Matt Ioannidis,10786,DI,10,WAS,38,0,3,0,1,43,53.9,,,,,,1,0,0,0,0
Wendell Smallwood,10787,HB,13,PHI,57,4,41,31,0,0,67.9,,69.0,,,,0,0,2,1,0
Jordan Payton,10788,WR,3,CLV,10,1,0,0,0,0,60.3,,,,,,0,0,0,0,0
Joe Haeg,10789,G,15,IND,0,0,0,0,0,73,62.2,,,,,,0,0,0,0,0
Jonathan Williams,10790,HB,7,BUF,28,10,17,0,0,0,43.9,,,,,,0,0,1,0,1
LeShaun Sims,10791,CB,13,TEN,54,62,52,55,13,0,70.9,,,,,,0,0,2,3,2
Brandon Shell,10792,T,8,NYJ,0,0,0,0,0,31,62.0,,,,,,0,0,0,0,0
K.J. Dillon,10793,S,5,HST,27,23,14,5,0,0,58.8,,,,,,0,0,3,0,1
Kentrell Brothers,10794,LB,10,MIN,49,49,41,43,0,0,90.2,,,,,,0,0,7,1,2
Trevor Davis,10797,WR,11,GB,28,14,27,10,0,0,58.1,,54.7,,38.6,,0,0,0,0,1
Halapoulivaati Vaitai,10798,T,7,PHI,0,0,0,0,0,32,28.5,,,,,,0,0,0,0,0
Tyreek Hill,10799,WR,16,KC,28,2,72,30,1,0,82.0,,85.3,,83.0,,0,0,4,1,0
D.J. Reader,10800,DI,13,HST,9,0,0,0,31,54,61.0,,,,,,0,0,0,0,0
Marqui Christian,10801,S,11,LA,16,38,56,0,3,0,71.5,,,,,,1,0,1,0,0
Spencer Drango,10802,G,16,CLV,0,0,0,0,0,52,63.0,,,,,,0,0,0,0,0
Antwione Williams,10803,LB,14,DET,53,47,43,43,9,0,68.2,,,,,,2,0,4,1,1
Cole Toner,10804,G,1,ARZ,0,0,0,0,0,9,61.3,,,,,,0,0,0,0,0
Rashard Higgins,10806,WR,7,CLV,0,3,20,2,0,0,63.3,,,,,,0,0,0,0,0
Trey Caldwell,10807,CB,1,CLV,0,5,3,3,0,0,61.1,,,,,,0,0,0,0,0
Jatavis Brown,10809,LB,6,SD,1,16,10,14,1,0,83.5,,,,,,0,0,1,1,0
Andy Janovich,10810,FB,11,DEN,52,57,27,50,0,0,65.3,,,,,,0,0,2,0,0
Temarrick Hemingway,10811,TE,8,LA,29,2,31,38,0,8,66.1,,,,,,1,0,1,0,0
D.J. White,10812,CB,11,KC,31,42,35,1,17,0,56.5,,,,,,0,0,0,0,0
Drew Kaser,10813,P,16,SD,0,1,0,60,0,28,51.7,60.0,,50.7,,,2,0,0,0,0
Tyrone Holmes,10815,ED,10,CLV,16,30,5,0,0,0,62.1,,,,,,0,0,1,0,0
Jerell Adams,10818,TE,4,NYG,3,0,24,0,0,0,42.8,,,,,,1,0,0,0,0
DeAndre Houston-Carson,10819,S,8,CHI,30,29,30,21,0,0,39.7,,,,,,3,0,1,2,1
Jakeem Grant,10820,WR,16,MIA,85,0,29,0,1,0,64.5,,56.1,,77.3,,0,0,0,0,0
