player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Tre Mason,8710,HB,13,SL,35,1,17,17,0,0,0,0,0,59.8,69.6,61.3,0,0,0,0,1,0
Travis Swanson,8711,C,14,DET,947,0,649,298,0,0,966,0,0,58.3,56.7,57.9,2,3,24,29,3,0
Spencer Long,8713,G,13,WAS,845,0,505,340,0,862,1,0,0,74.7,67.0,72.4,0,4,26,30,0,0
Gabe Jackson,8716,G,16,OAK,1050,0,688,362,0,1089,0,0,0,77.9,84.4,70.7,1,3,19,23,3,1
Josh Huff,8721,WR,15,PHI,197,0,0,197,0,0,0,0,0,64.2,,90.0,0,0,0,0,1,1
Chris Watt,8724,C,5,SD,177,0,105,72,0,31,150,2,0,42.0,22.3,51.4,1,0,14,15,4,1
Donte Moncrief,8725,WR,16,IND,267,0,0,267,0,0,0,0,0,72.0,,62.4,0,0,0,0,0,0
John Brown,8726,WR,15,ARZ,275,0,2,273,0,0,0,0,0,80.1,73.7,68.5,0,0,0,0,3,0
Trai Turner,8727,G,16,CAR,1070,0,590,480,0,0,0,1101,0,79.2,85.0,74.0,1,1,15,17,6,0
Brandon Linder,8728,G,3,JAX,197,0,127,70,0,0,0,197,0,69.2,70.8,68.2,0,0,5,5,3,2
Terrance West,8729,HB,8,BLT,13,0,9,4,0,0,0,0,0,53.6,31.9,60.0,0,1,1,2,0,0
Michael Schofield III,8730,T,13,DEN,870,0,542,328,0,0,0,0,883,64.9,57.0,69.8,9,8,40,57,5,1
Jerick McKinnon,8731,HB,16,MIN,26,0,19,7,0,0,0,0,0,73.9,75.0,60.0,0,0,2,2,0,0
Richard Rodgers,8733,TE,16,GB,310,0,46,264,0,0,0,0,2,71.0,59.8,64.2,1,0,3,4,3,0
Crockett Gillmore,8734,TE,10,BLT,250,0,76,174,5,0,0,0,0,76.0,61.5,59.8,0,2,2,4,2,0
Devonta Freeman,8738,HB,15,ATL,104,0,81,23,0,0,0,0,0,68.6,72.8,59.3,2,2,4,8,1,0
Bryan Stork,8740,C,8,NE,490,0,314,176,1,22,360,6,107,63.4,51.7,71.0,2,5,10,17,4,2
Bruce Ellington,8741,WR,13,SF,53,0,0,53,0,0,0,0,0,63.1,,72.3,0,0,0,0,2,2
Russell Bodine,8746,C,16,CIN,1054,0,611,443,0,0,1082,0,0,63.0,67.8,61.3,3,0,27,30,9,0
Andre Williams,8748,HB,16,NYG,16,0,13,3,0,0,0,0,0,51.1,71.6,60.0,0,0,0,0,0,0
Ka'Deem Carey,8752,HB,7,CHI,7,0,4,3,0,0,0,0,0,60.9,12.0,60.0,0,0,1,1,1,0
Martavis Bryant,8753,WR,11,PIT,104,0,1,103,0,0,0,0,0,69.5,62.4,65.5,0,0,0,0,0,0
Kevin Norwood,8758,WR,1,CAR,5,0,0,5,0,0,0,0,0,59.6,,86.0,0,0,0,0,0,0
De'Anthony Thomas,8759,WR,10,KC,55,0,0,55,0,0,0,0,0,62.8,,68.4,0,0,0,0,0,0
James White,8765,HB,14,NE,52,0,33,19,0,0,0,0,0,70.6,72.7,60.5,0,0,2,2,0,0
Dakota Dozier,8772,G,2,NYJ,4,0,4,0,0,0,5,0,0,60.0,78.1,,0,0,0,0,0,0
Lorenzo Taliaferro,8773,HB,3,BLT,17,0,13,4,0,0,0,0,0,77.1,87.4,60.0,0,0,0,0,0,0
Cameron Fleming,8775,T,12,NE,467,0,288,179,187,0,0,0,257,60.2,56.0,63.4,3,4,19,26,3,0
Ryan Grant,8777,WR,16,WAS,194,0,1,193,0,0,0,0,0,62.7,65.3,77.0,0,0,0,0,3,0
Devin Street,8781,WR,15,DAL,133,0,0,133,0,0,0,0,0,57.8,,53.3,0,0,0,0,2,0
Kevin Pamphile,8784,T,15,TB,202,0,73,129,0,72,0,5,0,75.5,76.4,70.6,0,0,2,2,2,0
Corey Linsley,8796,C,13,GB,798,0,533,265,0,0,816,0,0,73.2,79.1,70.9,3,1,15,19,5,1
A.J. McCarron,8799,QB,7,CIN,251,147,0,104,0,0,0,0,0,69.8,,61.0,2,1,2,5,1,0
Wesley Johnson,8808,C,4,NYJ,170,0,117,53,0,0,175,0,0,73.6,71.4,71.9,1,0,2,3,1,0
John Urschel,8810,C,12,BLT,546,0,368,178,1,21,536,3,0,62.5,58.0,63.9,1,4,19,24,4,1
Jared Abbrederis,8811,WR,9,GB,28,0,0,28,0,0,0,0,0,60.4,,71.4,0,0,0,0,0,0
Zach Mettenberger,8813,QB,7,TEN,264,188,0,76,0,0,0,0,0,38.4,,60.0,0,1,2,3,1,0
Alfred Blue,8816,HB,14,HST,49,0,31,18,0,0,0,0,0,62.5,75.1,62.1,1,0,1,2,0,0
T.J. Jones,8824,WR,9,DET,47,0,0,47,0,0,0,0,0,62.1,,90.5,0,0,0,0,0,0
Matt Hazel,8825,WR,5,MIA,18,0,0,18,0,0,0,0,0,54.3,,60.4,0,0,0,0,0,0
Zach Fulton,8828,G,10,KC,407,0,264,143,0,131,85,198,0,64.9,64.5,64.0,2,2,11,15,2,1
Laurent Duvernay-Tardif,8834,G,13,KC,804,0,476,328,0,0,0,827,0,67.3,62.7,67.2,4,0,19,23,6,1
Matt Paradis,8841,C,16,DEN,1101,0,692,409,0,0,1125,0,0,75.1,71.5,73.1,1,9,19,29,1,0
Quincy Enunwa,8843,WR,12,NYJ,172,0,8,164,0,0,0,0,0,53.2,64.9,69.3,0,0,0,0,2,1
Jay Prosch,8845,FB,16,HST,150,0,16,134,0,0,0,0,0,63.9,66.6,61.6,0,0,1,1,0,0
Michael Campanaro,8852,WR,4,BLT,17,0,0,17,0,0,0,0,0,69.6,,72.9,0,0,0,0,0,0
Zach Hocker,8862,K,1,SL,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Ulrick John,8866,T,1,MIA,29,0,20,9,30,0,0,0,0,59.6,44.3,67.9,0,2,0,2,0,0
Jeff Janis,8870,WR,13,GB,55,0,1,54,0,0,0,0,0,56.0,69.8,69.9,0,0,0,0,2,1
Seantrel Henderson,8871,T,10,BUF,592,0,328,264,0,0,0,0,603,56.0,56.1,59.9,2,4,13,19,7,0
Charles Leno Jr.,8880,T,16,CHI,917,0,511,406,918,0,0,0,1,71.5,65.9,74.1,4,6,32,42,7,3
Demetrius Rhaney,8884,C,5,SL,124,0,86,38,0,74,5,46,0,56.3,58.3,59.1,0,2,3,5,1,0
Bennie Fowler,8914,WR,14,DEN,98,0,1,97,0,0,0,0,0,69.1,65.8,79.4,0,0,0,0,0,0
Brent Qvale,8921,T,7,NYJ,31,0,6,25,3,0,0,3,3,39.9,80.3,56.8,0,0,0,0,2,0
Allen Hurns,8931,WR,15,JAX,256,0,2,254,0,0,0,0,0,78.8,70.1,58.1,0,0,0,0,0,0
Cairo Santos,8932,K,1,KC,1,1,0,0,0,0,0,0,0,61.3,,,0,0,0,0,0,0
Marcel Jensen,8936,TE,1,WAS,10,0,0,10,0,0,0,0,0,57.6,,57.7,0,0,0,0,0,0
Albert Wilson,8943,WR,14,KC,229,0,0,229,0,0,0,0,0,63.9,,69.9,0,0,0,0,1,0
Nic Jacobs,8946,TE,11,JAX,81,0,17,64,0,0,0,0,0,47.7,70.7,56.0,0,0,1,1,0,0
Scott Simonson,8954,TE,6,CAR,26,0,2,24,0,0,0,0,0,70.1,67.7,56.7,0,0,0,0,0,0
Juwan Thompson,8955,HB,8,DEN,14,0,10,4,0,0,0,0,0,57.2,65.8,60.8,0,0,2,2,0,0
Zac Kerin,8960,C,1,MIN,1,0,1,0,0,1,0,0,0,60.0,72.7,,0,0,0,0,0,0
Je'Ron Hamm,8981,TE,1,SF,2,0,0,2,0,0,0,0,0,54.9,,59.4,0,0,0,0,0,0
Corey Brown,8986,WR,14,CAR,278,0,0,278,0,0,0,0,0,67.2,,59.4,0,0,0,0,2,0
Nikita Whitlock,8994,FB,14,NYG,108,0,3,105,0,0,0,0,0,82.7,75.4,83.0,0,0,0,0,0,0
Willie Snead IV,8999,WR,15,NO,232,0,1,231,0,0,0,0,0,74.2,67.8,76.4,0,0,0,0,3,0
James Hurst,9001,T,14,BLT,569,0,358,211,537,6,0,0,0,51.3,48.5,51.3,4,6,30,40,3,0
Taylor Gabriel,9002,WR,13,CLV,106,0,0,106,0,0,0,0,0,56.5,,67.7,0,0,0,0,0,0
Antonio Andrews,9014,HB,14,TEN,86,1,72,13,0,0,0,0,0,67.6,84.3,67.6,1,0,2,3,0,0
Jonathan Krause,9017,WR,2,PHI,6,0,0,6,0,0,0,0,0,56.4,,61.2,0,0,0,0,0,0
Tony Washington,9018,WR,3,JAX,5,0,0,5,0,0,0,0,0,55.2,,58.8,0,0,0,0,0,0
Cornelius Lucas,9025,T,13,DET,323,0,222,101,0,0,0,0,269,59.9,66.1,60.6,1,3,13,17,4,0
Michael Ola,9032,T,10,DET,450,0,281,169,4,0,0,2,455,68.9,72.4,61.5,2,1,11,14,1,0
Josh Walker,9046,G,9,GB,75,0,39,36,1,0,0,40,20,43.8,23.8,53.5,2,0,4,6,0,0
Charcandrick West,9047,HB,13,KC,80,0,54,26,0,0,0,0,0,62.8,69.5,58.9,0,1,3,4,3,0
Kevin Smith,9065,WR,7,SEA,115,0,0,115,0,0,0,0,0,59.2,,74.6,0,0,0,0,0,0
Asante Cleveland,9066,TE,3,SD,16,0,0,16,0,0,0,0,0,61.3,,76.8,0,0,0,0,0,0
Seth Roberts,9079,WR,16,OAK,116,0,0,116,0,0,0,0,0,59.9,,88.5,0,0,0,0,4,0
Jeremy Butler,9080,WR,8,BLT,113,0,1,112,0,0,0,0,0,64.9,67.8,70.3,0,0,0,0,0,0
Brandon Coleman,9086,WR,16,NO,110,0,0,110,0,0,0,0,0,71.8,,90.6,0,0,0,0,1,0
Alejandro Villanueva,9091,T,16,PIT,752,0,502,250,762,0,0,0,4,65.8,70.5,55.7,7,7,25,39,2,1
Ryan Hewitt,9107,TE,15,CIN,273,0,42,231,0,0,0,0,0,64.1,75.5,60.5,1,0,1,2,3,0
Andrew Norwell,9126,G,13,CAR,814,0,447,367,0,834,0,0,0,80.2,76.3,75.9,2,1,19,22,0,0
Jonotthan Harrison,9132,C,13,IND,669,0,424,245,1,0,668,0,3,63.4,64.5,60.3,0,6,14,20,1,0
Garry Gilliam,9137,T,16,SEA,1057,0,607,450,0,0,0,0,1084,63.3,60.1,65.8,5,10,43,58,5,1
James Stone,9148,C,4,ATL,133,0,82,51,0,14,123,0,0,71.8,68.1,71.2,0,1,0,1,0,0
Zurlon Tipton,9164,HB,6,IND,16,0,15,1,0,0,0,0,0,54.5,27.7,60.0,1,0,2,3,0,0
Orleans Darkwa,9173,HB,9,NYG,13,0,8,5,0,0,0,0,0,61.4,81.2,60.0,0,0,0,0,0,0
Trey Burton,9185,TE,7,PHI,35,0,3,32,0,0,0,0,0,60.3,73.0,59.4,0,0,0,0,1,0
Javontee Herndon,9191,WR,7,SD,86,0,1,85,0,0,0,0,0,59.7,66.3,60.3,0,0,0,0,1,0
Damien Williams,9205,HB,16,MIA,17,0,11,6,0,0,0,0,0,64.8,87.5,64.1,0,0,0,0,0,0
Cameron Brate,9207,TE,14,TB,115,0,8,107,0,0,0,0,0,66.7,62.7,62.6,0,0,1,1,3,2
Ryan Groy,9221,G,2,BUF,23,0,6,17,1,0,0,0,0,63.2,76.0,59.0,0,0,0,0,0,0
Fitzgerald Toussaint,9244,HB,5,PIT,14,0,6,8,0,0,0,0,0,51.7,51.5,60.0,0,1,0,1,0,0
Justin Perillo,9248,TE,9,GB,40,0,2,38,0,0,0,0,0,70.8,79.1,56.4,0,0,0,0,0,0
Tyler Shatley,9257,G,1,JAX,1,0,0,1,0,0,0,0,0,60.0,,59.2,0,0,0,0,0,0
James Ferentz,9258,C,8,DEN,10,0,3,7,0,0,0,0,0,80.0,72.4,73.0,0,0,0,0,0,0
Branden Oliver,9286,HB,6,SD,17,0,16,1,0,0,0,0,0,74.9,45.3,60.0,0,0,3,3,0,0
Isaiah Crowell,9295,HB,16,CLV,75,0,57,18,0,0,0,0,0,63.0,69.6,69.8,1,1,3,5,1,0
Erik Swoope,9303,TE,1,IND,5,0,1,4,0,0,0,0,0,59.9,75.7,60.0,0,0,0,0,0,0
Seantavius Jones,9320,WR,2,NO,1,0,0,1,0,0,0,0,0,54.4,,60.0,0,0,0,0,0,0
Zachary Orr,9326,LB,1,BLT,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jarrod Pughsley,9333,T,2,KC,6,0,1,5,0,5,0,0,0,60.5,,59.3,0,0,0,0,0,0
Glenn Winston,9375,HB,2,CLV,2,0,2,0,0,0,0,0,0,29.8,72.7,,0,0,0,0,0,0
Jerome Cunningham,9400,TE,9,NYG,93,0,9,84,0,0,0,0,0,51.1,55.1,66.4,0,0,0,0,0,0
Jameis Winston,9434,QB,16,TB,1069,651,0,418,0,0,0,0,0,67.3,,60.0,5,3,2,10,6,0
Marcus Mariota,9435,QB,12,TEN,712,461,0,251,0,0,0,0,0,62.2,,60.0,8,2,2,12,3,0
Amari Cooper,9437,WR,16,OAK,289,0,1,288,0,0,0,0,0,71.2,69.4,62.8,0,0,0,0,4,2
Brandon Scherff,9438,G,16,WAS,1065,0,628,437,0,0,0,1090,0,75.5,68.2,74.9,2,8,26,36,3,1
Ereck Flowers,9442,T,15,NYG,958,0,616,342,979,0,0,0,0,59.3,50.5,68.3,5,17,47,69,10,1
Todd Gurley II,9443,HB,13,SL,72,0,34,38,0,0,0,0,0,71.2,52.2,60.2,1,1,3,5,0,0
Andrus Peat,9446,T,12,NO,427,0,276,151,96,237,0,0,80,68.0,65.1,69.9,3,6,12,21,2,0
DeVante Parker,9447,WR,14,MIA,156,0,0,156,0,0,0,0,0,72.9,,72.8,0,0,0,0,2,0
Melvin Gordon III,9448,HB,14,SD,39,0,31,8,0,0,0,0,0,55.2,74.0,60.0,1,0,2,3,1,0
Cam Erving,9452,G,13,CLV,421,0,304,117,0,194,0,217,0,41.3,42.9,41.1,5,3,24,32,5,0
Nelson Agholor,9453,WR,13,PHI,238,0,0,238,0,0,0,0,0,48.7,,72.1,0,0,0,0,5,0
Cedric Ogbuehi,9454,T,5,CIN,64,0,20,44,18,0,0,0,4,64.9,85.1,63.3,0,0,0,0,1,0
Laken Tomlinson,9461,G,15,DET,986,0,663,323,0,1004,0,0,0,69.1,74.5,62.3,4,6,20,30,6,1
Phillip Dorsett,9462,WR,11,IND,56,0,0,56,0,0,0,0,0,60.5,,36.7,0,0,0,0,0,0
Donovan Smith,9467,T,16,TB,1087,0,651,436,1115,0,0,0,0,62.5,61.4,61.7,4,12,38,54,11,2
T.J. Yeldon,9469,HB,12,JAX,129,0,110,19,0,0,0,0,0,71.8,63.6,60.6,3,2,10,15,0,0
Devin Smith,9470,WR,10,NYJ,72,0,0,72,0,0,0,0,0,52.3,,61.4,0,0,0,0,0,0
Dorial Green-Beckham,9473,WR,16,TEN,149,0,1,148,0,0,0,0,0,71.0,66.3,60.9,0,0,0,0,1,1
Devin Funchess,9474,WR,16,CAR,244,0,0,244,0,0,0,0,0,72.3,,60.9,0,0,0,0,1,0
Jalen Collins,9475,CB,1,ATL,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,0
Mitch Morse,9482,C,15,KC,916,0,568,348,0,0,940,0,0,70.0,71.7,66.2,3,0,16,19,1,0
Jake Fisher,9486,T,14,CIN,115,0,29,86,26,0,0,0,17,65.8,78.0,71.8,0,0,2,2,2,0
Ameer Abdullah,9487,HB,16,DET,30,0,22,8,0,0,0,0,0,63.5,70.0,69.8,1,1,1,3,0,0
Maxx Williams,9488,TE,14,BLT,181,0,23,158,0,0,0,0,0,62.8,55.9,64.6,0,0,2,2,4,0
Rob Havenstein,9490,T,13,SL,726,0,390,336,0,0,0,0,740,74.2,74.8,67.2,0,5,19,24,0,0
Ty Sambrailo,9492,T,3,DEN,207,0,140,67,215,0,0,0,0,52.5,64.9,40.2,1,4,4,9,2,0
Ali Marpet,9494,G,13,TB,819,0,488,331,0,0,0,836,0,75.9,64.9,79.7,2,3,17,22,7,0
Jeremiah Poutasi,9499,T,8,TEN,394,0,234,160,5,0,0,0,394,64.4,48.4,76.4,7,7,12,26,2,0
A.J. Cann,9500,G,13,JAX,861,0,598,263,0,0,0,875,0,69.6,73.6,64.6,2,1,24,27,5,2
Clive Walford,9501,TE,16,OAK,192,0,16,176,0,0,0,0,0,71.6,50.5,69.1,0,1,0,1,3,0
Tyler Lockett,9502,WR,16,SEA,216,0,0,216,0,0,0,0,0,76.0,,65.6,0,0,0,0,3,1
Jaelen Strong,9503,WR,10,HST,110,0,2,108,0,0,0,0,0,64.6,72.0,66.9,0,0,0,0,0,0
Hroniss Grasu,9504,C,8,CHI,552,0,313,239,0,0,563,0,0,63.2,58.0,64.4,1,0,12,13,4,1
Jamon Brown,9505,G,9,SL,529,0,290,239,0,286,0,257,0,60.2,67.6,60.6,3,6,10,19,4,0
Tevin Coleman,9506,HB,12,ATL,45,0,38,7,0,0,0,0,0,41.1,65.7,60.0,1,1,1,3,0,0
Chris Conley,9509,WR,16,KC,135,0,0,135,0,0,0,0,0,60.4,,50.5,0,0,0,0,0,0
Duke Johnson Jr.,9510,HB,16,CLV,87,0,81,6,0,0,0,0,0,71.1,43.9,59.2,3,4,9,16,1,0
John Miller,9514,G,12,BUF,648,0,358,290,0,0,0,661,0,53.3,35.9,60.5,2,5,26,33,5,2
Tyler Kroft,9518,TE,16,CIN,225,0,46,179,4,0,0,0,4,65.9,81.4,65.9,0,0,1,1,3,1
David Johnson,9519,HB,16,ARZ,58,0,42,16,0,0,0,0,0,73.3,55.7,60.0,1,0,5,6,0,0
Sammie Coates,9520,WR,3,PIT,8,0,0,8,0,0,0,0,0,56.6,,61.3,0,0,0,0,0,0
Sean Mannion,9522,QB,1,SL,7,7,0,0,0,0,0,0,0,59.7,,,0,0,0,0,0,0
Ty Montgomery,9527,WR,6,GB,81,0,0,81,0,0,0,0,0,56.8,,52.9,0,0,0,0,2,0
Matt Jones,9528,HB,13,WAS,59,0,49,10,0,0,0,0,0,49.2,49.5,60.0,1,1,6,8,1,0
Daryl Williams,9535,T,8,CAR,58,0,7,51,1,0,0,6,18,71.6,49.9,69.4,1,0,0,1,0,0
Jamison Crowder,9538,WR,16,WAS,245,1,0,244,0,0,0,0,0,71.0,,63.1,0,0,0,0,1,0
Jeremy Langford,9539,HB,15,CHI,66,0,47,19,0,0,0,0,0,60.2,41.8,73.0,0,1,8,9,1,0
Justin Hardy,9540,WR,9,ATL,99,0,0,99,0,0,0,0,0,63.5,,83.2,0,0,0,0,0,0
Jalston Fowler,9541,FB,16,TEN,100,0,9,91,0,0,0,0,0,85.2,67.7,84.0,0,0,1,1,0,0
Clayton Geathers,9542,S,1,IND,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
T.J. Clemmings,9543,T,16,MIN,1014,0,555,459,2,0,0,0,1030,62.8,61.4,59.5,8,3,39,50,2,0
Tre Jackson,9544,G,13,NE,607,0,394,213,0,0,0,618,0,67.2,69.9,61.1,1,5,18,24,3,0
Arie Kouandjio,9545,G,1,WAS,1,0,1,0,0,1,0,0,0,60.0,71.1,,0,0,0,0,0,0
Jamil Douglas,9547,G,9,MIA,517,0,374,143,0,17,240,272,0,37.6,39.9,46.4,2,7,25,34,3,0
Ibraheim Campbell,9548,S,1,CLV,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Blake Bell,9550,TE,14,SF,141,0,24,117,0,0,0,0,0,50.4,49.0,52.7,0,0,2,2,0,0
Andrew Donnal,9552,T,2,SL,90,0,43,47,0,74,0,0,17,45.4,44.0,46.1,0,4,2,6,0,0
Javorius Allen,9558,HB,16,BLT,47,0,40,7,0,0,0,0,0,59.8,42.4,60.0,1,1,7,9,0,0
Mike Davis,9559,HB,6,SF,28,0,20,8,0,0,0,0,0,55.7,79.5,60.0,0,0,1,1,0,0
Jon Feliciano,9561,G,3,OAK,187,0,131,56,0,0,0,199,0,59.7,69.7,66.9,1,0,4,5,3,2
Shaq Mason,9564,G,14,NE,731,0,457,274,0,703,0,10,0,60.6,37.7,70.0,2,8,19,29,2,1
Max Garcia,9566,G,14,DEN,542,0,337,205,0,304,0,236,0,68.5,52.7,73.2,1,3,16,20,6,1
Mark Glowinski,9567,G,2,SEA,73,0,36,37,0,0,0,74,0,50.2,69.6,51.3,0,1,0,1,1,0
David Cobb,9571,HB,7,TEN,30,0,22,8,0,0,0,0,0,55.8,69.7,72.5,1,0,2,3,0,0
Rashad Greene Sr.,9572,WR,9,JAX,35,0,1,34,0,0,0,0,0,56.3,66.3,58.7,0,0,0,0,0,0
MyCole Pruitt,9576,TE,16,MIN,131,0,9,122,0,0,0,0,0,64.4,78.4,59.7,0,0,0,0,1,0
Stefon Diggs,9579,WR,13,MIN,230,0,0,230,0,0,0,0,0,77.7,,59.4,0,0,0,0,4,2
Jay Ajayi,9582,HB,9,MIA,25,0,16,9,0,0,0,0,0,75.2,88.3,59.6,0,0,0,0,0,0
David Parry,9584,DI,6,IND,8,0,0,8,0,0,0,0,0,64.1,,63.4,0,0,0,0,0,0
Karlos Williams,9588,HB,11,BUF,52,0,22,30,0,0,0,0,0,75.1,84.0,85.4,0,0,1,1,1,0
C.J. Uzomah,9590,TE,5,CIN,36,0,7,29,0,0,0,0,0,56.1,76.5,48.8,0,0,1,1,0,0
J.J. Nelson,9592,WR,11,ARZ,40,0,0,40,0,0,0,0,0,82.2,,72.0,0,0,0,0,2,1
Jesse James,9593,TE,8,PIT,88,0,28,60,0,0,0,0,0,67.1,63.5,71.3,0,0,2,2,0,0
Michael Burton,9601,FB,16,DET,192,0,36,156,0,0,0,0,0,84.3,82.9,82.3,1,0,0,1,0,0
Nick Boyle,9604,TE,11,BLT,174,0,43,131,0,0,0,0,0,74.9,76.8,65.9,0,1,0,1,3,0
James O'Shaughnessy,9606,TE,7,KC,41,0,5,36,0,0,0,0,0,63.1,69.8,59.5,0,0,0,0,0,0
Cameron Artis-Payne,9607,HB,7,CAR,36,0,16,20,0,0,0,0,0,66.7,79.8,58.9,0,0,0,0,0,0
Keith Mumphery,9608,WR,13,HST,89,0,0,89,0,0,0,0,0,48.5,,71.1,0,0,0,0,1,0
Tayo Fabuluje,9616,T,1,CHI,2,0,0,2,0,0,0,0,0,59.7,,57.6,0,0,0,0,0,0
Kaelin Clay,9617,WR,5,BLT,4,0,0,4,0,0,0,0,0,53.0,,54.1,0,0,0,0,0,0
Geremy Davis,9619,WR,5,NYG,9,0,0,9,0,0,0,0,0,57.5,,54.3,0,0,0,0,0,0
Nick O'Leary,9627,TE,4,BUF,20,0,1,19,1,0,0,0,0,64.4,62.4,63.6,0,0,0,0,0,0
Malcolm Johnson,9628,FB,12,CLV,98,0,11,87,0,0,0,0,0,37.6,46.7,39.6,1,0,0,1,0,0
Darren Waller,9637,WR,4,BLT,17,0,0,17,0,0,0,0,0,52.9,,30.8,0,0,0,0,1,0
Josh Robinson,9638,HB,5,IND,10,0,10,0,0,0,0,0,0,39.6,59.1,,0,1,0,1,0,0
Aaron Ripkowski,9639,FB,8,GB,14,0,1,13,0,0,0,0,0,70.5,73.0,68.1,0,0,0,0,0,0
Andy Gallik,9641,C,12,TEN,505,0,326,179,0,5,499,10,0,43.8,37.4,45.4,1,4,15,20,2,0
Kennard Backman,9646,TE,4,GB,9,0,0,9,1,0,0,0,0,58.6,,60.6,0,0,0,0,0,0
Cody Wichmann,9648,G,8,SL,427,0,238,189,0,50,0,386,0,66.0,72.5,62.9,0,4,7,11,0,0
Bryce Hager,9657,LB,4,SL,4,0,4,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Bobby Hart,9659,T,5,NYG,153,0,111,42,0,0,0,53,94,63.4,55.1,67.7,1,2,7,10,0,0
Austin Shepherd,9661,T,9,MIN,27,0,7,20,7,0,0,0,6,42.6,47.6,43.1,0,0,1,1,0,0
Joey Iosefa,9664,HB,2,NE,7,0,1,6,0,0,0,0,0,50.8,69.4,66.8,0,0,0,0,0,0
Dezmin Lewis,9667,WR,1,BUF,5,0,0,5,0,0,0,0,0,57.1,,60.0,0,0,0,0,0,0
Mario Alford,9671,WR,1,CIN,3,0,0,3,0,0,0,0,0,79.1,,59.4,0,0,0,0,0,0
Trent Brown,9677,T,4,SF,186,0,128,58,0,0,0,0,189,64.0,68.6,54.3,0,1,6,7,0,0
Tre McBride,9678,WR,5,TEN,14,0,0,14,0,0,0,0,0,52.0,,56.1,0,0,0,0,1,0
Geoff Swaim,9679,TE,4,DAL,19,0,1,18,0,0,0,0,0,38.5,69.3,57.3,0,0,0,0,2,0
Denzelle Good,9688,T,4,IND,275,0,180,95,0,0,0,0,285,71.2,64.8,79.5,2,1,13,16,3,0
DeAndrew White,9697,WR,4,SF,8,0,0,8,0,0,0,0,0,52.6,,60.9,0,0,0,0,0,0
Quan Bray,9700,WR,1,IND,3,0,0,3,0,0,0,0,0,60.3,,60.2,0,0,0,0,0,0
Tyler Varga,9712,HB,3,IND,27,0,25,2,0,0,0,0,0,69.2,80.2,60.0,0,0,2,2,0,0
La'el Collins,9719,G,12,DAL,711,0,419,292,0,734,0,0,0,68.4,67.5,69.6,0,3,19,22,5,1
Zach Zenner,9761,HB,4,DET,10,0,8,2,0,0,0,0,0,62.6,82.6,60.0,0,0,0,0,0,0
Robenson Therezie,9776,S,1,ATL,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,1
Terron Ward,9778,HB,13,ATL,28,0,25,3,0,0,0,0,0,55.1,49.2,60.0,1,0,2,3,2,1
Thurston Armbrister,9825,LB,1,JAX,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Corey Grant,9827,HB,6,JAX,2,0,0,2,0,0,0,0,0,30.5,,60.0,0,0,0,0,0,0
Nick Marshall,9829,CB,1,JAX,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Akeem Hunt,9839,HB,7,HST,6,0,1,5,0,0,0,0,0,76.3,72.4,58.2,0,0,0,0,1,0
Matt LaCosse,9840,TE,2,NYG,5,0,0,5,0,0,0,0,0,62.1,,78.1,0,0,0,0,0,0
Lucky Whitehead,9853,WR,15,DAL,81,0,1,80,0,0,0,0,0,60.5,61.5,67.0,0,0,0,0,2,0
Terrence Magee,9864,HB,1,BLT,2,0,2,0,0,0,0,0,0,64.2,76.4,,0,0,0,0,0,0
De'Ondre Wesley,9867,T,1,BLT,6,0,3,3,0,0,0,0,6,62.7,20.4,72.4,0,0,1,1,0,0
Malcolm Brown,9902,HB,1,SL,2,0,1,1,0,0,0,0,0,58.4,69.4,60.0,0,0,0,0,0,0
Cameron Lynch,9911,LB,4,SL,4,0,4,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Bradley Marquez,9914,WR,12,SL,51,0,0,51,0,0,0,0,0,63.3,,78.1,0,0,0,0,0,0
Darrell Williams,9917,T,3,SL,25,0,11,14,0,0,0,0,25,57.8,60.1,55.1,1,0,0,1,0,0
John Crockett,9922,HB,2,GB,4,0,3,1,0,0,0,0,0,60.7,76.1,60.0,0,0,0,0,0,0
Mitchell Henry,9927,TE,1,DEN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
David Andrews,9948,C,14,NE,759,0,491,268,0,1,774,1,0,66.5,70.0,66.4,2,5,11,18,5,0
Christopher Harper,9950,WR,5,NE,18,0,0,18,0,0,0,0,0,60.2,,75.2,0,0,0,0,0,0
