player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Zach Ertz,7816,TE,16,PHI,171,0,26,145,0,0,0,0,1,80.8,45.8,74.3,0,1,2,3,2,0
Giovani Bernard,7818,HB,13,CIN,102,0,70,32,0,0,0,0,0,69.1,63.2,71.2,0,1,7,8,2,0
Geno Smith,7820,QB,14,NYJ,785,448,1,336,0,0,0,0,0,57.1,13.5,62.4,8,1,0,9,3,1
Robert Woods,7822,WR,16,BUF,291,0,0,291,0,0,0,0,0,68.6,,59.2,0,0,0,0,2,1
Menelik Watson,7823,T,12,OAK,487,0,331,156,1,0,0,0,479,58.4,58.6,62.5,2,2,21,25,6,2
Gavin Escobar,7828,TE,16,DAL,140,0,1,139,0,0,0,0,0,65.5,69.6,70.2,0,0,0,0,1,0
Le'Veon Bell,7829,HB,16,PIT,111,0,89,22,0,0,0,0,0,80.8,83.4,57.5,0,0,2,2,1,0
Johnathan Hankins,7830,DI,1,NYG,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Vance McDonald,7836,TE,8,SF,136,0,17,119,0,0,0,0,1,62.2,80.8,84.0,0,0,0,0,0,0
Montee Ball,7839,HB,5,DEN,37,0,27,10,0,0,0,0,0,62.2,64.8,81.0,1,0,3,4,0,0
Aaron Dobson,7840,WR,4,NE,27,0,0,27,0,0,0,0,0,67.9,,73.2,0,0,0,0,2,0
Eddie Lacy,7842,HB,16,GB,98,0,72,26,0,0,0,0,0,80.8,89.7,60.1,0,0,2,2,0,0
Christine Michael,7843,HB,10,SEA,23,0,7,16,0,0,0,0,0,62.9,80.3,60.9,0,0,1,1,0,0
Travis Kelce,7844,TE,16,KC,266,0,29,237,0,0,0,0,0,84.6,70.5,79.6,0,0,0,0,5,1
Larry Warford,7846,G,13,DET,784,0,490,294,0,0,0,796,1,72.8,83.3,62.3,2,2,12,16,1,1
Brian Winters,7853,G,6,NYJ,371,0,226,145,0,381,0,0,0,55.8,44.8,62.9,1,3,16,20,2,1
Mike Glennon,7854,QB,6,TB,362,246,1,115,0,0,0,0,0,66.2,61.3,60.0,4,1,2,7,3,0
Terrance Williams,7855,WR,16,DAL,324,0,0,324,0,0,0,0,0,66.2,,70.9,0,0,0,0,3,1
Terron Armstead,7856,T,14,NO,836,0,522,314,850,0,0,0,0,78.6,78.9,72.6,3,4,18,25,6,0
Keenan Allen,7857,WR,14,SD,309,0,0,309,0,0,0,0,0,76.1,,72.4,0,0,0,0,1,0
Dallas Thomas,7858,G,12,MIA,673,0,436,237,1,120,0,201,369,47.7,47.5,49.4,7,7,26,40,3,0
Marquise Goodwin,7859,WR,10,BUF,25,0,0,25,0,0,0,0,0,51.4,,57.7,0,0,0,0,0,0
Markus Wheaton,7860,WR,16,PIT,235,0,0,235,0,0,0,0,0,68.9,,60.3,0,0,0,0,0,0
J.J. Wilcox,7861,S,8,DAL,16,0,0,16,0,0,0,0,0,60.4,,60.0,0,0,0,0,4,1
Jordan Reed,7866,TE,11,WAS,102,0,22,80,0,0,0,0,0,70.1,48.1,58.6,0,0,2,2,2,1
Hugh Thornton,7867,G,9,IND,566,0,385,181,0,7,0,565,0,65.8,61.8,68.3,2,6,15,23,4,2
Stedman Bailey,7873,WR,14,SL,111,0,0,111,0,0,0,0,0,74.0,,72.5,0,0,0,0,1,0
Brandon Williams,7876,TE,12,CAR,65,0,4,61,1,0,0,0,0,58.7,22.2,54.5,0,0,2,2,2,1
Knile Davis,7878,HB,16,KC,35,0,25,10,0,0,0,0,0,45.2,46.0,60.9,1,0,2,3,1,0
Matt Barkley,7880,QB,1,PHI,3,1,0,2,0,0,0,0,0,46.7,,60.0,0,0,0,0,0,0
Ace Sanders,7883,WR,11,JAX,8,0,0,8,0,0,0,0,0,56.4,,60.8,0,0,0,0,0,0
Josh Boyce,7884,WR,1,NE,2,0,0,2,0,0,0,0,0,54.9,,60.0,0,0,0,0,0,0
Dion Sims,7888,TE,14,MIA,276,0,52,224,6,0,0,0,1,67.2,54.1,70.2,0,0,3,3,3,1
Brian Schwenke,7889,C,11,TEN,647,0,417,230,0,0,663,0,0,63.4,64.7,64.4,1,7,10,18,3,0
David Bakhtiari,7891,T,16,GB,1006,0,622,384,1027,0,0,0,0,71.4,83.6,55.7,6,5,18,29,9,1
Ryan Nassib,7892,QB,4,NYG,17,8,0,9,0,0,0,0,0,42.4,,60.0,1,0,0,1,0,0
Shamarko Thomas,7893,S,2,PIT,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Barrett Jones,7895,G,1,SL,23,0,19,4,0,0,23,0,0,65.3,82.0,59.6,0,0,0,0,0,0
Earl Watford,7898,G,2,ARZ,9,0,5,4,0,9,0,0,0,59.8,78.3,56.9,0,0,0,0,0,0
Khaled Holmes,7903,C,5,IND,171,0,122,49,0,0,136,36,0,53.0,45.1,54.6,0,1,4,5,1,1
J.C. Tretter,7904,T,6,GB,58,0,22,36,25,9,0,0,11,51.6,43.8,66.5,1,1,2,4,2,0
Quinton Patton,7910,WR,4,SF,39,0,0,39,0,0,0,0,0,51.8,,73.2,0,0,0,0,0,0
Kyle Juszczyk,7912,FB,16,BLT,296,0,17,279,0,0,0,0,0,70.9,55.7,85.7,0,1,3,4,0,0
Levine Toilolo,7915,TE,16,ATL,462,0,116,346,2,0,0,0,14,53.8,69.5,72.8,0,1,5,6,2,1
Denard Robinson,7917,HB,13,JAX,111,1,76,34,0,0,0,0,0,55.9,68.6,55.8,3,0,3,6,0,0
Stepfan Taylor,7922,HB,14,ARZ,54,0,44,10,0,0,0,0,0,62.8,75.5,60.3,0,0,1,1,1,1
Oday Aboushi,7923,G,13,NYJ,722,0,394,328,0,728,0,6,0,71.7,63.2,70.4,2,5,16,23,1,0
Kenny Stills,7926,WR,15,NO,141,0,0,141,0,0,0,0,0,78.4,,64.1,0,0,0,0,1,0
Joseph Randle,7933,HB,14,DAL,13,0,12,1,0,0,0,0,0,74.4,87.1,60.0,0,0,0,0,0,0
Chris Thompson,7936,HB,2,WAS,5,0,5,0,0,0,0,0,0,66.0,39.5,,0,1,0,1,0,0
Tanner Hawkinson,7938,T,2,CIN,5,0,1,4,2,0,0,0,2,58.7,74.2,56.1,0,0,0,0,0,0
Luke Willson,7940,TE,15,SEA,310,0,49,261,0,0,0,0,0,68.3,70.5,74.9,1,0,4,5,2,0
Zac Stacy,7942,HB,12,SL,24,0,16,8,0,0,0,0,0,63.6,83.7,60.4,0,1,0,1,0,0
Tavarres King,7943,WR,2,TB,33,0,0,33,0,0,0,0,0,54.3,,59.2,0,0,0,0,0,0
Jordan Mills,7945,T,13,CHI,814,0,570,244,0,0,0,0,838,62.7,59.9,73.1,6,6,31,43,8,2
Sam Martin,7947,P,1,DET,2,2,0,0,0,0,0,0,0,70.1,,,0,0,0,0,0,0
Rick Wagner,7950,T,15,BLT,969,0,552,417,0,0,0,0,985,80.1,81.7,73.1,2,1,20,23,2,0
Corey Fuller,7953,WR,16,DET,138,0,0,138,0,0,0,0,0,57.7,,57.6,0,0,0,0,0,0
Tourek Williams,7960,ED,1,SD,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Latavius Murray,7962,HB,11,OAK,53,0,44,9,0,0,0,0,0,65.3,78.0,60.1,0,2,0,2,1,0
Mychal Rivera,7965,TE,16,OAK,303,0,49,254,1,0,0,0,0,53.1,68.2,44.9,0,0,2,2,4,1
Justin Brown,7967,WR,6,PIT,93,0,0,93,0,0,0,0,0,46.4,,58.8,0,0,0,0,2,2
Andre Ellington,7968,HB,12,ARZ,64,0,52,12,0,0,0,0,0,55.1,81.2,60.1,0,0,3,3,0,0
Mike James,7970,HB,7,TB,9,0,2,7,0,0,0,0,0,56.2,23.5,69.7,0,0,1,1,0,0
Rex Burkhead,7971,HB,6,CIN,8,0,7,1,0,0,0,0,0,58.1,49.4,60.0,0,0,1,1,0,0
Theo Riddick,7980,HB,13,DET,15,0,11,4,0,0,0,0,0,79.1,37.2,60.0,1,0,1,2,0,0
Ryan Griffin,7982,TE,14,HST,177,0,23,154,1,0,0,0,0,52.8,65.0,63.8,0,0,0,0,3,0
Vince Williams,7988,LB,2,PIT,2,0,2,0,0,0,0,0,0,60.0,,,0,0,0,0,1,0
Brice Butler,7991,WR,14,OAK,75,0,0,75,0,0,0,0,0,70.1,,71.3,0,0,0,0,0,0
Tommy Bohanon,7997,FB,4,NYJ,30,0,3,27,0,0,0,0,0,63.0,76.5,47.1,0,0,0,0,0,0
Charles Johnson,7998,WR,12,MIN,152,0,0,152,0,0,0,0,0,67.6,,75.6,0,0,0,0,3,0
Ryan Seymour,8002,C,4,CLV,170,0,106,64,0,0,179,0,0,50.4,64.9,48.5,2,1,2,5,2,0
Chris Gragg,8004,TE,10,BUF,135,0,8,127,0,0,0,0,0,61.3,74.3,63.5,0,0,0,0,0,0
Kevin Dorsey,8007,WR,2,GB,8,0,0,8,0,0,0,0,0,58.0,,56.4,0,0,0,0,0,0
Garrett Gilkey,8010,G,10,TB,204,0,126,78,0,84,69,48,0,29.9,42.9,52.3,2,3,7,12,9,3
Kerwynn Williams,8013,HB,4,ARZ,14,0,12,2,0,0,0,0,0,59.5,88.5,59.3,0,0,0,0,0,0
Marquess Wilson,8019,WR,7,CHI,105,0,0,105,0,0,0,0,0,53.4,,79.3,0,0,0,0,1,0
T.J. Johnson,8034,G,2,CIN,6,0,0,6,0,0,0,6,0,57.7,,57.8,0,0,0,0,0,0
Michael Cox,8036,HB,2,NYG,3,0,3,0,0,0,0,0,0,64.3,52.2,,0,0,0,0,0,0
Carson Tinker,8043,LS,1,JAX,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Terren Jones,8047,T,1,TEN,42,0,36,6,0,0,0,0,43,56.7,60.9,64.5,2,1,1,4,1,0
Chris Hubbard,8051,G,1,PIT,7,0,0,7,0,7,0,0,0,55.9,,56.3,0,0,0,0,0,0
Rashad Ross,8061,WR,1,CHI,9,0,0,9,0,0,0,0,0,58.8,,60.0,0,0,0,0,0,0
Alvin Bailey,8071,T,11,SEA,420,0,201,219,189,220,0,1,0,62.4,75.0,59.2,1,1,12,14,4,0
Josh McNary,8073,LB,1,IND,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Daren Bates,8077,LB,2,SL,2,0,2,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Brian Leonhardt,8083,TE,12,OAK,147,0,30,117,1,0,0,0,3,54.9,73.9,59.9,0,0,1,1,1,0
Chris Pantale,8089,TE,2,NYJ,3,0,1,2,0,0,0,0,0,60.7,,59.7,0,0,0,0,0,0
C.J. Anderson,8101,HB,15,DEN,72,0,53,19,0,0,0,0,0,85.1,82.5,73.1,0,1,3,4,0,0
George Winn,8123,HB,8,DET,6,0,2,4,0,0,0,0,0,55.0,29.1,60.0,1,0,0,1,0,0
Kenbrell Thompkins,8126,WR,14,OAK,120,0,0,120,0,0,0,0,0,60.3,,67.9,0,0,0,0,2,1
Jaron Brown,8128,WR,16,ARZ,69,0,0,69,0,0,0,0,0,77.1,,80.5,0,0,0,0,0,0
Dalton Freeman,8130,C,4,NYJ,110,0,53,57,0,0,110,1,0,54.4,40.0,57.3,1,1,2,4,1,0
Josh Martin,8138,ED,1,KC,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Frankie Hammond,8156,WR,16,KC,89,0,0,89,0,0,0,0,0,46.5,,48.2,0,0,0,0,1,1
Xavier Nixon,8157,T,4,IND,96,0,59,37,0,0,0,2,64,47.2,54.1,55.6,1,3,3,7,3,0
Rodney Smith,8165,WR,3,CLV,10,0,0,10,0,0,0,0,0,56.3,,60.1,0,0,0,0,0,0
Marlon Brown,8179,WR,14,BLT,123,0,0,123,0,0,0,0,0,68.5,,68.7,0,0,0,0,0,0
Tim Lelito,8189,C,7,NO,287,0,168,119,0,0,293,0,0,62.6,67.3,61.6,0,3,2,5,1,0
Josh Hill,8200,TE,16,NO,204,0,41,163,0,0,0,0,0,72.6,73.5,62.8,0,0,0,0,1,0
Matt Tobin,8211,G,8,PHI,523,0,321,202,3,391,0,141,0,64.4,47.1,68.8,1,7,11,19,0,0
Justin Tuggle,8225,LB,1,HST,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,1,0
Josh Kline,8230,G,9,NE,290,0,171,119,0,137,0,160,0,63.0,58.8,66.5,2,3,7,12,0,0
Keavon Milton,8250,G,1,SEA,3,0,1,2,0,0,0,3,0,59.3,65.2,59.2,0,0,0,0,0,0
Russell Shepard,8254,WR,14,TB,69,0,0,69,0,0,0,0,0,64.2,,82.3,0,0,0,0,0,0
Brad Wing,8256,P,2,PIT,1,1,0,0,0,0,0,0,0,56.7,,,0,0,0,0,0,0
Jordan Devey,8268,T,6,NE,297,0,176,121,0,109,0,193,0,46.4,31.1,59.8,1,3,9,13,5,1
Patrick Omameh,8277,G,16,TB,902,0,598,304,0,0,0,928,0,68.0,63.1,68.2,5,6,25,36,5,2
Benny Cunningham,8283,HB,16,SL,86,0,76,10,0,0,0,0,0,66.5,57.1,57.7,1,2,4,7,0,0
MarQueis Gray,8286,TE,11,BUF,91,0,7,84,0,0,0,0,0,61.8,55.7,58.8,0,1,1,2,2,0
Adam Thielen,8288,WR,15,MIN,68,0,0,68,0,0,0,0,0,71.1,,91.4,0,0,0,0,0,0
Zach Sudfeld,8313,TE,16,NYJ,87,0,11,76,0,0,0,0,0,63.2,52.3,61.3,0,1,1,2,0,0
Lane Taylor,8365,G,9,GB,126,0,66,60,0,20,0,106,0,41.2,55.4,41.8,0,0,2,2,1,0
Matt McGloin,8374,QB,1,OAK,22,20,0,2,0,0,0,0,0,52.2,,60.0,0,0,0,0,0,0
Tim Wright,8392,TE,16,NE,89,0,9,80,0,0,0,0,0,61.9,73.0,51.4,0,0,0,0,2,0
Austin Johnson,8438,FB,7,NO,78,0,14,64,0,0,0,0,0,71.5,88.0,68.1,0,0,0,0,0,0
Patrick Lewis,8452,C,6,SEA,269,0,147,122,0,0,279,0,0,52.2,64.9,50.3,2,0,5,7,2,1
Cody Davis,8458,S,2,SL,2,0,2,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
LaAdrian Waddle,8460,T,10,DET,550,0,354,196,0,0,0,1,560,70.1,75.5,65.6,5,2,12,19,6,3
Joseph Fauria,8478,TE,7,DET,56,0,5,51,0,0,0,0,0,68.0,56.0,63.5,0,0,1,1,0,0
Ryan Schraeder,8496,T,13,ATL,646,0,415,231,10,0,0,0,612,74.8,78.3,70.1,3,2,13,18,3,0
LaRoy Reynolds,8500,LB,1,JAX,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,2,1
Khiry Robinson,8514,HB,10,NO,20,0,9,11,0,0,0,0,0,79.5,43.8,60.2,2,0,0,2,0,0
Terence Garvin,8515,LB,2,PIT,2,0,2,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Jack Doyle,8520,TE,16,IND,274,0,61,213,1,0,0,0,1,71.7,75.4,69.8,0,1,3,4,2,0
Demetrius Harris,8524,TE,7,KC,35,0,3,32,0,0,0,0,0,67.3,69.5,76.0,0,0,0,0,0,0
Fozzy Whittaker,8547,HB,8,CAR,14,0,12,2,0,0,0,0,0,71.0,86.5,60.0,0,0,0,0,0,0
Darren Fells,8549,TE,10,ARZ,166,0,27,139,1,0,0,0,0,82.2,78.0,76.8,0,0,0,0,0,0
Greg Robinson,8637,T,14,SL,724,0,434,290,581,168,0,0,0,61.3,61.0,67.3,7,9,11,27,11,0
Blake Bortles,8638,QB,14,JAX,858,587,1,270,0,0,0,0,0,46.7,61.3,60.7,7,1,2,10,6,0
Sammy Watkins,8639,WR,16,BUF,375,0,0,375,0,0,0,0,0,69.3,,78.2,0,0,0,0,6,0
Jake Matthews,8641,T,15,ATL,944,0,634,310,960,0,0,0,0,59.7,65.1,53.9,7,9,35,51,10,2
Mike Evans,8642,WR,15,TB,223,0,0,223,0,0,0,0,0,84.6,,70.8,0,0,0,0,5,1
Eric Ebron,8645,TE,13,DET,151,0,11,140,0,0,0,0,0,57.0,60.2,68.1,0,1,0,1,3,1
Taylor Lewan,8646,T,10,TEN,353,0,218,135,346,0,0,0,0,80.9,78.6,87.0,4,2,5,11,5,0
Odell Beckham Jr.,8647,WR,12,NYG,266,2,0,264,0,0,0,0,0,90.8,,65.3,0,0,0,0,2,0
Zack Martin,8651,G,16,DAL,1054,0,548,506,0,0,0,1076,0,86.4,92.0,77.7,0,2,8,10,2,0
Calvin Pryor,8653,S,1,NYJ,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Ja'Wuan James,8654,T,16,MIA,1038,0,648,390,492,0,0,0,574,63.4,63.2,61.4,6,12,40,58,9,1
Brandin Cooks,8655,WR,10,NO,150,0,0,150,0,0,0,0,0,68.8,,62.3,0,0,0,0,0,0
Johnny Manziel,8657,QB,5,CLV,71,47,0,24,0,0,0,0,0,47.5,,60.0,1,2,1,4,0,0
Kelvin Benjamin,8663,WR,16,CAR,353,0,0,353,0,0,0,0,0,73.5,,63.5,0,0,0,0,7,0
Teddy Bridgewater,8667,QB,13,MIN,781,501,0,280,0,0,0,0,0,75.6,,60.0,2,1,2,5,5,0
Xavier Su'a-Filo,8668,G,8,HST,127,0,67,60,0,70,0,54,0,52.2,37.8,59.9,1,1,3,5,1,0
Joel Bitonio,8670,G,16,CLV,1052,0,584,468,0,1078,0,0,0,79.3,87.5,72.9,1,3,11,15,5,1
Derek Carr,8671,QB,16,OAK,971,666,0,305,0,0,0,0,0,50.3,,60.7,4,0,1,5,10,1
Austin Seferian-Jenkins,8673,TE,9,TB,199,0,53,146,0,0,0,0,0,61.6,62.9,71.2,0,0,1,1,4,0
Marqise Lee,8674,WR,13,JAX,141,0,0,141,0,0,0,0,0,61.4,,61.7,0,0,0,0,2,2
Kyle Van Noy,8675,LB,1,DET,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Jordan Matthews,8677,WR,16,PHI,252,0,0,252,0,0,0,0,0,72.2,,56.6,0,0,0,0,2,0
Weston Richburg,8678,G,16,NYG,1035,0,620,415,0,1058,0,0,0,62.4,69.8,58.6,2,7,16,25,7,1
Paul Richardson Jr.,8680,WR,15,SEA,184,0,0,184,0,0,0,0,0,66.6,,63.0,0,0,0,0,1,0
Jace Amaro,8684,TE,14,NYJ,118,0,11,107,1,0,0,0,0,67.9,48.2,69.9,1,0,0,1,1,0
Troy Niklas,8687,TE,7,ARZ,71,0,6,65,0,0,0,0,0,55.9,75.4,46.9,0,0,0,0,0,0
Davante Adams,8688,WR,16,GB,243,0,0,243,0,0,0,0,0,60.5,,62.5,0,0,0,0,3,0
Bishop Sankey,8689,HB,16,TEN,39,0,31,8,1,0,0,0,0,64.8,30.6,59.1,0,1,5,6,0,0
Jeremy Hill,8690,HB,16,CIN,85,0,56,29,0,0,0,0,0,62.3,85.3,75.5,1,0,2,3,0,0
Cody Latimer,8691,WR,6,DEN,20,0,0,20,0,0,0,0,0,63.0,,61.2,0,0,0,0,0,0
Carlos Hyde,8692,HB,14,SF,84,0,58,26,0,0,0,0,0,65.1,74.2,60.3,1,0,5,6,1,0
Jack Mewhort,8694,G,14,IND,986,0,660,326,0,947,0,0,71,70.0,73.3,66.7,2,11,19,32,5,0
Allen Robinson II,8696,WR,10,JAX,159,0,0,159,0,0,0,0,0,69.4,,67.5,0,0,0,0,0,0
Jimmy Garoppolo,8697,QB,6,NE,61,37,0,24,0,0,0,0,0,53.0,,60.2,1,0,0,1,0,0
Jarvis Landry,8698,WR,16,MIA,216,0,0,216,0,0,0,0,0,78.0,,78.4,0,0,0,0,0,0
Justin Britt,8699,T,16,SEA,1058,0,573,485,0,0,0,0,1093,71.6,54.4,85.1,5,6,38,49,8,0
C.J. Fiedorowicz,8700,TE,15,HST,353,0,70,283,4,0,0,0,0,50.1,64.9,57.9,1,1,1,3,6,1
Morgan Moses,8701,T,4,WAS,126,0,70,56,126,0,0,0,5,54.4,63.2,50.2,3,2,0,5,1,0
Billy Turner,8702,G,1,MIA,17,0,12,5,0,0,0,0,17,64.3,77.9,55.7,0,0,0,0,0,0
Charles Sims,8704,HB,8,TB,39,0,38,1,0,0,0,0,0,52.5,60.2,60.0,0,2,3,5,0,0
Marcus Martin,8705,C,8,SF,513,0,306,207,0,0,526,0,0,54.1,60.0,54.6,2,2,12,16,4,0
Tre Mason,8710,HB,12,SL,57,0,32,25,0,0,0,0,0,65.8,61.1,60.3,2,0,2,4,1,0
Travis Swanson,8711,C,10,DET,360,0,236,124,0,0,70,275,0,54.5,61.6,48.3,1,3,11,15,1,1
Spencer Long,8713,G,3,WAS,16,0,11,5,8,4,0,6,0,64.1,83.9,54.4,0,0,0,0,0,0
Gabe Jackson,8716,G,13,OAK,813,0,554,259,0,836,0,1,0,69.8,85.6,62.0,1,2,16,19,5,1
Josh Huff,8721,WR,12,PHI,94,0,0,94,0,0,0,0,0,58.3,,91.7,0,0,0,0,1,0
Chris Watt,8724,G,12,SD,485,0,315,170,0,0,311,185,0,68.8,72.0,67.9,3,1,5,9,5,1
Donte Moncrief,8725,WR,16,IND,132,0,0,132,0,0,0,0,0,72.0,,76.5,0,0,0,0,0,0
John Brown,8726,WR,16,ARZ,155,0,0,155,0,0,0,0,0,69.7,,69.0,0,0,0,0,2,0
Trai Turner,8727,G,13,CAR,660,0,396,264,0,0,0,673,0,72.5,81.8,65.9,0,4,7,11,2,0
Brandon Linder,8728,G,15,JAX,901,0,597,304,0,0,0,918,0,79.7,86.2,72.4,5,2,8,15,2,1
Terrance West,8729,HB,14,CLV,76,0,61,15,0,0,0,0,0,58.9,87.9,73.7,0,2,3,5,1,0
Jerick McKinnon,8731,HB,11,MIN,53,0,45,8,0,0,0,0,0,68.4,41.3,59.8,3,1,6,10,0,0
Dri Archer,8732,HB,12,PIT,4,0,2,2,0,0,0,0,0,55.0,16.3,60.0,0,0,0,0,0,0
Richard Rodgers,8733,TE,16,GB,265,0,37,228,0,0,0,0,0,60.5,86.2,61.0,2,0,1,3,1,1
Crockett Gillmore,8734,TE,14,BLT,252,0,47,205,0,0,0,0,0,72.0,65.3,67.8,0,1,3,4,0,0
Devonta Freeman,8738,HB,16,ATL,36,0,33,3,0,0,0,0,0,69.1,71.8,60.0,2,2,0,4,0,0
Jalen Saunders,8739,WR,2,NO,5,0,0,5,0,0,0,0,0,60.1,,60.7,0,0,0,0,0,0
Bryan Stork,8740,C,13,NE,797,0,487,310,0,0,810,0,0,65.5,74.7,62.6,1,8,4,13,5,0
Bruce Ellington,8741,WR,12,SF,31,0,0,31,0,0,0,0,0,67.1,,76.0,0,0,0,0,0,0
Russell Bodine,8746,C,16,CIN,1064,0,584,480,0,0,1090,0,0,67.0,64.6,66.0,2,4,14,19,4,0
Andre Williams,8748,HB,16,NYG,85,0,73,12,0,0,0,0,0,60.1,79.5,59.9,1,0,3,4,0,0
Ka'Deem Carey,8752,HB,13,CHI,17,0,8,9,0,0,0,0,0,52.7,51.3,55.0,0,0,1,1,0,0
Martavis Bryant,8753,WR,10,PIT,83,0,1,82,0,0,0,0,0,74.8,60.9,68.8,0,0,0,0,0,0
Logan Thomas,8755,QB,2,ARZ,17,11,0,6,0,0,0,0,0,57.8,,60.0,1,0,0,1,0,0
Kevin Norwood,8758,WR,9,SEA,90,0,0,90,0,0,0,0,0,67.3,,48.7,0,0,0,0,1,0
De'Anthony Thomas,8759,HB,12,KC,68,0,0,68,0,0,0,0,0,73.8,,64.2,0,0,0,0,0,0
James White,8765,HB,3,NE,4,0,2,2,0,0,0,0,0,53.3,75.0,60.0,0,0,0,0,0,0
Tom Savage,8770,QB,2,HST,55,24,0,31,0,0,0,0,0,52.1,,60.0,1,0,0,1,0,0
Lorenzo Taliaferro,8773,HB,12,BLT,23,0,15,8,0,0,0,0,0,63.1,79.4,59.7,0,0,0,0,0,0
Cameron Fleming,8775,T,7,NE,207,0,98,109,0,0,0,87,36,64.7,37.9,72.0,1,1,7,9,1,0
Ryan Grant,8777,WR,16,WAS,64,0,0,64,0,0,0,0,0,54.5,,43.6,0,0,0,0,0,0
Devin Street,8781,WR,16,DAL,64,0,0,64,0,0,0,0,0,52.3,,76.3,0,0,0,0,1,0
Kevin Pamphile,8784,T,7,TB,119,0,51,68,22,0,0,0,58,62.8,28.2,78.2,3,1,5,9,1,0
Cyril Richardson,8788,G,6,BUF,312,0,201,111,0,321,0,0,0,51.3,34.0,66.2,1,6,10,17,4,0
Jeremiah George,8789,LB,1,JAX,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Corey Linsley,8796,C,16,GB,1050,0,633,417,0,0,1072,0,0,76.6,83.3,71.0,1,2,12,15,5,1
Ronald Powell,8804,LB,1,NO,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
John Urschel,8810,G,7,BLT,222,0,119,103,0,140,1,86,0,71.0,80.3,64.2,0,1,2,3,2,1
Zach Mettenberger,8813,QB,7,TEN,302,210,0,92,0,0,0,0,0,56.7,,60.0,1,0,0,1,1,0
Alfred Blue,8816,HB,16,HST,45,0,25,20,0,0,0,0,0,55.1,33.9,80.3,1,2,1,4,0,0
Robert Herron,8820,WR,7,TB,16,0,0,16,0,0,0,0,0,46.7,,60.8,0,0,0,0,0,0
Zach Fulton,8828,G,16,KC,996,0,603,393,0,0,0,1021,0,64.0,70.9,57.5,3,5,21,29,5,1
Walter Powell,8831,WR,3,NYJ,5,0,0,5,0,0,0,0,0,58.2,,60.0,0,0,0,0,0,0
Marion Grice,8835,HB,7,ARZ,29,1,25,3,0,0,0,0,0,68.2,80.6,60.0,1,0,1,2,0,0
Drew Jackson,8837,LB,5,IND,8,0,3,5,0,0,0,0,0,67.5,81.4,64.8,0,0,0,0,0,0
Luke Bowanko,8839,C,15,JAX,922,0,611,311,0,0,937,0,0,64.3,67.0,63.9,4,3,16,23,5,1
Quincy Enunwa,8843,WR,1,NYJ,2,0,0,2,0,0,0,0,0,58.9,,60.0,0,0,0,0,0,0
Jay Prosch,8845,FB,16,HST,144,0,11,133,0,0,0,0,0,68.4,69.1,74.6,0,0,0,0,0,0
Michael Campanaro,8852,WR,4,BLT,23,0,0,23,0,0,0,0,0,81.8,,91.8,0,0,0,0,0,0
Storm Johnson,8856,HB,6,JAX,12,0,10,2,0,0,0,0,0,55.4,28.0,60.0,1,0,1,2,0,0
Kiero Small,8861,FB,3,CLV,64,0,6,58,0,0,0,0,0,53.1,36.5,56.8,0,0,1,1,0,0
Trevor Reilly,8867,ED,1,NYJ,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
Jeff Janis,8870,WR,3,GB,6,0,0,6,0,0,0,0,0,68.0,,60.6,0,0,0,0,0,0
Seantrel Henderson,8871,T,16,BUF,1061,0,663,398,0,0,0,0,1086,57.3,62.7,48.4,6,12,28,46,4,0
James Wright,8873,WR,11,CIN,62,0,0,62,0,0,0,0,0,60.8,,67.7,0,0,0,0,0,0
Charles Leno Jr.,8880,T,5,CHI,28,0,16,12,0,0,0,0,0,53.7,48.7,57.9,0,1,0,1,0,0
Silas Redd,8900,HB,8,WAS,10,0,9,1,0,0,0,0,0,63.5,84.6,60.0,0,0,0,0,0,0
Austin Wentworth,8912,G,3,MIN,7,0,1,6,0,0,0,0,0,45.3,66.4,48.9,0,0,0,0,0,0
Allen Hurns,8931,WR,16,JAX,242,0,0,242,0,0,0,0,0,62.0,,58.5,0,0,0,0,2,1
