player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Keenan Reynolds,10816,WR,2,SEA,11,0,0,11,0,0,0,0,0,53.3,,61.4,0,0,0,0,0,0
Devante Bond,10817,LB,1,TB,1,0,1,0,0,0,0,0,0,60.0,61.4,,0,0,0,0,1,0
DeAndre Houston-Carson,10819,S,1,CHI,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jakeem Grant,10820,WR,10,MIA,106,0,0,106,0,0,0,0,0,70.5,,68.4,0,0,0,0,3,1
Nate Sudfeld,10821,QB,2,PHI,9,2,0,7,0,0,0,0,0,49.4,,60.0,0,0,0,0,0,0
David Morgan,10822,TE,11,MIN,191,0,51,140,1,0,0,0,0,55.4,73.4,51.5,0,1,0,1,1,0
Wes Schweitzer,10829,G,14,ATL,901,0,610,291,0,918,0,0,0,65.2,70.2,59.7,2,1,19,22,8,1
Blake Countess,10830,S,4,LA,4,0,4,0,0,0,0,0,0,60.0,60.9,,0,0,0,0,0,0
Danny Vitale,10831,FB,5,GB,15,0,5,10,0,0,0,0,0,56.9,84.2,45.8,0,0,0,0,0,0
Derek Watt,10832,FB,16,LAC,116,0,5,111,0,0,0,0,0,64.4,81.1,58.8,0,0,0,0,0,0
Cody Core,10833,WR,14,CIN,100,0,0,100,0,0,0,0,0,53.9,,47.9,0,0,0,0,0,0
Jeff Driskel,10841,QB,9,CIN,357,223,0,134,0,0,0,0,0,52.7,,60.0,0,0,3,3,1,0
Kavon Frazier,10846,S,1,DAL,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Joey Hunt,10849,C,7,SEA,115,0,63,52,0,0,82,30,0,55.8,70.5,54.9,1,0,2,3,1,0
Darius Jackson,10850,HB,1,DAL,2,0,2,0,0,0,0,0,0,47.6,17.9,,0,1,0,1,0,0
Rico Gathers,10851,TE,15,DAL,104,0,10,94,0,0,0,0,0,56.1,29.0,61.2,0,0,1,1,1,0
Ted Karras,10855,G,5,NE,171,0,103,68,0,0,6,166,0,74.1,77.8,72.0,1,0,2,3,1,0
Lachlan Edwards,10869,P,1,NYJ,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Dwayne Washington,10870,HB,4,NO,7,0,1,6,0,0,0,0,0,62.2,0.0,60.0,0,0,0,0,1,0
Trevor Bates,10873,LB,1,DET,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Charone Peake,10875,WR,11,NYJ,36,0,0,36,0,0,0,0,0,50.6,,57.7,0,0,0,0,0,0
Tyler Matakevich,10880,LB,1,PIT,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Austin Blythe,10882,G,16,LA,1101,0,657,444,0,17,10,1094,0,74.5,72.2,70.1,0,6,25,31,2,1
Joe Walker,10885,LB,1,ARZ,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jarrod Wilson,10902,S,1,JAX,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Adam Redmond,10915,G,4,DAL,96,0,70,26,0,79,0,20,0,53.4,43.2,57.5,1,1,6,8,0,0
Chester Rogers,10918,WR,16,IND,173,0,0,173,0,0,0,0,0,63.3,,57.0,0,0,0,0,4,1
Peyton Barber,10927,HB,16,TB,85,0,68,17,0,0,0,0,0,66.8,59.7,60.0,0,2,7,9,1,0
Alan Cross,10931,TE,14,TB,67,0,4,63,0,0,0,0,0,47.7,55.9,52.8,0,0,1,1,0,0
Isaiah Johnson,10935,S,1,TB,1,0,1,0,0,0,0,0,0,60.0,62.0,,0,0,0,0,0,0
Leonard Wester,10944,T,6,TB,117,0,70,47,0,0,0,0,110,46.7,50.4,47.7,0,1,7,8,1,0
Kameron Canaday,10949,LS,2,PIT,2,0,1,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Hakeem Valles,10960,TE,3,DET,3,0,0,3,0,0,0,0,0,48.6,,59.7,0,0,0,0,0,0
Reid Ferguson,10965,LS,4,BUF,4,0,3,1,0,0,0,0,0,60.0,86.1,60.0,0,0,0,0,0,0
Spencer Pulley,10998,C,11,NYG,566,0,345,221,0,0,573,0,0,56.7,70.2,50.5,2,3,7,12,1,0
Mose Frazier,11015,WR,1,CAR,22,0,0,22,0,0,0,0,0,54.5,,60.0,0,0,0,0,0,0
Justin Murray,11022,G,1,OAK,50,0,37,13,0,50,0,0,0,60.7,47.0,65.5,2,1,0,3,0,0
Eddie Yarbrough,11033,ED,1,BUF,1,0,1,0,0,0,0,0,0,60.0,61.5,,0,0,0,0,1,0
Maurice Harris,11035,WR,12,WAS,161,0,0,161,0,0,0,0,0,55.9,,61.6,0,0,0,0,1,0
J.D. McKissic,11047,HB,5,SEA,1,0,0,1,0,0,0,0,0,57.2,,60.0,0,0,0,0,0,0
Joshua Perkins,11051,TE,8,PHI,43,0,5,38,0,0,0,0,0,61.6,75.4,87.1,0,0,0,0,0,0
Brandon Wilds,11057,HB,3,JAX,1,0,1,0,0,0,0,0,0,42.9,5.1,,1,0,0,1,0,0
Marcus Johnson,11074,WR,5,IND,27,0,0,27,0,0,0,0,0,61.1,,63.8,0,0,0,0,0,0
Byron Marshall,11076,HB,6,WAS,10,0,7,3,0,0,0,0,0,56.5,23.8,74.0,2,0,0,2,0,0
Rob Kelley,11090,HB,2,WAS,5,0,1,4,0,0,0,0,0,53.4,25.3,58.4,0,0,1,1,0,0
Patrick Onwuasor,11100,LB,2,BLT,2,0,1,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,0
Matt Skura,11102,C,16,BLT,1188,0,651,537,0,0,1221,0,0,58.4,67.1,55.3,2,3,22,27,5,0
Tra Carson,11104,FB,2,GB,5,0,1,4,0,0,0,0,0,55.8,68.8,54.5,0,0,0,0,0,0
Alex Erickson,11107,WR,15,CIN,121,0,1,120,0,0,0,0,0,59.1,65.7,68.0,0,0,0,0,1,1
Alex Redmond,11113,G,15,CIN,928,0,607,321,0,0,0,958,0,59.6,57.7,63.6,3,4,33,40,10,0
Alonzo Russell,11114,WR,1,NYG,2,0,0,2,0,0,0,0,0,54.9,,60.0,0,0,0,0,0,0
Jake Brendel,11117,C,3,MIA,176,0,104,72,0,84,100,0,0,58.8,77.4,54.6,0,1,1,2,2,1
Andy Jones,11123,WR,8,DET,118,0,3,115,0,0,0,0,0,61.2,55.1,85.7,0,0,1,1,1,0
Charles Washington,11137,S,1,DET,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Cole Wick,11139,TE,3,TEN,8,0,0,8,0,0,0,0,0,33.8,,59.6,0,0,0,0,0,0
Geronimo Allison,11141,WR,5,GB,62,0,0,62,0,0,0,0,0,61.4,,42.3,0,0,0,0,1,0
Reggie Gilbert,11147,ED,1,GB,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
David Grinnage,11148,TE,4,JAX,29,0,2,27,0,0,0,0,0,49.2,20.1,48.5,0,0,1,1,0,0
Lafayette Pitts,11210,CB,2,BUF,1,0,0,1,0,0,0,0,0,59.2,,60.0,0,0,0,0,0,0
Tommylee Lewis,11231,WR,6,NO,29,0,0,29,0,0,0,0,0,58.1,,58.2,0,0,0,0,0,0
Robby Anderson,11254,WR,14,NYJ,228,0,0,228,0,0,0,0,0,68.3,,48.0,0,0,0,0,4,0
George Fant,11282,T,14,SEA,356,0,118,238,5,0,0,0,144,74.0,73.8,75.9,2,0,1,3,6,1
Tre Madden,11286,FB,14,SEA,60,0,8,52,0,0,0,0,0,72.8,50.6,74.8,0,0,1,1,0,0
Elijhaa Penny,11300,FB,13,NYG,90,0,23,67,0,0,0,0,0,68.6,74.5,63.2,0,0,2,2,1,0
Alex Ellis,11326,TE,2,KC,7,0,2,5,0,0,0,0,0,49.2,20.8,59.1,0,1,0,1,0,0
Tyler Marz,11329,T,3,TEN,98,0,43,55,41,0,0,0,59,59.6,56.1,58.6,1,0,2,3,0,0
Ben Braunecker,11335,TE,14,CHI,76,0,8,68,2,0,0,0,0,61.7,70.8,55.1,0,1,0,1,2,0
Roy Robertson-Harris,11341,DI,3,CHI,1,0,0,1,0,0,0,0,0,54.3,,60.0,0,0,0,0,0,0
Zach Sterup,11346,T,2,MIA,92,0,58,34,72,0,0,0,16,45.4,36.3,49.9,4,0,3,7,0,0
C.J. Ham,11347,FB,15,MIN,70,0,8,62,0,0,0,0,0,50.9,84.1,48.8,0,0,0,0,0,0
Antonio Hamilton,11353,CB,1,NYG,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Johnny Holton,11354,WR,1,OAK,1,0,0,1,0,0,0,0,0,54.4,,60.0,0,0,0,0,0,0
Rashod Hill,11369,T,14,MIN,529,0,342,187,265,0,0,0,253,58.5,55.2,56.5,5,2,21,28,3,1
Jaydon Mickens,11371,WR,1,JAX,3,0,0,3,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jalen Richard,11395,HB,16,OAK,72,0,54,18,0,0,0,0,0,66.6,55.1,42.1,0,1,2,3,1,0
Zach Wood,11414,LS,2,NO,2,0,1,1,0,0,0,0,0,60.0,60.8,60.0,0,0,0,0,0,0
Lucas Patrick,11435,G,6,GB,279,0,208,71,0,95,0,193,0,48.6,57.4,43.3,0,4,9,13,2,1
Marvin Hall,11440,WR,16,ATL,60,0,0,60,0,0,0,0,0,55.9,,52.3,0,0,0,0,2,1
Mitchell Trubisky,11757,QB,14,CHI,897,539,0,358,0,0,0,0,0,63.0,,60.5,9,3,7,19,5,0
Leonard Fournette,11759,HB,8,JAX,35,0,26,9,0,0,0,0,0,70.9,37.4,59.3,1,2,2,5,0,0
Corey Davis,11760,WR,16,TEN,350,0,0,350,0,0,0,0,0,76.4,,72.4,0,0,0,0,2,0
Mike Williams,11762,WR,16,LAC,207,0,0,207,0,0,0,0,0,81.8,,55.9,0,0,0,0,0,0
Christian McCaffrey,11763,HB,16,CAR,222,1,99,122,0,0,0,0,0,82.8,62.6,59.1,2,5,1,8,0,0
John Ross,11764,WR,13,CIN,198,0,0,198,0,0,0,0,0,49.4,,44.3,0,0,0,0,2,0
Patrick Mahomes,11765,QB,16,KC,1000,683,0,317,0,0,0,0,0,93.2,,60.1,10,10,25,45,6,0
Deshaun Watson,11767,QB,16,HST,1052,673,0,379,0,0,0,0,0,82.7,,60.1,14,8,15,37,3,0
Haason Reddick,11768,LB,1,ARZ,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,5,1
O.J. Howard,11774,TE,10,TB,173,0,30,143,0,0,0,0,0,89.1,75.4,60.0,0,1,1,2,1,0
Garett Bolles,11775,T,16,DEN,1061,0,669,392,1077,0,0,0,0,72.8,72.1,70.8,2,6,21,29,13,3
Evan Engram,11778,TE,11,NYG,140,0,17,123,0,0,0,0,0,76.3,70.4,60.6,0,1,0,1,2,0
David Njoku,11784,TE,16,CLV,335,0,53,282,0,0,0,0,0,66.3,51.7,65.4,1,1,4,6,5,0
Ryan Ramczyk,11787,T,15,NO,996,0,550,446,0,0,0,0,1013,83.1,78.7,78.7,4,2,16,22,3,0
Cam Robinson,11789,T,2,JAX,71,0,43,28,74,0,0,0,0,63.4,68.9,81.2,0,0,2,2,3,0
Zay Jones,11792,WR,16,BUF,357,1,11,345,0,0,0,0,0,62.2,76.9,74.8,0,0,0,0,1,0
Forrest Lamp,11793,G,2,LAC,17,0,3,14,0,0,0,18,0,54.2,76.4,52.9,0,0,0,0,0,0
Curtis Samuel,11795,WR,13,CAR,141,0,0,141,0,0,0,0,0,71.5,,45.3,0,0,0,0,2,0
Dalvin Cook,11796,HB,11,MIN,95,0,78,17,0,0,0,0,0,72.9,84.1,57.8,1,1,3,5,0,0
Marcus Williams,11797,S,6,NO,14,0,0,14,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Gerald Everett,11799,TE,16,LA,115,0,16,99,0,0,0,0,0,82.4,63.1,76.3,1,0,1,2,0,0
Adam Shaheen,11800,TE,6,CHI,102,0,13,89,1,0,0,0,0,56.7,53.9,53.6,0,0,1,1,1,0
Joe Mixon,11803,HB,14,CIN,61,1,43,17,0,0,0,0,0,78.3,39.3,60.7,1,3,4,8,0,0
Ryan Anderson,11804,ED,8,WAS,11,0,0,11,0,0,0,0,0,55.0,,55.2,0,0,0,0,0,0
DeShone Kizer,11807,QB,3,GB,61,50,0,11,0,0,0,0,0,34.2,,60.0,1,1,1,3,0,0
Ethan Pocic,11813,G,5,SEA,296,0,174,122,0,242,0,60,0,45.9,47.1,50.0,3,2,11,16,4,0
JuJu Smith-Schuster,11817,WR,16,PIT,230,0,0,230,0,0,0,0,0,81.8,,60.8,0,0,0,0,2,0
Dion Dawkins,11818,T,16,BUF,1056,0,637,419,1077,0,0,0,0,70.0,76.2,61.2,7,2,25,34,13,3
Taylor Moton,11819,T,16,CAR,1054,0,668,386,68,0,0,0,981,76.6,82.7,61.9,2,1,25,28,6,1
Alvin Kamara,11822,HB,15,NO,102,0,28,74,0,0,0,0,0,83.6,78.6,55.6,0,0,0,0,1,0
Cooper Kupp,11824,WR,8,LA,171,0,7,164,0,0,0,0,0,77.4,79.9,59.7,0,0,0,0,0,0
Pat Elflein,11825,C,14,MIN,863,0,567,296,0,0,880,0,0,41.9,44.3,44.3,4,5,24,33,7,1
Dan Feeney,11826,G,16,LAC,995,0,588,407,0,1016,0,0,0,45.3,39.8,49.1,8,8,30,46,5,1
Taywan Taylor,11827,WR,13,TEN,177,0,0,177,0,0,0,0,0,70.0,,81.6,0,0,0,0,1,0
Alex Anzalone,11831,LB,2,NO,2,0,1,1,0,0,0,0,0,60.0,61.4,60.0,0,0,0,0,1,0
Chris Godwin,11839,WR,16,TB,235,0,0,235,0,0,0,0,0,80.4,,65.0,0,0,0,0,1,0
Kareem Hunt,11841,HB,11,KC,48,0,17,31,0,0,0,0,0,81.6,69.8,53.7,0,0,0,0,2,0
D'Onta Foreman,11844,HB,1,HST,4,0,3,1,0,0,0,0,0,37.3,76.2,60.0,0,0,0,0,0,0
Jourdan Lewis,11846,CB,6,DAL,2,0,0,2,0,0,0,0,0,67.6,,60.0,0,0,0,0,0,0
Delano Hill,11849,S,1,SEA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Cameron Sutton,11850,CB,1,PIT,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Kenny Golladay,11851,WR,15,DET,293,0,0,293,0,0,0,0,0,81.0,,57.6,0,0,0,0,4,1
Chad Williams,11853,WR,10,ARZ,131,0,1,130,0,0,0,0,0,53.7,65.7,58.1,0,0,0,0,0,0
Jonnu Smith,11855,TE,13,TEN,343,0,51,292,1,0,0,0,3,55.1,53.9,56.6,1,1,5,7,2,0
C.J. Beathard,11859,QB,6,SF,331,207,0,124,0,0,0,0,0,64.9,,60.0,2,0,2,4,0,0
James Conner,11860,HB,13,PIT,84,0,72,12,0,0,0,0,0,72.9,64.0,71.0,0,1,8,9,1,0
Vince Biegel,11863,ED,2,NO,2,0,1,1,0,0,0,0,0,60.0,61.4,60.0,0,0,0,0,0,0
Dede Westbrook,11865,WR,16,JAX,222,1,1,220,0,0,0,0,0,71.3,61.6,50.6,0,1,0,1,3,0
Eddie Jackson,11867,S,2,CHI,1,0,0,1,0,0,0,0,0,57.6,,60.0,0,0,0,0,2,0
Samaje Perine,11869,HB,4,WAS,3,0,1,2,0,0,0,0,0,68.8,75.7,60.0,0,0,0,0,0,0
Josh Reynolds,11872,WR,16,LA,262,0,20,242,0,0,0,0,0,68.9,82.2,56.1,0,0,0,0,1,0
Tarik Cohen,11874,HB,16,CHI,68,1,8,59,0,0,0,0,0,73.2,55.1,61.0,0,0,1,1,0,0
Samson Ebukam,11880,ED,1,LA,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,3,0
Michael Roberts,11882,TE,8,DET,61,0,3,58,0,0,0,0,0,55.6,71.1,52.8,0,0,0,0,1,0
Josh Malone,11883,WR,9,CIN,22,0,0,22,0,0,0,0,0,51.0,,58.6,0,0,0,0,0,0
David Sharpe,11884,T,5,OAK,17,0,5,12,3,0,0,0,0,53.6,75.7,63.3,0,0,0,0,1,0
Julie'n Davenport,11885,T,16,HST,1014,0,625,389,826,0,0,0,214,52.7,55.0,53.0,12,14,41,67,16,5
Ryan Switzer,11888,WR,16,PIT,35,0,0,35,0,0,0,0,0,63.0,,53.8,0,0,0,0,0,0
Jamaal Williams,11889,HB,16,GB,108,0,96,12,0,0,0,0,0,67.9,76.6,59.6,1,1,6,8,0,0
Joshua Dobbs,11890,QB,5,PIT,28,14,0,14,0,0,0,0,0,66.7,,60.0,0,0,0,0,0,0
Jehu Chesson,11894,WR,4,WAS,4,0,0,4,0,0,0,0,0,58.0,,60.0,0,0,0,0,0,0
Wayne Gallman,11895,HB,15,NYG,22,0,14,8,0,0,0,0,0,58.1,88.3,60.0,0,0,0,0,0,0
Marlon Mack,11898,HB,12,IND,57,0,31,26,0,0,0,0,0,68.8,37.2,60.9,0,1,6,7,0,0
Jake Butt,11900,TE,3,DEN,42,0,5,37,0,0,0,0,0,67.1,50.6,58.6,0,0,0,0,0,0
George Kittle,11901,TE,16,SF,404,0,67,337,0,0,0,0,0,89.7,55.7,73.3,1,2,4,7,6,1
Blair Brown,11903,LB,1,JAX,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Jordan Leggett,11905,TE,15,NYJ,181,0,30,151,0,0,0,0,0,65.7,63.8,66.9,0,1,2,3,1,0
Jeremy Sprinkle,11909,TE,16,WAS,242,0,40,202,1,0,0,0,2,45.7,64.1,51.2,0,0,1,1,4,0
Brian Hill,11911,HB,5,ATL,17,0,8,9,0,0,0,0,0,68.7,46.9,56.5,0,0,1,1,1,0
Will Holden,11912,T,4,ARZ,147,0,89,58,72,0,0,0,78,45.7,42.8,50.4,2,0,6,8,1,0
Jermaine Eluemunor,11914,T,6,BLT,94,0,63,31,92,2,0,0,0,58.5,60.7,60.1,0,0,3,3,2,1
Matt Milano,11918,LB,2,BUF,2,0,1,1,0,0,0,0,0,60.0,62.1,60.0,0,0,0,0,2,1
Jamal Agnew,11920,CB,1,DET,1,0,0,1,0,0,0,0,0,69.5,,59.8,0,0,0,0,0,0
Shelton Gibson,11921,WR,10,PHI,20,0,0,20,0,0,0,0,0,58.4,,55.8,0,0,0,0,0,0
Marquel Lee,11923,LB,1,OAK,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,3,0
Nathan Peterman,11926,QB,4,BUF,146,106,0,40,0,0,0,0,0,32.9,,60.0,0,2,3,5,1,0
Isaiah McKenzie,11927,WR,8,BUF,56,0,0,56,0,0,0,0,0,67.0,,57.4,0,0,0,0,0,0
Eric Saubert,11929,TE,16,ATL,107,0,19,88,0,0,0,0,0,51.6,76.3,67.5,0,0,1,1,1,0
Trent Taylor,11932,WR,14,SF,59,0,1,58,0,0,0,0,0,56.2,62.3,67.3,0,0,0,0,2,0
Danny Isidora,11933,G,4,MIN,214,0,145,69,0,217,0,0,0,55.2,36.0,63.1,2,2,7,11,1,1
T.J. Logan,11935,HB,7,ARZ,1,0,0,1,0,0,0,0,0,59.9,,60.0,0,0,0,0,0,0
Aaron Jones,11937,HB,12,GB,31,0,29,2,0,0,0,0,0,81.1,87.6,60.0,0,0,0,0,2,0
Ukeme Eligwe,11938,LB,1,NYG,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Chuck Clark,11941,S,2,BLT,2,0,1,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Elijah McGuire,11943,HB,8,NYJ,62,1,39,22,0,0,0,0,0,55.3,63.4,58.3,0,0,4,4,0,0
Sam Tevi,11945,T,16,LAC,871,0,516,355,133,0,0,0,752,52.3,40.2,65.0,8,12,41,61,5,1
Jordan Evans,11947,LB,1,CIN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Alex Armah,11948,FB,16,CAR,91,0,11,80,0,0,0,0,0,62.7,81.3,59.4,0,0,0,0,0,0
Chase Roullier,11954,C,16,WAS,1020,0,637,383,0,196,860,4,0,62.6,76.4,55.3,1,3,15,19,5,2
Brandon Wilson,11962,S,2,CIN,2,0,0,2,0,0,0,0,0,60.6,,60.3,0,0,0,0,0,0
Rudy Ford,11963,S,1,ARZ,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Conor McDermott,11966,T,4,BUF,23,0,12,11,1,0,0,0,22,63.0,47.6,67.0,1,0,0,1,0,0
Corey Levin,11972,G,9,TEN,140,0,85,55,0,95,36,5,0,54.3,39.3,58.5,1,1,4,6,1,0
Stacy Coley,11974,WR,2,NYG,7,0,0,7,0,0,0,0,0,41.9,,54.1,0,0,0,0,0,0
David Moore,11981,WR,16,SEA,273,0,0,273,0,0,0,0,0,65.4,,71.0,0,0,0,0,3,0
Josh Harvey-Clemons,11985,LB,1,WAS,1,0,1,0,0,0,0,0,0,60.0,60.9,,0,0,0,0,1,0
Isaiah Ford,11991,WR,1,MIA,6,0,1,5,0,0,0,0,0,54.8,66.2,57.9,0,0,0,0,0,0
Noah Brown,11993,WR,8,DAL,77,0,2,75,0,0,0,0,0,74.0,74.3,70.4,0,0,0,0,2,0
Kyle Fuller,11998,G,2,WAS,56,0,35,21,0,58,0,0,0,32.2,36.1,41.6,1,0,2,3,1,0
Malachi Dupre,12002,WR,1,ARZ,3,0,0,3,0,0,0,0,0,54.7,,55.6,0,0,0,0,0,0
Chris Carson,12004,HB,14,SEA,53,0,31,22,0,0,0,0,0,84.6,60.7,60.0,0,1,1,2,0,0
Mason Schreck,12007,TE,3,CIN,15,0,1,14,0,0,0,0,0,30.5,69.6,59.4,0,0,0,0,1,0
Ricky Seals-Jones,12020,TE,15,ARZ,149,0,19,130,0,0,0,0,1,52.8,83.6,50.5,0,1,0,1,4,1
Sean Culkin,12037,TE,13,LAC,146,0,25,121,0,0,0,0,0,63.7,71.8,63.5,0,0,0,0,1,0
Jacob Hollister,12051,TE,7,NE,31,0,5,26,0,0,0,0,1,62.1,72.2,61.6,0,0,0,0,0,0
Riley Bullough,12062,LB,1,TB,1,0,1,0,0,0,0,0,0,60.0,61.4,,0,0,0,0,0,0
Bobo Wilson,12067,WR,5,TB,20,0,0,20,0,0,0,0,0,59.5,,56.4,0,0,0,0,0,0
Mo Alie-Cox,12078,TE,9,IND,185,0,25,160,1,0,0,0,0,73.3,78.0,61.6,0,1,0,1,2,0
Tim Patrick,12087,WR,16,DEN,129,0,1,128,0,0,0,0,0,60.2,62.0,57.3,0,0,0,0,3,2
Bryan Cox Jr.,12092,ED,1,CAR,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Taysom Hill,12112,QB,15,NO,113,10,3,100,0,0,0,0,0,64.4,76.0,77.1,0,0,0,0,1,0
Adam Pankey,12114,G,1,GB,1,0,0,1,0,0,0,1,0,60.0,,60.0,0,0,0,0,0,0
Darrell Daniels,12122,TE,7,ARZ,62,0,7,55,0,0,0,0,0,46.9,64.6,52.8,0,0,1,1,0,0
Thomas Hennessy,12124,LS,1,NYJ,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Marcus Kemp,12137,WR,9,KC,21,0,0,21,0,0,0,0,0,61.7,,57.1,0,0,0,0,0,0
Tim White,12144,WR,1,BLT,1,0,0,1,0,0,0,0,0,89.8,,60.0,0,0,0,0,0,0
Jason Croom,12145,TE,15,BUF,189,0,23,166,0,0,0,0,0,52.1,61.3,52.0,0,0,3,3,2,0
Gehrig Dieter,12163,WR,4,KC,17,0,0,17,0,0,0,0,0,61.6,,60.4,0,0,0,0,0,0
Austin Ekeler,12164,HB,14,LAC,43,0,12,31,0,0,0,0,0,84.9,71.0,64.4,0,0,1,1,0,0
Isaiah Irving,12171,ED,1,CHI,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Robert Tonyan,12193,TE,11,GB,19,0,2,17,0,0,0,0,0,60.3,72.1,77.1,0,0,0,0,0,0
Johnny Mundt,12206,TE,9,LA,39,0,3,36,0,0,0,0,0,71.7,66.3,66.4,0,0,0,0,0,0
Matt Haack,12212,P,1,MIA,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Austin Carr,12215,WR,14,NO,114,0,1,113,0,0,0,0,0,55.0,61.4,49.8,0,0,0,0,0,0
Cameron Tom,12227,G,6,NO,178,0,76,102,0,86,39,54,0,44.1,54.2,45.6,0,0,4,4,1,0
Shane Smith,12238,FB,2,NYG,5,0,2,3,0,0,0,0,0,47.7,16.9,58.3,0,0,1,1,0,0
Chad Wheeler,12240,T,15,NYG,857,0,534,323,0,0,0,0,874,48.4,54.7,38.6,5,4,34,43,3,1
Corey Clement,12253,HB,11,PHI,35,0,27,8,0,0,0,0,0,58.6,66.3,59.1,0,1,2,3,1,0
Tyrone Swoopes,12267,TE,1,SEA,13,0,2,11,0,0,0,0,0,65.8,68.3,66.8,0,0,0,0,0,0
Victor Bolden Jr.,12269,WR,4,BUF,27,0,0,27,0,0,0,0,0,53.1,,58.3,0,0,0,0,1,0
Kendrick Bourne,12270,WR,16,SF,209,0,2,207,0,0,0,0,0,66.6,72.9,74.5,0,0,0,0,2,0
Matt Breida,12271,HB,14,SF,38,0,19,19,0,0,0,0,0,75.8,49.0,56.3,0,1,1,2,0,0
Erik Magnuson,12280,C,4,SF,90,0,51,39,0,0,82,7,3,55.3,45.8,57.1,1,0,0,1,0,0
Nick Mullens,12282,QB,8,SF,501,316,0,185,0,0,0,0,0,64.6,,60.0,3,0,4,7,3,0
Kyle Kalis,12302,T,1,CLV,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Zach Pascal,12303,WR,16,IND,237,0,3,234,0,0,0,0,0,60.9,45.6,77.5,0,0,1,1,4,0
Blake Jarwin,12320,TE,16,DAL,142,0,17,125,0,0,0,0,0,68.8,55.0,70.2,0,1,1,2,2,0
Joe Jones,12321,LB,1,DEN,1,0,1,0,0,0,0,0,0,60.0,61.4,,0,0,0,0,0,0
Cooper Rush,12324,QB,1,DAL,6,0,0,6,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Dare Ogunbowale,12329,FB,1,TB,2,0,0,2,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Andrew Wylie,12333,G,12,KC,687,0,462,225,0,0,0,709,0,63.4,66.1,59.2,2,4,16,22,3,0
Phillip Lindsay,12660,HB,15,DEN,52,0,33,19,0,0,0,0,0,81.7,63.1,70.7,1,0,1,2,1,0
Buddy Howell,12888,FB,3,HST,3,0,0,3,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Quenton Nelson,12954,G,16,IND,1136,0,730,406,0,1164,0,0,0,77.3,81.9,74.1,2,4,17,23,9,0
Darrel Williams,13014,HB,6,KC,6,0,1,5,0,0,0,0,0,73.7,73.4,60.0,0,0,0,0,0,0
Desmond Harrison,15466,T,8,CLV,595,0,383,212,601,0,0,0,0,57.3,73.6,47.7,2,3,27,32,11,3
Justin Hardee,18348,CB,2,NO,1,0,0,1,0,0,0,0,0,77.6,,60.0,0,0,0,0,0,0
Ross Dwelley,20994,TE,7,SF,24,0,2,22,0,0,0,0,0,61.6,70.3,53.6,0,0,0,0,0,0
Chad Beebe,21528,WR,3,MIN,5,0,0,5,0,0,0,0,0,64.2,,58.3,0,0,0,0,0,0
