player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Cody Latimer,8691,WR,11,DEN,135,0,0,135,0,0,0,0,0,70.0,,75.9,0,0,0,0,0,0
Carlos Hyde,8692,HB,16,SF,148,0,112,36,0,0,0,0,0,58.0,46.9,75.8,3,3,7,13,2,2
Jack Mewhort,8694,G,5,IND,313,0,177,136,0,0,0,329,0,57.0,75.3,52.3,1,2,7,10,2,0
Allen Robinson II,8696,WR,1,JAX,2,0,0,2,0,0,0,0,0,88.3,,60.0,0,0,0,0,0,0
Jimmy Garoppolo,8697,QB,6,SF,340,196,0,144,0,0,0,0,0,86.6,,60.0,1,0,2,3,0,0
Jarvis Landry,8698,WR,16,MIA,301,1,1,299,0,0,0,0,0,79.5,62.2,69.2,0,0,0,0,7,2
Justin Britt,8699,C,16,SEA,1062,0,712,350,0,0,1080,0,0,65.3,74.4,60.8,1,1,9,11,5,1
C.J. Fiedorowicz,8700,TE,5,HST,110,0,13,97,0,0,0,0,0,59.8,65.7,59.1,0,1,0,1,1,0
Morgan Moses,8701,T,16,WAS,958,0,589,369,1,0,0,0,971,67.2,66.1,66.6,5,8,26,39,5,0
Billy Turner,8702,G,1,DEN,46,0,38,8,0,0,0,0,47,41.5,32.5,64.8,1,0,3,4,1,0
Charles Sims,8704,HB,16,TB,104,0,100,4,0,0,0,0,0,57.3,58.5,59.9,1,1,6,8,0,0
Travis Swanson,8711,C,11,DET,710,0,455,255,0,0,719,0,0,57.0,67.5,51.4,0,1,14,15,3,0
Spencer Long,8713,C,7,WAS,397,0,234,163,0,0,403,0,0,60.2,75.0,53.0,1,2,2,5,0,0
Gabe Jackson,8716,G,15,OAK,887,0,576,311,0,0,0,909,0,67.3,77.1,60.6,1,0,21,22,7,1
Donte Moncrief,8725,WR,12,IND,211,0,0,211,0,0,0,0,0,61.1,,55.7,0,0,0,0,3,2
John Brown,8726,WR,10,ARZ,150,0,0,150,0,0,0,0,0,58.0,,42.0,0,0,0,0,1,0
Trai Turner,8727,G,13,CAR,844,0,475,369,0,0,0,859,0,72.6,69.1,71.2,0,4,22,26,6,1
Brandon Linder,8728,C,13,JAX,925,0,514,411,0,0,866,81,0,74.6,84.4,69.2,0,2,5,7,2,0
Terrance West,8729,HB,5,BLT,7,0,5,2,0,0,0,0,0,51.1,80.1,60.0,0,0,0,0,0,0
Michael Schofield III,8730,T,14,LAC,407,0,230,177,2,0,0,0,397,57.0,48.1,63.1,2,5,18,25,2,0
Jerick McKinnon,8731,HB,16,MIN,70,0,61,9,0,0,0,0,0,77.8,77.5,81.6,0,1,5,6,0,0
Richard Rodgers,8733,TE,15,GB,140,0,24,116,0,0,0,0,0,56.5,69.1,61.7,1,0,1,2,3,1
Devonta Freeman,8738,HB,14,ATL,71,0,56,15,0,0,0,0,0,73.3,73.5,59.4,0,1,4,5,4,0
Bruce Ellington,8741,WR,11,HST,224,1,0,223,0,0,0,0,0,57.0,,71.8,0,0,0,0,2,1
Russell Bodine,8746,C,16,CIN,962,0,591,371,0,0,976,0,0,66.3,69.4,63.2,1,1,16,18,3,0
Andre Williams,8748,HB,2,LAC,4,0,1,3,0,0,0,0,0,54.5,74.6,60.0,0,0,0,0,0,0
Keith McGill,8751,S,1,OAK,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Martavis Bryant,8753,WR,15,PIT,196,0,0,196,0,0,0,0,0,68.0,,61.4,0,0,0,0,3,0
Anthony Hitchens,8754,LB,1,DAL,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,1,0
Logan Thomas,8755,TE,12,BUF,73,0,7,66,0,0,0,0,0,62.8,44.5,74.6,0,1,0,1,2,0
De'Anthony Thomas,8759,WR,16,KC,67,0,0,67,0,0,0,0,0,62.0,,45.2,0,0,0,0,0,0
James White,8765,HB,14,NE,44,0,35,9,0,0,0,0,0,68.1,61.5,60.4,1,0,2,3,1,0
Kevin Pierre-Louis,8767,LB,1,KC,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Tom Savage,8770,QB,8,HST,418,268,0,150,0,0,0,0,0,60.0,,60.0,1,0,3,4,2,0
Dakota Dozier,8772,G,7,NYJ,248,0,134,114,1,0,0,233,0,63.2,61.3,63.5,1,2,6,9,1,0
Cameron Fleming,8775,T,11,NE,369,0,208,161,19,0,0,0,358,71.8,76.4,67.1,4,0,6,10,2,0
Ryan Grant,8777,WR,16,WAS,209,0,0,209,0,0,0,0,0,69.1,,66.1,0,0,0,0,1,1
Kevin Pamphile,8784,G,16,TB,787,0,525,262,28,783,0,0,0,59.8,57.3,59.3,3,3,20,26,2,0
Corey Linsley,8796,C,16,GB,1047,0,699,348,0,0,1063,0,0,66.7,73.6,62.3,2,3,21,26,5,3
A.J. McCarron,8799,QB,3,CIN,26,16,0,10,0,0,0,0,0,37.1,,60.0,0,1,1,2,0,0
Jordan Tripp,8806,LB,1,ATL,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Wesley Johnson,8808,C,15,NYJ,937,0,555,382,0,0,959,0,0,51.2,53.7,51.9,2,6,15,23,5,0
Jared Abbrederis,8811,WR,7,DET,47,0,1,46,0,0,0,0,0,57.9,62.4,53.4,0,0,0,0,0,0
Jon Halapio,8814,G,7,NYG,403,0,247,156,0,0,0,411,0,56.8,65.4,50.0,0,0,10,10,2,0
Alfred Blue,8816,HB,8,HST,16,0,15,1,0,0,0,0,0,66.0,86.3,71.2,0,0,1,1,0,0
David Fales,8818,QB,2,MIA,70,51,0,19,0,0,0,0,0,53.2,,60.0,0,1,0,1,1,0
T.J. Jones,8824,WR,14,DET,114,0,0,114,0,0,0,0,0,74.7,,67.0,0,0,0,0,0,0
Matt Hazel,8825,WR,3,CLV,5,0,0,5,0,0,0,0,0,57.7,,60.6,0,0,0,0,0,0
Pat O'Donnell,8826,P,1,CHI,1,1,0,0,0,0,0,0,0,70.7,,,0,0,0,0,0,0
Zach Fulton,8828,C,14,KC,790,0,492,298,0,155,594,67,0,65.5,80.8,55.8,0,1,10,11,2,0
Laurent Duvernay-Tardif,8834,G,11,KC,632,0,400,232,0,0,0,657,0,71.6,79.6,70.2,1,3,8,12,6,1
Luke Bowanko,8839,G,6,BLT,89,0,43,46,0,74,0,0,2,56.2,48.7,62.8,0,0,2,2,1,0
Matt Paradis,8841,C,16,DEN,1128,0,698,430,0,0,1149,0,0,74.0,80.1,67.6,0,4,12,16,1,0
Jay Prosch,8845,FB,15,HST,103,0,15,88,0,0,0,0,0,60.0,79.0,55.9,0,0,0,0,0,0
Marquis Flowers,8846,LB,1,NE,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Michael Campanaro,8852,WR,13,BLT,72,0,0,72,0,0,0,0,0,60.7,,68.0,0,0,0,0,0,0
Ulrick John,8866,T,4,GB,40,0,27,13,0,0,0,0,32,55.1,43.6,62.7,1,2,4,7,0,0
Trevor Reilly,8867,LB,1,NE,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Terrence Fede,8868,ED,1,MIA,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,1,1
Jeff Janis,8870,WR,8,GB,21,0,1,20,0,0,0,0,0,61.7,66.2,74.7,0,0,0,0,0,0
Seantrel Henderson,8871,T,4,BUF,44,0,21,23,0,0,0,0,28,81.7,78.1,77.2,0,0,0,0,0,0
Charles Leno Jr.,8880,T,16,CHI,988,0,576,412,1015,0,0,1,0,78.7,81.9,75.6,3,3,18,24,13,0
Kapri Bibbs,8906,HB,3,WAS,16,0,13,3,0,0,0,0,0,61.0,55.9,60.0,0,0,2,2,1,0
Bennie Fowler,8914,WR,16,DEN,194,0,0,194,0,0,0,0,0,56.0,,47.2,0,0,0,0,2,1
Brent Qvale,8921,T,16,NYJ,393,0,173,220,0,0,0,1,303,62.1,57.6,68.4,3,1,11,15,6,1
Jeremy Vujnovich,8928,G,16,IND,1030,0,615,415,0,1057,0,0,0,50.0,63.0,44.6,6,2,31,39,3,1
Allen Hurns,8931,WR,10,JAX,211,0,1,210,0,0,0,0,0,73.8,65.7,75.1,0,0,0,0,1,0
Albert Wilson,8943,WR,13,KC,180,0,2,178,0,0,0,0,0,75.5,68.6,75.2,0,0,0,0,0,0
Casey Kreiter,8959,LS,1,DEN,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Zac Kerin,8960,G,1,DET,70,0,53,17,0,70,0,0,0,41.6,56.6,46.6,0,0,5,5,1,0
Josh Wells,8968,T,11,JAX,464,0,263,201,224,0,0,0,247,65.4,61.7,64.8,1,7,10,18,2,1
Bryan Witzmann,8995,G,14,KC,877,0,544,333,0,909,0,0,0,55.6,64.2,56.5,3,4,26,33,9,1
Willie Snead IV,8999,WR,11,NO,126,0,2,124,0,0,0,0,0,59.2,73.1,66.4,0,0,0,0,0,0
James Hurst,9001,G,16,BLT,1084,0,624,460,75,1030,0,0,1,55.1,76.1,44.9,3,3,15,21,6,2
Taylor Gabriel,9002,WR,16,ATL,166,0,0,166,0,0,0,0,0,64.7,,55.3,0,0,0,0,1,0
Deontae Skinner,9019,LB,1,NYG,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Christian Jones,9020,LB,1,CHI,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,2,0
Robert Thomas,9022,DI,4,NYG,7,0,2,5,0,0,0,0,0,60.0,73.1,58.6,0,0,0,0,0,0
Cornelius Lucas,9025,T,1,LA,65,0,39,26,0,0,0,0,70,61.0,70.1,60.9,1,1,0,2,1,0
Michael Ola,9032,T,2,LAC,15,0,5,10,7,8,0,0,0,40.9,0.0,64.1,0,1,0,1,0,0
Senorise Perry,9035,HB,3,MIA,7,0,6,1,0,0,0,0,0,63.0,15.6,60.0,0,0,1,1,0,0
Josh Walker,9046,G,1,JAX,4,0,2,2,4,0,0,0,0,61.7,76.7,59.6,0,0,0,0,0,0
Charcandrick West,9047,HB,13,KC,33,0,22,11,0,0,0,0,0,59.8,34.4,60.7,0,1,4,5,2,0
Seth Roberts,9079,WR,15,OAK,235,0,0,235,0,0,0,0,0,54.0,,62.5,0,0,0,0,7,0
Brandon Coleman,9086,WR,16,NO,274,0,3,271,0,0,0,0,0,55.9,78.5,80.5,0,0,0,0,1,0
Alejandro Villanueva,9091,T,16,PIT,1077,0,651,426,1097,0,0,0,0,75.2,76.5,66.8,7,8,31,46,6,1
Xavier Grimble,9092,TE,14,PIT,111,0,6,105,0,0,0,0,0,71.7,61.5,77.0,0,0,0,0,0,0
Ryan Hewitt,9107,TE,13,CIN,81,0,7,74,0,0,0,0,0,63.2,66.5,58.7,0,0,0,0,0,0
Andrew Norwell,9126,G,16,CAR,1066,0,601,465,0,1093,0,0,0,76.2,92.1,65.5,0,0,13,13,2,2
Jonotthan Harrison,9132,C,5,NYJ,103,0,62,41,0,0,99,0,0,37.4,21.1,45.6,0,0,7,7,0,0
Garry Gilliam,9137,T,4,SF,37,0,27,10,0,0,0,0,35,70.7,74.7,67.2,0,1,1,2,0,0
Orleans Darkwa,9173,HB,15,NYG,28,0,25,3,1,0,0,0,0,60.3,63.5,60.0,0,1,2,3,0,0
Tyler Ott,9174,LS,1,SEA,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
David Fluellen,9184,HB,7,TEN,11,0,0,11,0,0,0,0,0,54.4,,55.4,0,0,0,0,0,0
Trey Burton,9185,TE,15,PHI,121,0,10,111,1,0,0,0,0,75.2,75.1,50.2,0,0,0,0,0,0
Damien Williams,9205,HB,11,MIA,30,0,28,2,0,0,0,0,0,64.3,39.2,60.0,2,1,2,5,1,0
Cameron Brate,9207,TE,16,TB,160,0,19,141,0,0,0,0,0,73.6,35.6,59.0,0,0,2,2,1,0
Ryan Groy,9221,G,8,BUF,53,0,11,42,0,11,0,0,0,77.5,26.1,80.4,0,0,1,1,1,1
Bernard Reedy,9228,WR,8,NE,11,0,0,11,0,0,0,0,0,62.1,,58.8,0,0,0,0,0,0
Justin McCray,9234,T,12,GB,594,0,385,209,32,132,0,1,432,53.1,55.4,51.0,5,5,21,31,3,0
C.J. Goodwin,9243,CB,1,ARZ,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,0
Fitzgerald Toussaint,9244,HB,5,PIT,15,0,8,7,0,0,0,0,0,59.0,44.3,60.0,0,0,1,1,0,0
Tyler Shatley,9257,G,13,JAX,382,0,191,191,0,75,285,13,0,55.1,61.0,52.4,1,1,5,7,0,0
Joe Thomas,9272,LB,1,GB,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Trey Hopkins,9276,G,13,CIN,707,0,437,270,0,0,0,709,1,60.2,77.6,50.8,2,0,13,15,3,1
Michael Palardy,9277,P,2,CAR,2,2,0,0,0,0,0,0,0,41.8,,,0,0,0,0,0,0
Branden Oliver,9286,HB,8,LAC,13,0,10,3,0,0,0,0,0,61.9,49.1,60.0,0,1,1,2,0,0
Matt Feiler,9289,G,3,PIT,75,0,36,39,0,7,0,59,9,75.9,66.5,74.7,0,0,2,2,0,0
Freddie Martino,9292,WR,8,TB,34,0,0,34,0,0,0,0,0,76.6,,58.3,0,0,0,0,0,0
Isaiah Crowell,9295,HB,16,CLV,101,0,85,16,0,0,0,0,0,61.2,58.5,49.7,2,4,4,10,3,0
Keith Smith,9302,FB,16,DAL,102,0,5,97,0,0,0,0,0,58.8,31.1,53.7,0,0,1,1,0,0
Tyler Larsen,9304,C,13,CAR,720,0,425,295,0,0,732,0,0,67.2,70.0,63.2,3,3,14,20,0,0
Jeremiah Sirles,9305,G,11,MIN,342,0,195,147,0,312,0,2,33,52.2,57.4,53.3,0,4,9,13,3,0
Anthony Steen,9315,G,6,MIA,338,0,199,139,0,348,0,0,0,61.2,49.1,63.6,0,2,7,9,0,0
Jameis Winston,9434,QB,13,TB,782,529,0,253,0,0,0,0,0,73.7,,60.0,5,1,6,12,8,1
Marcus Mariota,9435,QB,15,TEN,904,536,0,368,0,0,0,0,0,76.5,,60.0,6,4,7,17,2,0
Amari Cooper,9437,WR,14,OAK,235,0,0,235,0,0,0,0,0,63.6,,62.9,0,0,0,0,2,0
Brandon Scherff,9438,G,14,WAS,867,0,524,343,0,0,0,888,0,79.8,72.3,79.1,3,4,15,22,2,1
Kevin White,9440,WR,1,CHI,20,0,0,20,0,0,0,0,0,55.9,,77.7,0,0,0,0,0,0
Ereck Flowers,9442,T,15,NYG,1001,0,653,348,1027,0,0,0,0,66.8,70.4,52.8,6,8,27,41,9,3
Todd Gurley II,9443,HB,15,LA,114,0,79,35,0,0,0,0,0,83.4,69.7,75.8,0,1,7,8,0,0
Andrus Peat,9446,G,15,NO,920,0,516,404,385,548,0,0,0,68.2,66.0,63.8,4,6,18,28,7,1
DeVante Parker,9447,WR,13,MIA,200,0,0,200,0,0,0,0,0,69.5,,61.8,0,0,0,0,0,0
Melvin Gordon III,9448,HB,16,LAC,122,0,85,37,0,0,0,0,0,72.3,55.8,59.5,1,1,9,11,2,0
Cam Erving,9452,G,11,KC,275,0,171,104,65,0,0,195,0,47.1,53.4,44.9,0,5,5,10,3,0
Nelson Agholor,9453,WR,16,PHI,302,0,0,302,0,0,0,0,0,73.1,,64.0,0,0,0,0,0,0
Cedric Ogbuehi,9454,T,14,CIN,665,0,407,258,671,0,0,0,1,56.6,58.0,49.2,8,4,23,35,2,1
D.J. Humphries,9457,T,5,ARZ,204,0,104,100,207,0,0,0,0,81.7,66.0,86.1,0,0,5,5,0,0
Shaq Thompson,9458,LB,2,CAR,2,0,2,0,0,0,0,0,0,60.0,,,0,0,0,0,2,1
Breshad Perriman,9459,WR,11,BLT,160,0,0,160,0,0,0,0,0,44.4,,62.0,0,0,0,0,0,0
Byron Jones,9460,S,1,DAL,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,4,2
Laken Tomlinson,9461,G,15,SF,1042,0,655,387,0,1066,0,0,0,66.4,67.9,64.5,4,6,29,39,5,0
Phillip Dorsett,9462,WR,15,NE,158,0,0,158,0,0,0,0,0,56.3,,60.1,0,0,0,0,1,0
Donovan Smith,9467,T,16,TB,1059,0,703,356,1089,0,0,0,0,64.9,71.2,57.2,7,9,26,42,9,0
T.J. Yeldon,9469,HB,10,JAX,41,0,35,6,0,0,0,0,0,62.0,49.6,57.9,0,2,5,7,1,0
Devin Funchess,9474,WR,16,CAR,296,0,1,295,0,0,0,0,0,71.7,68.1,52.0,0,0,0,0,2,0
Mitch Morse,9482,C,7,KC,383,0,255,128,0,0,402,0,0,61.9,70.4,57.9,0,0,7,7,1,0
Jake Fisher,9486,T,8,CIN,361,0,223,138,0,0,0,0,354,54.7,64.4,50.4,4,1,11,16,4,1
Ameer Abdullah,9487,HB,14,DET,37,0,24,13,0,0,0,0,0,53.5,42.3,43.5,0,0,3,3,0,0
Maxx Williams,9488,TE,11,BLT,230,0,43,187,1,0,0,0,0,67.9,82.5,64.7,0,0,0,0,1,0
Rob Havenstein,9490,T,15,LA,966,0,541,425,0,0,0,0,1004,69.9,66.6,72.1,6,3,32,41,8,2
Ty Sambrailo,9492,T,7,ATL,208,0,118,90,0,1,0,0,201,58.2,42.1,69.8,4,3,10,17,1,0
Ali Marpet,9494,C,11,TB,723,0,483,240,0,0,741,0,0,79.9,73.9,84.0,3,2,13,18,4,1
A.J. Cann,9500,G,15,JAX,1035,0,567,468,0,0,0,1057,0,56.5,63.0,52.0,1,3,19,23,3,0
Clive Walford,9501,TE,13,OAK,64,0,5,59,0,0,0,0,0,56.7,74.2,43.1,0,0,0,0,0,0
Tyler Lockett,9502,WR,16,SEA,164,0,1,163,0,0,0,0,0,67.3,68.1,61.5,0,0,0,0,2,0
Jaelen Strong,9503,WR,2,JAX,16,0,0,16,0,0,0,0,0,64.9,,77.2,0,0,0,0,0,0
Hroniss Grasu,9504,C,6,CHI,259,0,181,78,0,0,269,0,0,35.3,34.2,37.6,1,1,10,12,3,1
Jamon Brown,9505,G,16,LA,1031,0,581,450,0,0,0,1075,0,64.5,61.9,65.1,1,7,28,36,6,1
Tevin Coleman,9506,HB,15,ATL,58,0,42,16,0,0,0,0,0,68.7,74.4,59.4,1,0,0,1,0,0
Chris Conley,9509,WR,5,KC,114,0,1,113,0,0,0,0,0,63.1,66.3,71.8,0,0,0,0,0,0
Duke Johnson Jr.,9510,HB,16,CLV,123,0,82,41,0,0,0,0,0,78.2,70.1,63.9,1,3,3,7,1,0
John Miller,9514,G,4,BUF,256,0,132,124,0,0,0,260,0,58.6,82.2,56.8,1,1,1,3,3,0
Tyler Kroft,9518,TE,16,CIN,425,0,101,324,4,0,0,0,1,60.4,66.6,52.1,2,1,3,6,2,0
David Johnson,9519,HB,1,ARZ,4,0,3,1,0,0,0,0,0,40.9,46.0,72.4,0,0,0,0,1,1
Sammie Coates,9520,WR,9,CLV,29,0,0,29,0,0,0,0,0,61.5,,54.0,0,0,0,0,1,0
Sean Mannion,9522,QB,5,LA,92,42,0,50,0,0,0,0,0,54.7,,60.0,0,0,0,0,1,0
Chaz Green,9524,T,6,DAL,256,0,161,95,64,200,0,0,0,31.3,20.0,45.1,4,1,9,14,3,1
Jeff Heuerman,9525,TE,14,DEN,185,0,29,156,0,0,0,0,0,66.4,62.6,66.5,0,1,0,1,1,0
Ty Montgomery,9527,HB,8,GB,44,0,36,8,0,0,0,0,0,72.5,66.3,60.0,1,0,0,1,0,0
Matt Jones,9528,HB,2,IND,2,0,1,1,0,0,0,0,0,49.3,25.0,60.0,0,0,0,0,0,0
Daryl Williams,9535,T,16,CAR,1066,0,601,465,7,0,0,0,1086,77.2,79.0,67.1,4,3,28,35,2,0
Bryce Petty,9536,QB,4,NYJ,215,135,0,80,0,0,0,0,0,45.7,,60.0,2,0,1,3,1,1
Jamison Crowder,9538,WR,15,WAS,197,0,2,195,0,0,0,0,0,72.7,67.8,62.0,0,0,0,0,0,0
Justin Hardy,9540,WR,16,ATL,171,0,1,170,0,0,0,0,0,61.8,70.2,77.8,0,0,0,0,4,3
Jalston Fowler,9541,FB,10,TEN,79,0,11,68,0,0,0,0,0,63.0,83.2,62.1,0,0,0,0,1,0
T.J. Clemmings,9543,T,5,WAS,142,0,94,48,137,0,0,0,4,36.4,27.8,43.6,2,3,5,10,1,1
Arie Kouandjio,9545,G,8,WAS,424,0,275,149,0,437,0,0,0,55.8,71.9,51.5,3,5,8,16,4,0
Blake Bell,9550,TE,13,MIN,91,0,14,77,3,0,0,0,0,55.7,64.8,56.1,0,1,1,2,0,0
Andrew Donnal,9552,G,3,BLT,21,0,13,8,1,0,0,15,4,31.2,4.5,45.8,1,0,1,2,0,0
Vince Mayle,9556,TE,8,BLT,14,0,0,14,0,0,0,0,0,55.3,,58.2,0,0,0,0,0,0
Javorius Allen,9558,HB,16,BLT,81,0,67,14,0,0,0,0,0,68.7,66.3,67.9,1,1,3,5,1,1
Mike Davis,9559,HB,6,SEA,23,0,8,15,0,0,0,0,0,64.1,70.4,60.2,0,0,0,0,0,0
Damien Wilson,9560,LB,2,DAL,2,0,1,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,2,1
Jon Feliciano,9561,G,5,OAK,124,0,58,66,0,0,0,121,0,73.5,81.4,71.6,0,0,1,1,1,0
Jake Ryan,9562,LB,1,GB,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,0
Shaq Mason,9564,G,16,NE,1136,0,681,455,0,0,0,1157,0,81.6,70.4,80.7,1,10,15,26,1,0
Max Garcia,9566,G,16,DEN,869,0,536,333,0,883,0,0,0,58.4,58.7,55.5,4,4,26,34,1,0
Mark Glowinski,9567,G,4,IND,199,0,127,72,0,49,0,151,0,52.8,23.9,64.7,2,3,6,11,1,0
Martrell Spaight,9574,LB,1,WAS,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,1,1
Adrian Amos,9575,S,1,CHI,1,0,1,0,0,0,0,0,0,60.0,,,0,0,0,0,0,0
MyCole Pruitt,9576,TE,1,HST,6,0,0,6,0,0,0,0,0,38.2,,42.7,0,0,0,0,0,0
Stefon Diggs,9579,WR,14,MIN,288,0,0,288,0,0,0,0,0,81.7,,64.0,0,0,0,0,4,1
Brett Hundley,9580,QB,11,GB,608,389,0,219,0,0,0,0,0,64.8,,60.5,6,1,10,17,4,0
Jay Ajayi,9582,HB,14,PHI,50,0,40,10,0,0,0,0,0,67.2,53.1,60.0,2,1,5,8,1,0
C.J. Uzomah,9590,TE,14,CIN,133,0,14,119,0,0,0,0,0,68.1,72.0,74.0,0,0,0,0,1,0
J.J. Nelson,9592,WR,16,ARZ,147,0,0,147,0,0,0,0,0,59.0,,65.1,0,0,0,0,1,0
