player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Kevin Pierre-Louis,8767,LB,5,SEA,72,13,29,30,51.5,65.2,75.1,51.4,45.1,1,0,0,1,0,5,1,0,2,0,4,2,42,21.0,22,24,0,0,0,87.5,0,0
Nevin Lawson,8768,CB,16,DET,924,0,344,580,71.7,69.1,69.0,60.0,71.1,0,0,0,0,0,54,4,6,12,0,65,43,442,10.3,73,39,5,0,4,111.2,6,0
Brent Urban,8769,DI,16,BLT,150,81,69,0,74.7,78.3,57.4,59.6,60.0,6,2,0,4,2,7,0,1,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Larry Webster,8771,ED,1,CAR,19,9,10,0,61.1,58.1,69.2,62.3,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Lorenzo Taliaferro,8773,HB,1,BLT,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Taylor Hart,8776,DI,1,PHI,21,8,13,0,40.0,43.1,69.1,54.3,,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Ryan Grant,8777,WR,1,WAS,1,0,1,0,60.0,60.0,87.1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Telvin Smith Sr.,8779,LB,16,JAX,1048,56,405,587,73.0,77.3,37.6,62.1,66.7,12,0,1,11,0,113,11,27,62,0,92,69,606,8.8,472,61,4,2,5,97.5,1,0
Ricardo Allen,8782,S,16,ATL,1102,3,350,749,75.8,74.7,69.6,54.8,76.5,0,0,0,0,0,65,9,11,3,0,18,10,128,12.8,83,27,2,2,1,75.5,1,0
Bene Benwikere,8783,CB,4,MIA,198,2,80,116,49.2,44.6,28.1,56.1,50.8,0,0,0,0,0,9,1,2,3,0,20,14,288,20.6,102,75,2,1,3,125.0,0,0
Aaron Lynch,8785,ED,7,SF,222,95,100,27,53.6,46.2,28.8,62.4,53.3,12,2,2,8,0,9,2,5,10,0,3,3,37,12.3,18,23,0,0,0,118.1,0,0
Avery Williamson,8786,LB,16,TEN,908,128,296,484,64.1,79.1,84.4,50.7,56.3,14,2,3,9,0,78,23,5,42,1,41,35,430,12.3,256,45,4,1,1,132.7,1,0
Nat Berhe,8787,S,7,NYG,165,4,62,99,52.3,80.9,54.4,50.9,46.9,0,0,0,0,0,15,1,2,5,1,11,7,123,17.6,20,58,0,0,0,101.7,0,0
Caraun Reid,8793,DI,7,SD,112,88,24,0,54.4,42.0,71.1,63.6,62.3,8,1,1,6,1,3,0,0,4,0,0,0,0,,0,,0,0,0,0.0,1,0
Chris Smith,8794,ED,6,JAX,66,36,28,2,58.4,55.9,74.0,58.1,60.5,4,1,0,3,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Ed Stinson,8795,DI,4,ARZ,116,67,49,0,53.8,60.2,73.5,47.3,,1,0,0,1,0,6,0,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Ed Reynolds Jr.,8797,S,8,CLV,505,10,225,270,63.2,85.0,66.6,74.5,50.6,3,1,2,0,0,33,6,7,10,0,10,8,74,9.3,54,16,2,0,1,137.1,0,0
Ryan Carrethers,8800,DI,4,SD,48,24,24,0,65.2,66.5,70.3,56.3,,3,0,1,2,0,3,1,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Vinnie Sunseri,8802,S,4,SF,16,4,4,8,39.1,53.2,70.6,65.4,37.6,0,0,0,0,0,2,1,0,0,0,2,2,16,8.0,11,8,0,0,0,100.0,0,0
Keith Reaser,8805,CB,15,SF,351,8,115,228,61.1,68.5,51.9,68.8,59.5,4,0,1,3,0,23,1,5,7,2,35,25,360,14.4,131,56,4,0,3,142.6,2,1
Jordan Tripp,8806,LB,2,GB,21,0,11,10,48.7,37.2,28.3,,67.5,0,0,0,0,0,1,0,1,1,0,1,1,3,3.0,2,3,0,0,0,79.2,0,0
Devon Kennard,8809,LB,16,NYG,529,171,221,137,73.2,78.1,74.6,59.4,64.7,18,2,3,13,1,40,13,3,23,1,12,11,109,9.9,61,37,1,0,0,132.3,0,0
Kenneth Acker,8815,CB,5,KC,147,0,51,96,60.2,64.2,69.6,,58.8,0,0,0,0,0,17,1,1,3,0,25,14,157,11.2,31,24,0,0,3,74.9,1,0
E.J. Gaines,8823,CB,11,LA,614,4,223,387,47.9,66.7,60.6,64.2,43.3,1,0,1,0,0,50,4,9,13,1,72,54,647,12.0,231,52,7,0,6,134.4,1,1
Walter Powell,8831,WR,1,BUF,1,0,1,0,60.0,60.0,43.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,3,1
Demetri Goodson,8832,CB,5,GB,182,0,74,108,49.7,54.7,61.5,,48.6,0,0,0,0,0,11,2,2,3,0,11,9,135,15.0,26,47,1,0,1,148.1,1,0
Zach Moore,8833,ED,1,SF,10,6,4,0,54.9,58.1,,55.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Eric Pinkins,8842,LB,1,NYG,3,3,0,0,53.4,,27.7,53.2,,2,0,1,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Marquis Flowers,8846,LB,2,CIN,3,0,3,0,61.4,60.3,61.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dan McCullers,8849,DI,16,PIT,181,90,89,2,70.3,63.2,47.9,76.0,60.5,10,1,1,8,2,13,2,4,13,0,0,0,0,,0,,0,0,0,0.0,1,0
Andre Hal,8850,S,15,HST,812,9,289,514,61.0,67.4,27.8,64.3,57.1,1,1,0,0,0,30,7,14,6,0,23,16,257,16.1,98,75,1,2,4,84.9,0,0
T.J. Carrie,8853,CB,14,OAK,328,3,89,236,65.0,71.3,38.8,53.2,63.2,0,0,0,0,0,19,2,4,5,0,33,17,358,21.1,151,88,1,1,4,87.7,1,0
Shamar Stephen,8854,DI,16,MIN,551,261,290,0,58.5,56.3,50.7,54.7,66.1,9,0,1,8,0,27,10,4,19,0,0,0,0,,0,,0,0,0,0.0,0,0
Beau Allen,8858,DI,16,PHI,412,226,184,2,62.3,53.7,58.9,67.3,60.9,18,1,4,13,0,19,8,3,15,0,1,1,10,10.0,5,10,0,0,0,108.3,0,0
Terrence Fede,8868,ED,9,MIA,171,83,86,2,56.6,57.1,61.9,57.5,61.0,6,0,0,6,0,7,4,1,4,0,0,0,0,,0,,0,0,0,0.0,0,0
James Wright,8873,WR,1,CIN,1,0,1,0,60.0,60.0,68.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,1
Christian Bryant,8875,S,2,ARZ,3,0,0,3,31.5,,87.2,,28.1,0,0,0,0,0,1,0,0,0,0,1,1,4,4.0,3,4,0,0,0,83.3,0,0
Corey Nelson,8876,LB,16,DEN,543,50,226,267,61.4,61.0,75.4,47.6,63.7,6,0,1,5,0,46,13,5,17,0,45,27,243,9.0,147,30,0,0,3,74.6,2,1
Terrance Mitchell,8888,CB,5,KC,240,0,68,172,74.0,72.2,86.0,,73.0,0,0,0,0,0,18,1,0,4,0,33,15,149,9.9,58,26,0,0,8,58.8,4,1
Lonnie Ballentine,8890,S,1,HST,10,0,9,1,65.7,63.4,73.3,,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Howard Jones,8909,ED,8,TB,84,72,10,2,48.8,49.8,28.4,54.8,60.1,4,0,1,3,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Dewey McDonald,8913,S,1,SEA,7,2,0,5,77.0,,73.0,59.4,74.6,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,1,39.6,0,0
Max Bullough,8919,LB,14,HST,240,17,129,94,68.6,64.8,74.0,50.0,70.4,3,0,0,3,0,15,4,0,11,0,6,2,3,1.5,-1,2,1,0,0,81.9,0,0
Brock Coyle,8929,LB,6,SEA,127,15,68,44,65.7,67.4,84.6,50.9,64.6,1,1,0,0,0,9,3,0,5,0,8,7,57,8.1,48,16,0,0,0,96.4,0,0
Kerry Wynn,8938,ED,13,NYG,117,78,38,1,47.0,64.2,80.6,48.9,54.9,3,1,0,2,0,5,1,0,5,0,1,1,7,7.0,2,7,0,0,0,95.8,1,0
Jamie Meder,8940,DI,16,CLV,722,344,375,3,65.0,59.2,79.1,62.0,73.0,26,1,5,20,1,34,14,0,22,0,0,0,0,,0,,0,0,0,0.0,0,0
Ethan Westbrooks,8976,ED,16,LA,531,323,208,0,58.5,55.1,43.0,59.4,62.6,34,2,8,24,1,15,5,4,15,0,0,0,0,,0,,0,0,0,0.0,2,0
Denico Autry,8982,DI,16,OAK,692,439,251,2,49.5,47.4,40.5,53.2,61.9,22,3,1,18,3,23,4,3,24,0,0,0,0,,0,,0,0,0,0.0,1,0
Robert Nelson,8989,CB,8,HST,163,0,53,110,51.4,59.2,75.6,,49.9,0,0,0,0,0,9,0,1,3,0,20,10,140,14.0,35,50,2,1,1,85.4,4,1
Julius Warmsley,8993,DI,5,MIA,86,33,53,0,52.5,48.5,72.0,64.6,,2,0,1,1,0,4,2,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Shaquil Barrett,9000,ED,16,DEN,415,158,191,66,84.0,81.2,66.2,72.9,82.2,19,2,2,15,1,22,5,2,20,1,4,2,3,1.5,12,3,0,0,0,56.3,3,1
Josh Mauro,9003,ED,15,ARZ,389,199,189,1,60.1,61.1,45.7,51.2,74.4,7,0,2,5,0,25,6,5,22,0,0,0,0,,0,,0,0,0,0.0,1,0
Todd Davis,9007,LB,16,DEN,697,35,383,279,66.1,78.5,89.8,73.9,47.5,9,1,3,5,0,75,23,2,41,1,44,31,490,15.8,332,80,1,0,1,114.8,3,1
Kasim Edebali,9011,ED,16,NO,254,172,80,2,53.9,48.3,28.0,57.9,55.1,16,1,1,14,1,5,3,4,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Christian Jones,9020,ED,6,CHI,110,40,42,28,50.8,63.9,43.5,52.5,44.0,0,0,0,0,1,4,0,1,2,0,3,2,13,6.5,3,8,0,0,0,75.7,0,0
Robert Thomas,9022,DI,8,NYG,68,37,30,1,32.7,30.1,70.9,53.3,59.8,2,1,0,1,0,2,2,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Tenny Palepoi,9028,DI,13,SD,377,245,132,0,54.6,56.6,46.2,54.4,60.0,19,0,6,13,0,10,2,2,7,0,0,0,0,,0,,0,0,0,0.0,0,0
Malcolm Butler,9040,CB,16,NE,1007,9,336,662,85.6,70.7,63.4,48.5,89.2,0,0,0,0,0,55,5,8,18,1,90,50,724,14.5,215,66,4,4,15,78.2,6,1
Kerry Hyder,9045,ED,16,DET,659,416,228,15,67.7,57.2,62.8,67.6,62.7,51,8,8,35,0,23,8,3,26,0,3,2,11,5.5,1,8,0,0,1,72.9,1,1
Deji Olatoye,9061,CB,4,ATL,84,0,15,69,77.4,65.6,43.5,,77.3,0,0,0,0,0,4,0,1,1,0,10,3,27,9.0,20,16,0,0,3,39.6,0,0
Chris McCain,9063,ED,1,NO,1,1,0,0,49.5,,74.4,59.1,,,,,,,,,,,,,,,,,,,,,,1,0
Adarius Taylor,9074,LB,3,TB,23,3,7,13,64.9,85.7,55.8,56.6,47.5,0,0,0,0,0,7,0,1,2,0,2,2,16,8.0,6,11,0,0,0,100.0,0,0
Anthony Johnson,9109,DI,11,NYJ,127,71,56,0,52.9,54.7,74.7,52.5,,5,0,2,3,0,4,5,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Marcus Williams,9115,CB,12,NYJ,455,6,134,315,60.6,68.3,67.8,61.3,59.8,2,1,0,1,0,27,2,3,4,1,49,32,527,16.5,255,72,5,2,4,118.3,1,0
Brian Dixon,9146,CB,2,ARZ,14,1,4,9,28.9,60.0,41.2,,29.0,0,0,0,0,0,2,0,0,0,0,2,2,30,15.0,6,16,0,0,0,118.8,1,0
DeAndre Coleman,9157,DI,4,BUF,46,13,33,0,59.7,61.0,69.4,53.3,,0,0,0,0,0,1,1,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Adrian Phillips,9177,S,14,SD,542,16,187,339,54.0,73.6,63.9,62.3,46.2,3,1,1,1,0,24,5,3,4,0,11,9,252,28.0,105,64,2,1,2,120.5,1,0
Trey Burton,9185,TE,1,PHI,1,0,1,0,60.0,60.0,65.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,1
Zach Kerr,9195,DI,12,IND,317,200,115,2,51.9,42.6,39.3,58.1,67.8,11,3,2,6,0,13,3,2,15,0,0,0,0,,0,,0,0,0,0.0,2,1
Dashaun Phillips,9198,CB,4,WAS,148,2,52,94,43.3,67.7,33.2,57.1,38.4,0,0,0,0,0,6,2,3,3,0,13,10,154,15.4,83,28,1,0,0,141.2,0,0
Ryan Groy,9221,C,1,BUF,1,0,1,0,60.9,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Marcus Roberson,9241,CB,2,BUF,28,0,9,19,84.9,62.3,75.5,,86.5,0,0,0,0,0,2,0,0,1,0,3,1,5,5.0,0,5,0,0,1,42.4,0,0
Chris Davis,9242,CB,4,SF,38,5,9,24,42.0,61.6,75.7,74.5,32.2,2,1,0,1,0,1,0,0,1,0,4,4,83,20.8,30,34,1,0,0,158.3,0,0
C.J. Goodwin,9243,CB,9,ATL,116,0,32,84,59.3,75.8,87.6,,55.9,0,0,0,0,0,7,0,0,1,0,10,7,86,12.3,17,24,1,0,2,129.6,0,0
Fitzgerald Toussaint,9244,HB,1,PIT,1,0,0,1,60.0,,80.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Daniel Sorensen,9253,S,16,KC,544,23,117,404,71.1,39.6,75.9,74.7,80.2,5,1,2,2,0,48,6,5,19,2,47,36,352,9.8,223,21,2,3,2,84.7,2,0
Brandon Dunn,9262,DI,2,HST,44,12,32,0,38.7,41.1,32.1,53.3,,0,0,0,0,0,3,0,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Joe Thomas,9272,LB,16,GB,631,58,182,391,60.0,65.4,61.2,48.7,58.7,6,0,1,5,0,61,12,9,31,0,60,48,512,10.7,283,53,0,1,5,95.3,0,0
Garrison Smith,9310,DI,3,SEA,60,30,29,1,62.6,66.1,71.0,53.4,60.0,1,0,0,1,0,2,3,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Mike Pennel,9316,DI,8,GB,102,50,52,0,73.0,76.2,71.1,56.4,,1,0,1,0,1,2,2,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Shayne Skov,9317,LB,3,SF,9,0,5,4,87.8,79.8,39.3,,63.6,0,0,0,0,0,1,1,1,1,0,1,1,6,6.0,2,6,0,0,0,91.7,0,0
Zachary Orr,9326,LB,15,BLT,961,97,333,531,54.8,55.4,61.8,45.1,59.0,8,0,2,6,0,97,24,14,49,1,79,64,638,10.0,426,69,4,3,1,101.4,4,0
Louis Young,9335,CB,2,CAR,11,0,7,4,63.8,60.0,90.7,,62.9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jayrone Elliott,9336,ED,9,GB,136,85,44,7,65.1,59.3,63.4,67.1,50.4,4,1,0,3,0,8,2,1,6,0,1,1,13,13.0,8,13,0,0,0,118.8,0,0
Marcus Ball,9391,S,2,SF,2,0,1,1,65.7,60.0,85.8,,63.9,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dante Fowler Jr.,9436,ED,16,JAX,569,397,152,20,59.5,69.2,69.6,58.7,63.1,39,4,8,27,2,20,8,1,22,0,5,4,13,3.3,29,6,0,0,0,79.2,7,1
Leonard Williams,9439,DI,16,NYJ,898,522,376,0,81.4,82.2,63.0,66.6,70.8,55,8,11,36,0,48,13,6,48,1,1,1,8,8.0,11,8,0,0,0,100.0,1,0
Vic Beasley Jr.,9441,ED,16,ATL,674,469,170,35,76.8,47.4,53.0,85.3,64.0,56,16,4,36,1,18,5,7,27,6,6,5,31,6.2,30,14,0,0,0,88.2,4,0
Trae Waynes,9444,CB,15,MIN,581,0,193,388,63.4,77.3,86.3,,59.6,0,0,0,0,0,44,3,1,9,0,75,42,495,11.8,123,39,4,3,5,77.4,7,0
Danny Shelton,9445,DI,16,CLV,745,330,412,3,82.1,83.7,67.1,64.8,59.2,16,2,2,12,0,47,14,3,42,0,0,0,0,,0,,0,0,0,0.0,2,0
DeVante Parker,9447,WR,1,MIA,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,39.6,2,0
Kevin Johnson,9449,CB,6,HST,287,0,106,181,81.2,72.1,72.3,,80.9,0,0,0,0,0,16,3,2,4,0,27,14,152,10.9,41,31,0,0,4,68.8,0,0
Arik Armstead,9450,DI,8,SF,332,184,145,3,53.9,40.9,36.0,65.0,66.7,24,3,0,21,1,8,1,4,9,1,0,0,0,,0,,0,0,0,0.0,0,0
Marcus Peters,9451,CB,15,KC,1007,0,378,629,78.0,78.1,58.1,74.4,77.8,0,0,0,0,1,41,7,8,13,1,87,51,674,13.2,187,53,3,6,12,66.0,6,1
Bud Dupree,9455,ED,7,PIT,319,149,119,51,71.6,62.4,69.2,64.0,78.1,12,4,1,7,1,16,3,2,15,1,7,5,32,6.4,18,13,0,0,1,80.7,0,0
Shane Ray,9456,ED,16,DEN,664,358,277,29,70.8,55.8,55.5,71.2,90.1,45,10,13,22,0,32,4,6,25,1,2,1,4,4.0,1,4,0,0,0,56.3,2,2
Shaq Thompson,9458,LB,14,CAR,533,36,226,271,78.6,76.0,74.4,67.8,76.2,7,0,3,4,1,46,9,7,29,0,47,37,285,7.7,175,22,1,1,3,90.2,1,1
Byron Jones,9460,S,16,DAL,987,22,294,671,76.7,78.4,74.2,60.5,75.2,0,0,0,0,0,78,8,11,26,1,87,54,483,8.9,230,44,7,1,6,99.0,2,1
Damarious Randall,9463,CB,10,GB,496,1,158,337,50.4,66.2,50.4,59.0,47.6,0,0,0,0,0,33,0,7,5,0,69,44,653,14.8,187,46,8,3,6,115.2,3,1
Stephone Anthony,9464,ED,8,NO,133,13,76,44,35.2,46.8,71.4,58.4,33.4,1,0,0,1,0,11,3,1,7,0,7,6,49,8.2,25,13,1,0,0,135.4,1,0
Malcom Brown,9465,DI,16,NE,595,349,246,0,73.8,82.1,55.9,56.3,59.7,26,3,4,19,0,36,7,5,29,1,0,0,0,,0,,0,0,0,0.0,1,0
Landon Collins,9466,S,16,NYG,1105,43,396,666,82.4,90.0,82.0,73.7,76.2,10,4,1,5,1,100,12,12,46,0,64,44,472,10.7,164,31,2,5,7,68.0,2,0
Mario Edwards Jr.,9468,DI,2,OAK,36,21,15,0,58.9,56.6,71.1,49.7,70.3,0,0,0,0,0,1,3,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Preston Smith,9471,ED,16,WAS,770,414,309,47,63.8,59.0,63.2,58.0,84.5,34,5,7,22,2,25,7,4,23,0,5,4,12,3.0,23,11,1,1,0,79.2,2,1
Eddie Goldman,9472,DI,6,CHI,197,90,106,1,75.9,66.8,49.2,72.3,78.3,8,3,1,4,1,11,3,3,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Dorial Green-Beckham,9473,WR,1,PHI,1,0,0,1,60.0,,,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,5,0
Jalen Collins,9475,CB,7,ATL,424,1,139,284,74.9,59.6,57.6,60.0,76.4,0,0,0,0,0,28,4,5,6,0,50,28,380,13.6,94,29,2,2,7,77.1,1,0
Benardrick McKinney,9476,LB,16,HST,914,164,342,408,73.0,73.7,77.8,57.6,71.5,20,5,7,8,0,95,20,8,51,1,53,44,444,10.1,263,36,5,0,2,133.0,1,1
Eric Kendricks,9478,LB,15,MIN,869,70,324,475,69.0,66.2,70.7,56.9,68.4,13,3,3,7,0,86,21,10,49,1,80,56,497,8.9,333,29,1,1,7,85.3,0,0
Jaquiski Tartt,9479,S,15,SF,612,22,257,333,58.7,58.1,67.6,62.1,59.1,5,1,2,2,0,36,10,5,10,0,19,11,176,16.0,49,40,1,0,2,106.5,1,0
Eric Rowe,9480,CB,9,NE,455,1,165,289,67.7,68.0,57.1,60.0,66.4,0,0,0,0,0,21,1,2,8,0,45,22,238,10.8,58,35,1,1,5,63.0,3,0
Denzel Perryman,9481,LB,12,SD,481,28,218,235,59.3,57.4,50.6,80.4,59.4,8,2,0,6,0,58,9,13,29,0,28,22,213,9.7,130,23,2,1,1,107.3,3,0
Ronald Darby,9483,CB,14,BUF,822,2,361,459,68.3,89.2,74.6,68.6,61.3,1,0,1,0,0,64,10,8,16,0,75,45,708,15.7,232,66,3,0,8,104.8,3,0
Nate Orchard,9484,ED,3,CLV,87,35,43,9,40.1,36.2,35.9,59.1,60.2,5,0,3,2,0,3,1,1,3,0,1,1,15,15.0,21,15,0,0,0,118.8,1,0
Jordan Phillips,9485,DI,16,MIA,621,343,273,5,57.0,58.7,33.8,63.5,67.2,26,0,3,23,2,12,8,4,10,0,1,0,0,,0,,0,1,0,0.0,9,1
Markus Golden,9491,ED,16,ARZ,762,452,262,48,74.4,73.8,47.3,72.9,59.1,53,13,11,29,0,35,8,6,41,2,5,2,28,14.0,33,29,0,0,1,58.8,6,1
Randy Gregory,9493,ED,2,DAL,66,41,23,2,30.4,45.6,57.6,49.2,52.7,2,1,1,0,0,7,0,0,5,0,1,1,14,14.0,8,14,0,0,0,118.8,1,0
Quinten Rollins,9495,CB,13,GB,703,23,216,464,61.8,72.0,63.8,57.5,59.2,1,0,1,0,1,40,2,6,8,1,67,48,724,15.1,274,71,7,1,4,135.4,0,0
Frank Clark,9496,ED,15,SEA,682,426,248,8,75.9,82.7,67.2,67.8,58.6,54,11,7,36,0,26,7,5,26,1,1,1,8,8.0,3,8,0,0,0,100.0,5,0
Jordan Richards,9497,S,4,NE,18,1,7,10,72.0,60.6,78.1,60.0,71.9,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,1,39.6,0,0
Tyler Lockett,9502,WR,1,SEA,1,0,0,1,70.2,,,,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Owa Odighizuwa,9507,ED,14,NYG,170,140,24,6,44.7,67.6,81.0,48.1,60.6,8,2,2,4,1,1,0,1,1,0,0,0,0,,0,,0,0,0,0.0,3,0
P.J. Williams,9511,CB,2,NO,82,0,30,52,68.1,65.9,80.4,,67.4,0,0,0,0,0,7,0,0,3,0,9,4,99,24.8,52,43,0,0,2,85.0,1,0
Eli Harold,9512,ED,16,SF,691,264,342,85,58.6,61.0,38.6,59.7,63.8,18,3,3,12,0,24,7,8,20,1,11,8,64,8.0,52,14,0,0,0,86.9,6,0
Lorenzo Mauldin,9515,ED,11,NYJ,354,237,86,31,60.7,63.1,65.4,57.3,64.4,24,4,11,9,0,11,0,1,12,0,5,4,41,10.3,23,16,0,1,1,61.2,1,0
Craig Mager,9516,CB,10,SD,410,7,138,265,47.2,62.4,30.1,63.5,43.5,1,0,0,1,0,23,5,6,6,0,38,28,342,12.2,125,56,0,1,1,90.0,0,0
Jordan Hicks,9517,LB,16,PHI,971,48,362,561,88.4,62.6,63.5,67.6,91.1,7,1,3,3,2,65,14,9,40,0,36,25,208,8.3,158,25,1,5,3,53.7,0,0
Sammie Coates,9520,WR,1,PIT,1,0,0,1,60.0,,80.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Danielle Hunter,9521,ED,16,MIN,602,411,178,13,77.7,78.4,62.4,68.8,56.4,55,13,8,34,1,32,9,6,38,1,3,3,51,17.0,49,34,0,0,0,118.8,1,0
Henry Anderson,9526,DI,11,IND,308,190,116,2,64.4,72.8,51.5,60.5,58.3,15,0,4,11,2,12,0,2,11,0,1,0,0,,0,,0,0,0,39.6,3,0
Xavier Cooper,9529,DI,13,CLV,448,282,159,7,53.1,69.1,76.3,47.1,59.6,8,0,3,5,0,17,3,0,11,0,0,0,0,,0,,0,0,0,0.0,4,2
Geneo Grissom,9530,ED,4,NE,12,6,6,0,41.2,46.0,87.6,54.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Steven Nelson,9531,CB,15,KC,1012,10,361,641,62.1,73.3,62.8,56.6,59.5,2,0,1,1,0,64,1,9,16,0,96,55,697,12.7,224,38,2,0,8,87.0,7,3
Angelo Blackson,9533,DI,13,TEN,248,157,90,1,50.4,47.6,54.6,52.5,66.5,8,0,2,6,1,6,4,2,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Trey Flowers,9534,ED,16,NE,564,370,163,31,79.0,82.3,60.1,66.3,67.3,35,7,9,19,1,27,8,3,24,0,3,2,12,6.0,7,7,0,0,1,74.3,1,1
Jamison Crowder,9538,WR,1,WAS,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,3,0
Justin Hardy,9540,WR,1,ATL,1,0,1,0,60.0,60.0,25.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Clayton Geathers,9542,S,9,IND,559,36,190,333,71.0,87.5,74.7,40.8,65.5,0,0,0,0,0,53,7,5,21,1,32,24,289,12.0,122,35,1,0,4,112.6,1,0
Gabe Wright,9546,DI,5,CLV,78,46,30,2,63.3,69.8,36.1,54.2,59.1,3,0,1,2,0,4,0,1,4,0,0,0,0,,0,,0,0,1,0.0,0,0
Ibraheim Campbell,9548,S,10,CLV,418,11,197,210,54.9,59.8,66.2,73.0,51.2,4,0,1,3,0,37,6,7,9,0,15,10,148,14.8,77,43,1,0,0,121.0,1,0
Rodney Gunter,9549,DI,16,ARZ,244,129,114,1,60.6,58.9,40.0,65.3,57.4,10,2,2,6,0,9,4,2,8,0,0,0,0,,0,,0,0,0,0.0,1,1
Ramik Wilson,9551,LB,11,KC,525,12,233,280,76.5,70.3,73.9,54.2,75.4,2,0,0,2,0,65,18,7,30,1,26,17,153,9.0,138,27,1,1,2,77.9,0,0
Josh Shaw,9553,CB,16,CIN,618,15,190,413,64.2,60.9,60.3,50.8,65.7,1,0,0,1,1,38,5,7,17,0,52,34,413,12.1,197,38,1,1,1,88.1,1,0
Za'Darius Smith,9555,ED,13,BLT,492,302,181,9,54.1,48.1,47.1,56.9,78.0,26,1,3,22,1,12,7,8,9,0,2,2,18,9.0,12,14,0,0,0,104.2,1,0
Kwon Alexander,9557,LB,16,TB,1023,51,401,571,68.5,59.2,60.6,58.2,72.8,15,2,3,10,0,113,26,22,58,1,79,58,550,9.5,332,58,2,1,5,95.4,2,0
Javorius Allen,9558,HB,1,BLT,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Damien Wilson,9560,LB,12,DAL,283,28,103,152,69.4,74.8,64.4,53.5,64.9,5,1,1,3,0,26,2,5,11,0,13,8,44,5.5,30,15,0,0,1,67.5,0,0
Jake Ryan,9562,LB,13,GB,559,49,242,268,55.9,68.7,75.0,53.2,47.6,5,0,3,2,0,59,16,6,31,0,27,20,175,8.8,141,20,2,0,3,115.5,1,0
