player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Rakeem Nunez-Roches,9650,DI,16,KC,390,198,192,0,60.9,65.4,35.5,49.9,60.2,11,1,1,9,0,16,7,6,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Hayes Pullard,9652,LB,13,LAC,474,8,229,237,45.0,58.9,52.2,59.6,40.3,4,0,0,4,0,55,12,12,23,0,45,37,302,8.2,174,25,3,1,0,107.6,3,0
Bryce Hager,9657,LB,9,LA,153,11,57,85,65.9,44.8,62.8,62.5,77.3,3,1,2,0,0,6,2,0,4,1,5,2,48,24.0,41,32,0,0,2,75.4,0,0
Mark Nzeocha,9669,LB,5,SF,9,1,6,2,72.8,67.0,59.4,59.9,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dexter McDonald,9675,CB,14,OAK,534,1,182,351,62.3,53.9,57.1,60.0,63.0,1,0,0,1,0,38,8,6,12,1,55,39,383,9.8,142,28,2,0,5,102.3,1,0
Darryl Roberts,9680,CB,13,NYJ,468,0,146,322,65.2,60.7,62.5,,66.2,0,0,0,0,0,37,1,4,10,0,53,28,422,15.1,82,53,2,1,8,84.0,4,0
Ryan Murphy,9681,S,3,NYG,5,0,3,2,61.1,60.0,75.2,,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jermaine Whitehead,9698,S,9,GB,116,4,23,89,57.2,66.9,76.9,49.6,56.8,0,0,0,0,0,3,1,1,1,0,8,6,95,15.8,48,28,1,0,1,153.6,1,0
Justin Hamilton,9732,DI,4,KC,89,59,30,0,61.4,56.5,70.0,63.1,,6,0,0,6,0,2,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Isaiah Johnson,9753,S,1,LA,26,0,16,10,75.6,64.7,69.1,,74.1,0,0,0,0,0,1,4,1,1,0,1,1,1,1.0,2,1,0,0,0,79.2,0,0
Joey Mbu,9772,DI,7,IND,96,29,67,0,60.7,61.2,69.6,54.6,,0,0,0,0,0,2,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Zaire Anderson,9792,LB,11,DEN,136,9,76,51,61.1,78.2,84.4,49.3,51.0,0,0,0,0,0,16,4,1,9,0,5,5,64,12.8,27,20,0,0,0,118.8,2,0
Jordan Taylor,9793,WR,1,DEN,1,0,1,0,60.0,60.0,89.8,,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Xavier Williams,9809,DI,11,ARZ,249,135,114,0,75.2,84.1,63.4,65.9,,8,1,0,7,0,16,2,2,16,1,0,0,0,,0,,0,0,0,0.0,4,0
Mike Hull,9815,LB,7,MIA,185,11,83,91,54.4,62.9,53.8,54.7,53.5,1,0,1,0,0,23,4,4,14,0,13,13,118,9.1,92,16,0,0,0,104.5,1,0
Zach Vigil,9824,LB,6,WAS,394,26,192,176,67.7,68.9,78.3,54.2,63.8,1,0,0,1,0,47,9,4,23,0,27,17,149,8.8,116,21,0,0,1,77.5,0,0
Corey Grant,9827,HB,1,JAX,1,1,0,0,60.0,,31.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Justin Currie,9834,S,2,CLV,35,5,15,15,66.9,44.7,67.5,70.7,75.4,1,1,0,0,0,3,1,0,4,0,3,2,10,5.0,4,5,0,0,0,71.5,0,0
Neville Hewitt,9836,LB,4,MIA,12,3,1,8,44.8,60.0,25.5,52.9,48.9,1,0,0,1,0,0,0,1,0,0,1,1,25,25.0,26,25,0,0,0,118.8,0,0
Eli Rogers,9878,WR,1,PIT,1,0,0,1,60.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,0
Troy Hill,9881,CB,10,LA,266,0,77,189,62.1,47.6,47.5,,63.8,0,0,0,0,0,20,1,5,7,0,37,21,283,13.5,108,37,2,0,4,99.3,2,2
Terrell Watson,9889,HB,1,PIT,1,1,0,0,60.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Justin Coleman,9892,CB,15,SEA,654,17,193,444,76.3,77.6,66.3,77.4,76.1,5,2,1,2,0,29,5,6,15,0,63,42,492,11.7,266,72,2,2,6,87.5,5,0
Anthony Harris,9895,S,5,MIN,197,0,62,135,74.3,71.1,81.2,,70.4,0,0,0,0,0,11,1,1,3,1,5,3,24,8.0,14,14,0,0,1,72.1,1,1
Matt Longacre,9910,ED,14,LA,377,222,140,15,68.9,61.1,81.3,68.4,55.1,26,6,7,13,0,12,2,0,14,1,1,1,1,1.0,0,1,1,0,0,118.8,0,0
Cameron Lynch,9911,LB,2,LA,11,1,7,3,41.2,67.9,87.8,58.3,33.3,1,0,0,1,0,2,0,0,0,0,1,1,2,2.0,0,2,1,0,0,118.8,0,0
LaDarius Gunter,9925,CB,1,CAR,2,0,0,2,62.3,,,,61.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Deshazor Everett,9940,S,13,WAS,588,5,272,311,58.9,62.2,59.4,52.2,56.8,2,0,1,1,0,37,7,9,9,1,23,13,176,13.5,30,49,2,0,4,110.1,0,0
Josh Keyes,9943,LB,1,CLV,1,0,1,0,61.6,60.0,29.9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Brandon King,9952,S,1,NE,1,0,0,1,60.0,,77.3,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jordan Williams,9962,ED,1,NYG,11,0,11,0,54.0,54.9,67.4,,,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jesse Davis,9989,G,2,MIA,2,1,1,0,60.6,60.0,,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,3,1
Jonathan Anderson,9998,LB,2,CHI,31,2,17,12,28.9,32.0,50.1,55.3,45.2,0,0,0,0,0,4,0,1,2,0,1,0,0,,0,,0,0,0,39.6,0,0
Bryce Callahan,10000,CB,12,CHI,512,17,138,357,77.7,63.9,51.9,76.1,77.3,2,1,0,1,0,22,1,8,10,1,39,23,276,12.0,142,58,2,2,4,76.4,3,1
Olsen Pierre,10010,DI,14,ARZ,351,230,121,0,74.5,76.1,62.2,63.4,66.9,19,7,2,10,3,17,5,1,21,1,0,0,0,,0,,0,0,0,0.0,1,0
John Timu,10011,LB,9,CHI,135,4,58,73,78.7,67.9,71.8,52.1,78.5,0,0,0,0,0,11,1,2,5,0,8,7,34,4.9,45,14,0,0,0,84.4,0,0
Kurtis Drummond,10015,S,9,HST,76,5,47,24,67.5,56.9,72.4,67.1,69.9,1,1,0,0,0,6,0,1,2,0,1,1,6,6.0,5,6,0,0,0,91.7,0,0
Carlos Thompson,10025,ED,2,LA,51,23,25,3,48.6,47.5,58.3,52.8,63.8,0,0,0,0,0,3,0,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Richard Ash,10047,DI,10,DAL,233,124,107,2,48.7,56.0,58.8,52.3,60.7,4,0,1,3,1,12,1,1,10,0,0,0,0,,0,,0,0,0,0.0,3,0
Cap Capi,10048,ED,4,BUF,88,50,38,0,67.3,53.1,47.5,71.9,60.0,2,1,0,1,0,3,3,0,4,1,0,0,0,,0,,0,0,0,0.0,0,0
David Irving,10063,DI,8,DAL,338,228,110,0,79.7,58.5,63.1,83.1,65.7,30,7,3,20,6,9,2,2,15,1,0,0,0,,0,,0,0,0,0.0,0,0
Quinton Dunbar,10073,CB,14,WAS,373,1,148,224,74.7,57.5,61.5,60.0,78.7,0,0,0,0,0,26,1,4,7,0,35,20,281,14.1,71,26,0,1,6,71.2,2,0
Adam Humphries,10075,WR,1,TB,1,0,0,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0
Curtis Riley,10109,S,7,TEN,162,4,70,88,57.5,71.4,42.3,49.3,51.7,1,0,0,1,0,10,2,5,1,0,7,5,62,12.4,27,18,0,1,1,58.9,0,0
Corey Moore,10117,S,11,HST,241,2,115,124,77.9,68.1,61.4,53.3,78.8,0,0,0,0,0,16,4,4,8,0,10,5,52,10.4,10,25,2,0,3,105.0,1,0
Nick Dzubnar,10127,LB,2,LAC,3,0,3,0,64.6,60.5,77.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Curtis Grant,10130,LB,6,NYG,109,5,59,45,44.4,58.3,67.6,64.6,36.0,1,0,0,1,0,7,5,2,3,0,9,7,107,15.3,88,44,0,0,0,116.2,0,0
Tyrell Adams,10140,LB,4,OAK,99,1,43,55,40.1,47.7,75.9,59.1,44.0,0,0,0,0,0,11,5,1,2,0,13,10,125,12.5,55,24,0,0,0,106.3,0,0
T.Y. McGill,10156,DI,3,CLV,41,17,22,2,72.0,77.9,69.6,73.4,53.0,3,0,1,2,0,3,0,0,1,0,1,1,6,6.0,1,6,0,0,0,91.7,0,0
Brian Peters,10248,LB,11,HST,69,8,54,7,69.5,62.1,49.4,52.5,80.9,0,0,0,0,0,8,0,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Roosevelt Nix,10269,FB,1,PIT,1,1,0,0,60.0,,55.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,3,0
Freddie Bishop,10338,ED,5,NYJ,97,42,44,11,59.2,57.9,77.7,55.6,66.0,4,0,0,4,0,6,4,0,3,0,1,1,3,3.0,5,3,0,0,0,79.2,0,0
Dexter McCoil,10341,S,3,SF,12,0,3,9,56.7,60.6,85.4,,56.0,0,0,0,0,0,2,0,0,0,0,1,1,10,10.0,0,10,0,0,0,108.3,0,0
Erik Harris,10346,S,3,OAK,4,0,2,2,63.4,60.0,60.6,,60.4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Joey Bosa,10637,ED,16,LAC,850,527,322,1,88.8,63.5,51.4,91.3,70.0,75,13,11,51,0,40,13,9,41,4,0,0,0,,0,,0,0,0,0.0,9,1
Jalen Ramsey,10639,CB,16,JAX,993,1,386,606,90.6,66.5,81.5,60.0,91.2,0,0,0,0,0,60,7,4,16,0,92,47,586,12.5,153,74,3,4,12,63.9,3,1
DeForest Buckner,10641,DI,16,SF,867,516,347,4,82.2,71.7,66.7,84.3,66.2,52,4,19,29,4,45,13,7,31,1,0,0,0,,0,,0,0,0,0.0,5,1
Leonard Floyd,10643,ED,10,CHI,582,276,237,69,63.8,70.7,51.9,61.3,51.0,36,7,7,22,1,22,4,6,20,0,11,10,162,16.2,96,40,0,0,1,118.8,2,0
Eli Apple,10644,CB,10,NYG,649,6,256,387,64.5,75.4,88.0,83.0,59.0,2,0,1,1,0,46,4,1,16,0,62,38,403,10.6,133,30,6,0,6,112.5,5,1
Vernon Hargreaves III,10645,CB,9,TB,502,0,191,311,61.8,45.8,45.2,,64.6,0,0,0,0,0,40,0,8,11,0,54,35,468,13.4,99,45,2,0,3,104.6,1,0
Sheldon Rankins,10646,DI,16,NO,810,516,286,8,68.1,61.1,62.7,66.1,63.8,44,2,7,35,0,19,9,2,14,1,2,0,0,,0,,0,1,0,0.0,2,0
Karl Joseph,10648,S,15,OAK,867,15,353,499,67.8,78.2,50.0,94.5,56.5,6,1,0,5,1,70,7,13,29,1,37,25,275,11.0,137,34,1,1,2,87.1,1,0
Keanu Neal,10651,S,16,ATL,1043,8,383,652,78.1,84.9,79.4,72.3,71.6,2,0,0,2,0,103,10,14,34,3,74,52,536,10.3,297,44,4,1,5,103.2,3,1
Shaq Lawson,10653,ED,11,BUF,436,245,186,5,65.3,74.1,81.6,56.1,59.7,18,4,2,12,2,21,3,1,18,1,2,1,11,11.0,9,11,0,0,0,66.7,2,0
Darron Lee,10654,LB,15,NYJ,1025,60,436,529,44.2,50.8,74.0,79.2,42.6,14,4,4,6,0,79,17,10,46,2,69,50,570,11.4,354,39,3,0,1,111.4,7,1
William Jackson III,10658,CB,14,CIN,698,1,274,423,90.2,68.3,36.3,83.9,90.4,1,1,0,0,0,19,6,7,10,0,43,15,151,10.1,48,41,0,1,11,36.1,6,0
Artie Burns,10659,CB,16,PIT,975,6,368,601,70.5,60.4,60.2,68.9,71.5,2,0,1,1,0,45,7,5,13,0,77,41,534,13.0,140,60,4,1,10,87.3,7,1
Kenny Clark,10661,DI,15,GB,684,344,337,3,87.8,89.1,72.7,69.6,74.2,31,5,4,22,1,39,8,1,36,2,0,0,0,,0,,0,0,0,0.0,4,1
Robert Nkemdiche,10663,DI,12,ARZ,252,145,107,0,56.2,59.5,54.1,64.2,,10,0,2,8,0,6,4,1,5,1,0,0,0,,0,,0,0,0,0.0,4,0
Vernon Butler,10664,DI,14,CAR,294,186,107,1,69.6,76.7,73.6,59.5,62.4,14,1,3,10,1,11,1,0,9,0,0,0,0,,0,,0,0,0,0.0,3,0
Emmanuel Ogbah,10666,ED,10,CLV,462,268,192,2,64.0,66.5,68.2,60.5,57.1,21,4,3,14,6,19,4,2,21,2,0,0,0,,0,,0,0,0,0.0,2,1
Kevin Dodd,10667,ED,9,TEN,92,49,32,11,64.9,71.0,76.5,59.4,52.2,6,0,1,5,0,5,3,0,3,0,2,2,21,10.5,15,15,0,0,0,110.4,0,0
Jaylon Smith,10668,LB,16,DAL,575,26,254,295,69.4,53.5,74.6,90.5,73.0,6,1,1,4,0,61,13,7,28,2,41,31,298,9.6,192,48,0,0,2,95.4,0,0
Myles Jack,10670,LB,16,JAX,1013,73,393,547,72.1,68.8,77.7,60.3,74.8,10,3,2,5,1,75,11,8,32,0,53,42,378,9.0,196,59,3,0,2,115.3,3,0
Chris Jones,10671,DI,16,KC,678,435,243,0,89.6,80.0,32.6,83.6,63.8,38,6,5,27,5,19,6,5,20,3,0,0,0,,0,,0,1,0,0.0,2,0
Xavien Howard,10672,CB,16,MIA,1016,3,409,604,64.8,75.0,57.0,75.5,63.6,2,1,0,1,0,44,3,9,15,0,80,42,482,11.5,124,40,4,4,8,66.8,12,2
Noah Spence,10673,ED,6,TB,246,180,66,0,62.8,54.0,60.0,63.0,60.0,12,1,0,11,0,2,4,1,2,1,0,0,0,,0,,0,0,0,0.0,0,0
Reggie Ragland,10675,LB,12,KC,321,5,184,132,77.6,84.7,61.3,50.6,59.2,1,0,0,1,0,37,10,6,20,0,10,7,58,8.3,36,21,0,0,0,84.6,0,0
Kamalei Correa,10676,LB,14,BLT,148,6,79,63,44.4,45.1,43.2,60.9,50.8,2,0,1,1,0,7,2,1,4,0,9,7,78,11.1,55,49,2,0,1,142.4,0,0
Austin Johnson,10677,DI,16,TEN,321,163,155,3,67.5,68.2,77.0,55.1,64.3,7,1,1,5,2,16,11,0,12,0,1,1,5,5.0,1,5,0,0,0,87.5,0,0
Jihad Ward,10678,DI,5,OAK,125,70,55,0,53.0,50.1,71.1,57.5,,4,1,0,3,0,0,3,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
A'Shawn Robinson,10680,DI,16,DET,735,434,292,9,66.7,67.4,64.2,60.7,67.6,27,1,4,22,5,37,19,1,26,1,0,0,0,,0,,0,1,0,0.0,4,1
Jarran Reed,10683,DI,15,SEA,616,311,303,2,67.2,66.9,60.0,67.2,57.7,23,1,6,16,1,29,12,3,20,1,0,0,0,,0,,0,0,0,0.0,4,1
Deion Jones,10686,LB,16,ATL,1020,11,371,638,87.3,67.8,68.7,55.4,91.1,5,1,0,4,0,111,27,15,47,1,81,56,441,7.9,315,30,3,3,7,79.3,4,0
Mackensie Alexander,10688,CB,14,MIN,324,9,69,246,55.8,77.5,29.9,61.5,54.7,5,0,1,4,0,15,2,7,5,0,42,25,296,11.8,151,36,0,1,5,71.1,3,1
T.J. Green,10691,S,16,IND,382,3,221,158,64.0,85.1,84.1,68.7,49.8,1,0,1,0,0,33,7,2,15,0,10,6,103,17.2,32,37,1,0,1,128.3,1,0
Sean Davis,10692,S,16,PIT,949,34,358,557,45.5,50.8,47.9,61.6,45.1,7,1,2,4,0,73,14,18,29,0,59,43,543,12.6,212,40,2,3,5,91.3,4,0
Vonn Bell,10695,S,16,NO,786,46,254,486,62.3,58.2,61.3,71.3,61.6,11,5,4,2,0,60,13,10,22,2,41,29,325,11.2,174,43,1,0,2,102.2,3,1
James Bradberry,10696,CB,16,CAR,986,4,323,659,62.6,74.4,70.3,90.5,58.1,1,1,0,0,0,75,9,8,19,1,102,57,795,13.9,186,40,2,2,6,79.5,4,0
Adam Gotsis,10697,DI,16,DEN,555,304,251,0,64.9,73.2,46.0,52.2,55.2,11,1,3,7,4,28,5,5,25,0,0,0,0,,0,,0,0,0,0.0,1,0
Kevin Byard,10698,S,16,TEN,1086,25,382,679,87.0,82.0,70.3,67.8,88.4,5,0,3,2,0,70,13,13,17,0,47,32,327,10.2,170,41,6,8,7,87.8,1,0
Carl Nassib,10699,ED,16,CLV,643,349,291,3,64.7,76.6,61.5,54.4,71.4,27,3,5,19,4,23,6,4,26,0,0,0,0,,0,,0,0,0,0.0,6,2
Maliek Collins,10701,DI,16,DAL,684,428,253,3,49.9,50.2,65.0,61.8,60.5,30,2,6,22,0,14,5,2,8,0,0,0,0,,0,,0,0,0,0.0,7,1
Yannick Ngakoue,10703,ED,16,JAX,767,469,276,22,87.3,61.9,75.0,90.5,72.0,70,13,14,43,0,9,5,1,19,6,2,1,5,5.0,1,5,0,0,0,56.3,7,0
Bronson Kaufusi,10704,DI,3,BLT,32,5,27,0,62.6,63.0,71.6,54.7,,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Darian Thompson,10705,S,16,NYG,1066,16,444,606,62.2,70.1,56.5,73.3,57.3,4,0,2,2,0,59,11,13,7,0,29,11,147,13.4,57,33,2,1,3,63.4,2,0
Jonathan Bullard,10706,DI,16,CHI,437,223,214,0,66.6,75.9,68.3,53.6,54.2,12,2,1,9,2,18,4,1,16,1,0,0,0,,0,,0,0,0,0.0,1,0
Kenyan Drake,10707,HB,1,MIA,1,0,1,0,59.9,60.0,44.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,1
KeiVarae Russell,10708,CB,6,CIN,47,0,9,38,65.4,62.0,81.7,,64.9,0,0,0,0,0,8,0,0,3,0,8,7,82,11.7,13,31,0,0,0,109.4,0,0
Shilique Calhoun,10709,ED,8,OAK,103,69,32,2,63.1,48.3,54.3,65.7,69.9,9,0,4,5,0,4,2,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Daryl Worley,10711,CB,15,CAR,726,7,237,482,63.3,74.2,43.5,70.0,61.2,2,1,0,1,0,52,10,11,20,0,75,45,526,11.7,241,70,5,2,6,92.4,8,3
Adolphus Washington,10714,DI,15,BUF,509,255,249,5,50.5,62.0,33.8,51.5,58.5,7,1,0,6,2,28,5,4,19,0,0,0,0,,0,,0,0,0,0.0,8,1
Jordan Jenkins,10717,ED,16,NYJ,715,317,326,72,64.1,71.4,67.3,59.5,61.3,30,4,5,21,2,29,8,4,25,1,9,7,71,10.1,45,17,0,0,0,99.5,5,0
Kendall Fuller,10718,CB,16,WAS,720,5,205,510,90.6,67.9,65.4,51.7,91.2,0,0,0,0,0,45,6,7,23,1,71,40,370,9.3,168,32,2,4,8,56.7,3,0
Nick Vigil,10721,LB,11,CIN,759,51,316,392,50.4,45.2,49.9,57.7,55.2,12,1,1,10,0,56,20,14,25,0,56,43,381,8.9,255,28,1,1,2,92.9,2,0
Kyler Fackrell,10722,ED,16,GB,446,238,183,25,63.1,47.9,39.4,62.3,90.6,27,3,3,21,1,16,8,4,14,0,2,2,6,3.0,5,5,0,0,0,79.2,0,0
Javon Hargrave,10723,DI,16,PIT,455,231,220,4,76.1,70.3,41.9,68.6,74.4,20,3,2,15,0,20,8,5,18,1,3,2,59,29.5,51,37,0,0,1,109.7,0,0
Brandon Williams,10726,CB,3,ARZ,3,0,2,1,61.7,60.0,61.9,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Justin Simmons,10732,S,13,DEN,736,16,320,400,74.5,83.7,70.9,58.5,68.5,3,1,1,1,0,55,9,9,20,0,39,24,320,13.3,130,47,4,2,1,100.4,1,0
Joe Schobert,10733,LB,16,CLV,1068,136,460,472,68.5,77.2,67.2,59.2,58.4,15,4,4,7,0,110,26,18,58,3,54,41,469,11.4,349,50,5,1,3,124.7,1,0
Charles Tapper,10735,ED,2,DAL,37,21,16,0,71.7,66.1,73.5,67.2,,2,1,0,1,0,2,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Joshua Perry,10736,LB,1,IND,4,2,2,0,57.7,60.1,,56.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Sheldon Day,10737,DI,12,SF,320,180,138,2,69.3,69.5,75.9,64.0,59.1,8,2,1,5,1,12,4,0,12,0,0,0,0,,0,,0,0,0,0.0,1,0
Eric Murray,10740,S,14,KC,438,8,109,321,50.9,62.3,73.4,64.3,47.9,3,1,0,2,0,25,3,3,3,0,39,24,306,12.8,111,53,1,0,5,94.6,4,0
Ryan Smith,10742,CB,12,TB,598,0,233,365,63.9,79.4,56.0,,58.8,0,0,0,0,0,53,7,7,10,1,64,43,581,13.5,171,59,6,0,3,127.1,2,0
B.J. Goodson,10743,LB,7,NYG,374,30,134,210,51.1,72.2,83.5,48.6,42.6,0,0,0,0,0,41,9,2,15,1,33,24,354,14.8,185,58,2,0,0,127.6,3,1
Miles Killebrew,10745,S,15,DET,353,14,118,221,57.9,66.8,72.4,55.5,54.3,1,0,1,0,0,24,9,4,10,1,25,16,260,16.3,92,66,1,1,4,95.4,0,0
Nick Kwiatkoski,10747,LB,11,CHI,382,32,136,214,80.5,77.1,75.2,80.6,74.0,8,2,2,4,1,39,7,3,25,1,24,19,158,8.3,90,40,0,0,0,94.1,1,0
Ricardo Louis,10748,WR,1,CLV,1,0,1,0,60.0,60.0,81.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
De'Vondre Campbell,10749,LB,16,ATL,951,80,358,513,68.3,63.8,83.1,72.2,66.8,11,2,4,5,1,65,21,5,29,1,58,41,390,9.5,224,27,1,0,4,94.8,1,0
Hassan Ridgeway,10750,DI,13,IND,177,74,103,0,61.6,55.9,74.3,73.1,63.1,7,3,1,3,0,7,3,0,10,0,0,0,0,,0,,0,0,0,0.0,2,0
Juston Burris,10752,CB,10,NYJ,334,0,108,226,41.6,27.5,27.7,,47.8,0,0,0,0,0,18,1,9,4,0,33,21,275,13.1,73,37,3,1,0,107.5,3,1
David Onyemata,10754,DI,16,NO,599,347,246,6,71.3,75.7,44.5,65.0,53.5,21,3,3,15,1,24,8,4,18,0,1,1,6,6.0,1,6,0,0,0,91.7,3,0
Andrew Billings,10756,DI,15,CIN,334,127,207,0,45.7,47.5,26.5,56.8,60.0,5,0,2,3,0,11,5,5,7,0,0,0,0,,0,,0,0,0,0.0,2,0
Deon Bush,10758,S,7,CHI,86,0,34,52,54.7,45.4,29.1,,60.2,0,0,0,0,0,1,2,2,1,0,4,2,24,12.0,15,14,1,0,0,108.3,0,0
Antonio Morrison,10759,LB,15,IND,813,33,431,349,45.3,52.0,76.0,56.0,46.4,2,0,1,1,0,75,30,9,42,1,42,31,382,12.3,241,67,1,0,0,109.4,4,1
Deiondre' Hall,10761,CB,1,CHI,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Derrick Kindred,10763,S,14,CLV,688,69,309,310,67.3,73.1,53.4,53.1,64.3,9,0,2,7,0,50,8,11,22,0,26,20,261,13.1,170,61,4,1,4,131.6,1,0
Blake Martinez,10765,LB,16,GB,978,76,434,468,66.6,89.6,69.3,54.0,47.6,9,1,1,7,0,109,28,14,58,1,77,63,517,8.2,408,33,3,1,5,102.2,5,1
Willie Henry,10766,DI,14,BLT,596,384,209,3,67.1,68.6,77.4,61.9,67.0,24,5,9,10,5,21,9,1,18,0,0,0,0,,0,,0,0,0,0.0,4,0
Rashard Robinson,10767,CB,10,NYJ,499,2,212,285,51.1,81.9,58.8,58.1,46.9,0,0,0,0,0,26,5,4,4,1,42,20,321,16.1,74,79,4,1,5,95.4,8,2
Devontae Booker,10770,HB,1,DEN,1,0,1,0,60.0,60.0,43.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Dean Lowry,10771,DI,16,GB,493,237,253,3,68.7,71.2,78.7,59.3,63.7,19,3,1,15,1,18,6,1,19,0,0,0,0,,0,,0,0,1,0.0,3,0
Ronald Blair III,10776,ED,6,SF,140,53,83,4,62.4,63.8,65.1,58.3,57.7,3,2,0,1,0,8,3,1,8,0,2,1,25,25.0,8,25,0,0,0,95.8,0,0
Matthew Judon,10780,ED,16,BLT,787,333,285,169,68.2,59.1,71.1,59.3,89.6,35,9,8,18,2,41,8,5,39,2,22,16,70,4.4,66,15,0,0,1,75.9,6,0
Quinton Jefferson,10781,DI,6,SEA,129,78,51,0,51.8,55.5,45.0,62.2,60.0,9,1,3,5,0,4,1,2,3,0,0,0,0,,0,,0,0,0,0.0,2,0
Paul Perkins,10783,HB,1,NYG,1,0,1,0,59.9,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Matt Ioannidis,10786,DI,14,WAS,584,379,201,4,66.3,52.6,76.7,72.2,61.1,46,5,7,34,0,11,9,0,9,1,0,0,0,,0,,0,0,0,0.0,1,1
LeShaun Sims,10791,CB,13,TEN,428,0,102,326,65.9,67.2,50.3,,64.8,0,0,0,0,0,27,2,7,8,1,46,34,372,10.9,62,41,3,1,2,110.1,2,0
Kentrell Brothers,10794,LB,1,MIN,9,0,6,3,74.1,69.0,77.1,,62.2,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Tyreek Hill,10799,WR,1,KC,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,3,1
D.J. Reader,10800,DI,14,HST,526,242,281,3,79.2,76.4,78.5,72.2,66.0,20,1,4,15,0,34,9,0,26,0,0,0,0,,0,,0,0,0,0.0,3,0
Marqui Christian,10801,S,10,LA,46,1,22,23,64.3,71.3,76.1,59.1,58.5,0,0,0,0,0,5,1,0,3,0,2,0,0,,0,,0,0,0,39.6,0,0
Alex Collins,10805,HB,1,BLT,1,0,1,0,46.9,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Jatavis Brown,10809,LB,16,LAC,504,24,177,303,68.3,69.0,68.8,60.3,66.3,8,0,1,7,0,60,14,7,26,0,43,37,320,8.6,178,38,2,0,1,113.2,1,0
Andy Janovich,10810,FB,1,DEN,1,0,1,0,61.6,60.0,86.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,2,1
D.J. White,10812,CB,2,IND,55,3,19,33,59.6,64.8,77.8,52.9,59.4,0,0,0,0,0,3,0,0,1,0,4,3,45,15.0,4,22,1,0,0,151.0,0,0
Tyrone Holmes,10815,ED,4,CLV,36,23,13,0,64.7,66.6,50.4,49.9,61.6,0,0,0,0,0,2,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
