player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties
Grady Jarrett,9570,DI,14,ATL,712,463,245,4,90.4,84.8,64.8,86.7,61.2,53,6,11,36,0,35,14,5,30,2,0,0,0,,0,,0,0,0,0.0,3,0
Adrian Amos,9575,S,16,CHI,1029,5,318,706,82.9,76.2,71.8,73.3,85.0,3,1,0,2,0,59,10,9,17,0,40,28,216,7.7,65,23,2,2,5,78.8,1,0
MyCole Pruitt,9576,TE,1,TEN,1,0,1,0,59.9,60.0,77.3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Bobby McCain,9578,CB,14,MIA,823,9,352,462,57.9,65.7,51.6,86.1,54.0,4,2,0,2,0,48,3,9,20,0,68,50,556,11.1,272,66,6,1,3,120.7,7,5
David Parry,9584,DI,3,MIN,50,33,17,0,59.9,51.7,70.1,60.0,61.7,3,1,0,2,0,2,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0
Kyle Emanuel,9586,LB,14,LAC,216,17,111,88,53.9,65.5,55.0,61.1,44.9,2,0,1,1,0,23,5,4,13,0,14,12,177,14.8,106,58,4,0,0,158.3,1,0
Tyeler Davison,9587,DI,14,NO,422,234,179,9,63.7,73.0,63.3,56.2,53.9,11,2,1,8,1,12,5,2,10,1,1,1,12,12.0,5,12,0,0,0,116.7,2,1
Tony Lippett,9589,CB,2,NYG,24,0,1,23,34.1,60.0,27.0,,32.4,0,0,0,0,0,1,0,1,0,0,5,3,81,27.0,38,49,0,0,1,104.2,0,0
David Mayo,9602,LB,10,CAR,145,14,72,59,60.5,48.5,29.1,62.9,70.7,4,0,0,4,0,6,3,4,4,0,9,7,86,12.3,62,49,1,0,1,143.5,0,0
D.J. Alexander,9605,ED,2,PHI,2,1,1,0,60.0,60.0,35.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Michael Bennett,9613,DI,2,ATL,39,22,17,0,66.7,69.6,69.8,56.1,,1,0,0,1,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Geremy Davis,9619,WR,1,LAC,1,1,0,0,60.0,,90.2,60.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Darius Philon,9625,DI,16,LAC,607,378,226,3,67.0,70.8,39.0,61.8,58.1,26,5,4,17,1,19,10,8,19,1,0,0,0,,0,,0,0,0,0.0,3,1
L.T. Walton,9632,DI,4,PIT,52,29,23,0,58.5,60.2,68.4,55.7,,1,0,0,1,1,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Quandre Diggs,9633,S,16,DET,948,5,372,571,72.7,80.7,72.3,64.3,67.1,1,0,1,0,0,71,12,10,28,0,55,42,471,11.2,208,55,3,3,4,96.9,4,0
Darius Kilgo,9636,DI,11,TEN,131,57,74,0,61.4,63.9,51.2,49.6,62.3,2,0,0,2,0,4,1,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Christian Ringo,9643,DI,6,CIN,152,95,52,5,60.6,63.8,72.8,67.7,53.0,6,2,1,3,0,7,0,1,7,0,0,0,0,,0,,0,0,0,0.0,1,0
Anthony Chickillo,9645,ED,16,PIT,295,160,98,37,67.8,70.4,67.0,56.0,73.6,10,2,1,7,1,10,4,2,9,0,6,5,30,6.0,27,15,1,0,1,127.1,0,0
Christian Covington,9649,DI,12,HST,257,189,61,7,76.8,73.5,75.4,65.4,72.3,18,4,4,10,0,7,5,1,11,0,0,0,0,,0,,0,0,0,0.0,0,0
Rakeem Nunez-Roches,9650,DI,3,TB,52,37,15,0,44.9,56.1,68.7,51.3,60.0,1,0,0,1,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,1,0
Hayes Pullard,9652,LB,6,LAC,92,1,46,45,68.6,70.0,85.0,59.9,63.3,0,0,0,0,0,11,4,0,4,0,9,8,55,6.9,27,18,0,0,1,92.1,0,0
Bryce Hager,9657,LB,7,LA,54,4,17,33,68.5,53.1,48.0,54.0,75.3,0,0,0,0,0,6,2,1,2,0,6,4,43,10.8,24,25,0,0,1,87.5,0,0
Mark Nzeocha,9669,LB,11,SF,175,11,102,62,53.1,54.8,38.1,69.5,48.3,2,1,1,0,0,9,6,4,6,1,9,7,78,11.1,85,18,0,0,1,102.8,0,0
Darryl Roberts,9680,S,14,NYJ,726,2,243,481,69.0,77.5,63.3,57.5,66.4,0,0,0,0,0,40,5,6,10,0,50,29,360,12.4,84,55,4,1,4,98.8,2,0
Akeem King,9682,CB,9,SEA,145,5,45,95,67.6,77.6,89.2,63.5,64.0,2,0,1,1,0,12,2,0,3,0,14,9,68,7.6,15,15,2,0,0,115.5,1,0
Jermaine Whitehead,9698,S,9,CLV,228,29,65,134,57.6,58.3,59.7,63.7,58.1,5,1,1,3,0,15,3,2,5,0,17,12,146,12.2,50,33,1,0,2,116.3,1,0
Justin Hamilton,9732,DI,4,KC,54,25,29,0,90.0,77.4,,88.5,,3,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Isaiah Johnson,9753,S,1,LA,5,1,0,4,45.7,,74.8,58.7,47.3,1,0,1,0,0,0,0,0,0,0,1,1,8,8.0,8,8,0,0,0,100.0,0,0
Denzel Rice,9784,CB,1,BUF,35,0,11,24,36.0,25.3,47.1,,54.7,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,0,1,0,0.0,0,0
Xavier Williams,9809,DI,16,KC,424,220,204,0,69.7,64.9,52.7,66.5,60.9,13,3,1,9,0,36,5,4,24,1,0,0,0,,0,,0,0,0,0.0,0,0
Mike Hull,9815,LB,3,MIA,64,6,42,16,58.8,55.4,32.3,50.5,68.9,1,0,0,1,0,6,2,2,2,0,3,3,20,6.7,11,9,0,0,0,94.4,0,0
Zach Vigil,9824,LB,4,WAS,20,0,1,19,76.1,60.0,83.8,,78.1,0,0,0,0,0,3,0,0,1,0,5,4,17,4.3,11,6,0,0,0,80.8,0,0
Neville Hewitt,9836,LB,9,NYJ,268,19,95,154,42.4,59.8,61.4,74.8,30.7,6,2,2,2,0,21,2,4,14,0,22,15,198,13.2,102,27,1,0,0,111.6,0,0
Troy Hill,9881,CB,13,LA,427,0,172,255,63.2,86.7,74.6,,58.2,0,0,0,0,0,32,2,3,12,0,43,28,439,15.7,128,45,5,2,3,118.3,4,1
Jake Kumerow,9883,WR,2,GB,2,0,2,0,60.0,60.0,83.7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Justin Coleman,9892,CB,16,SEA,672,25,177,470,69.3,31.1,59.2,60.4,77.8,6,1,0,5,0,34,2,8,12,1,73,49,500,10.2,407,35,2,1,8,90.0,5,2
Anthony Harris,9895,S,11,MIN,624,9,275,340,89.0,82.7,88.4,48.9,87.1,2,0,1,1,0,33,7,2,6,0,13,7,52,7.4,32,18,0,3,2,24.0,0,0
Matt Longacre,9910,ED,13,LA,281,135,137,9,68.8,65.3,53.3,63.8,66.5,13,1,5,7,0,8,5,3,5,0,2,2,20,10.0,11,15,0,0,0,108.3,0,0
Cameron Lynch,9911,LB,6,TB,16,0,9,7,44.0,52.7,42.0,,49.0,0,0,0,0,0,0,0,0,0,0,1,1,9,9.0,9,9,0,0,0,104.2,0,0
Ryan Delaire,9939,ED,2,SF,23,18,4,1,44.9,51.6,,48.5,60.0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Deshazor Everett,9940,S,15,WAS,136,3,86,47,64.4,73.3,42.5,57.7,54.2,0,0,0,0,0,15,3,5,7,0,7,6,52,8.7,44,14,0,1,0,58.0,0,0
Josh Keyes,9943,LB,1,HST,24,1,7,16,37.9,56.5,79.6,60.3,33.3,1,0,1,0,0,3,0,0,1,0,4,4,63,15.8,12,28,1,0,0,158.3,0,0
Damiere Byrd,9964,WR,1,CAR,2,0,1,1,63.5,60.0,85.7,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Dean Marlowe,9966,S,1,BUF,54,2,24,28,59.8,54.1,80.1,58.9,62.3,0,0,0,0,0,2,2,0,0,0,3,1,4,4.0,1,4,0,0,1,42.4,0,0
Jesse Davis,9989,G,1,MIA,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,6,0
Bryce Callahan,10000,CB,13,CHI,676,24,180,472,81.3,57.7,65.1,86.6,81.3,13,2,3,8,0,39,4,7,17,0,52,39,319,8.2,198,29,1,2,5,80.5,0,0
Olsen Pierre,10010,DI,10,ARZ,246,139,107,0,42.0,38.6,72.9,51.3,61.8,4,0,1,3,0,8,3,1,8,0,0,0,0,,0,,0,0,0,0.0,0,0
Darius Jennings,10038,WR,1,TEN,1,0,1,0,59.9,60.0,75.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
De'Vante Bausby,10057,CB,4,PHI,147,0,54,93,39.9,73.6,46.8,,32.0,0,0,0,0,0,14,0,3,4,0,14,12,219,18.3,90,75,1,0,0,142.6,1,0
David Irving,10063,DI,2,DAL,56,38,18,0,62.5,60.5,28.3,61.0,,3,1,1,1,0,1,0,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Justin March-Lillard,10065,LB,2,DAL,9,1,7,1,53.4,54.0,87.8,58.8,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Quinton Dunbar,10073,CB,7,WAS,373,0,131,242,66.5,55.1,65.8,,67.6,0,0,0,0,0,36,3,4,10,0,44,31,372,12.0,170,40,5,2,7,115.0,2,0
Curtis Riley,10109,S,16,NYG,1048,13,412,623,58.1,37.2,29.2,68.8,63.9,4,0,1,3,0,62,5,23,6,0,23,13,165,12.7,95,32,0,4,1,39.5,0,0
Corey Moore,10117,S,6,IND,52,1,21,30,55.1,60.1,80.0,,55.1,0,0,0,0,0,3,1,1,0,0,1,1,30,30.0,6,30,0,1,0,79.2,0,0
Nick Dzubnar,10127,LB,4,LAC,4,1,2,1,65.2,60.0,84.4,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Daniel Brown,10144,TE,1,CHI,1,1,0,0,60.0,,83.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
T.Y. McGill,10156,DI,6,LAC,95,44,51,0,47.2,52.3,70.3,61.7,,2,0,1,1,0,2,2,0,2,0,0,0,0,,0,,0,0,0,0.0,1,0
Daniel Munyer,10174,G,2,ARZ,6,3,3,0,64.8,61.6,,59.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Efe Obada,10235,ED,10,CAR,189,108,77,4,58.8,47.3,31.4,69.7,57.8,14,2,5,7,1,3,0,2,5,0,2,2,22,11.0,18,15,1,1,0,112.5,1,0
Brian Peters,10248,LB,6,HST,53,2,17,34,46.5,69.1,28.5,59.6,39.6,0,0,0,0,0,5,2,3,3,0,6,6,104,17.3,84,44,0,0,0,118.8,0,0
Erik Harris,10346,S,15,OAK,432,13,197,222,73.5,52.0,70.9,53.6,79.9,1,0,1,0,0,35,8,5,10,0,17,9,60,6.7,21,23,2,2,4,60.5,0,0
Joey Bosa,10637,ED,7,LAC,314,206,107,1,75.8,69.2,42.7,72.7,67.1,28,6,3,19,0,14,4,4,14,0,0,0,0,,0,,0,0,0,0.0,2,0
Jalen Ramsey,10639,CB,16,JAX,1019,0,398,621,72.8,77.0,77.6,,72.7,0,0,0,0,0,61,4,4,15,0,97,53,749,14.1,246,78,2,3,9,73.8,5,0
DeForest Buckner,10641,DI,16,SF,852,544,308,0,79.3,72.5,49.4,73.0,67.8,53,13,9,31,3,36,14,6,37,0,0,0,0,,0,,0,0,0,0.0,4,0
Leonard Floyd,10643,ED,16,CHI,794,443,247,104,68.7,79.3,45.7,58.0,71.9,36,4,7,25,0,31,10,7,25,0,12,8,68,8.5,31,14,1,1,3,74.3,4,1
Eli Apple,10644,CB,15,NO,906,0,307,599,62.3,56.8,43.7,,62.3,0,0,0,0,0,66,7,18,15,1,108,64,867,13.5,256,58,3,2,10,86.5,11,2
Vernon Hargreaves III,10645,CB,1,TB,53,1,13,39,62.3,83.2,81.2,60.0,56.4,0,0,0,0,0,7,1,0,1,1,7,5,59,11.8,14,19,0,0,1,96.7,0,0
Sheldon Rankins,10646,DI,16,NO,642,446,177,19,81.2,72.4,71.2,70.4,67.1,46,8,6,32,0,26,5,1,29,1,3,2,25,12.5,7,18,0,0,1,92.4,0,0
Karl Joseph,10648,S,13,OAK,509,18,251,240,74.5,77.1,70.9,75.3,68.0,7,2,0,5,0,32,11,4,11,0,9,5,60,12.0,18,20,1,1,1,73.6,1,0
Keanu Neal,10651,S,1,ATL,37,1,12,24,62.4,69.1,77.1,59.1,58.0,0,0,0,0,0,1,0,0,1,0,2,1,7,7.0,3,7,0,0,0,58.3,0,0
Shaq Lawson,10653,ED,14,BUF,440,220,208,12,76.5,81.1,81.6,65.0,57.8,23,4,8,11,5,20,6,1,18,2,2,1,14,14.0,5,14,0,0,0,72.9,1,1
Darron Lee,10654,LB,12,NYJ,808,61,324,423,72.4,55.1,62.0,50.4,84.8,3,0,2,1,0,58,15,9,32,0,54,41,374,9.1,227,31,2,3,3,83.4,0,0
William Jackson III,10658,CB,16,CIN,1063,0,430,633,73.4,71.2,39.6,,72.9,0,0,0,0,0,33,4,9,11,0,69,38,493,13.0,152,60,5,0,10,101.9,4,2
Artie Burns,10659,CB,8,PIT,308,1,105,202,58.6,70.1,64.8,60.0,57.4,0,0,0,0,0,18,1,3,5,1,26,19,290,15.3,55,51,4,0,1,149.0,5,1
Kenny Clark,10661,DI,13,GB,720,408,290,22,90.2,89.4,64.2,88.8,45.6,46,6,4,36,3,35,14,3,35,1,1,1,9,9.0,3,9,0,0,0,104.2,2,1
Robert Nkemdiche,10663,DI,10,ARZ,426,232,193,1,59.5,56.1,76.7,61.8,66.2,10,5,4,1,1,22,3,1,22,1,1,1,-1,-1.0,6,-1,0,0,0,79.2,2,0
Vernon Butler,10664,DI,14,CAR,329,192,136,1,63.5,69.9,60.4,60.0,59.4,13,1,3,9,0,8,5,1,6,0,0,0,0,,0,,0,0,0,0.0,4,1
Emmanuel Ogbah,10666,ED,14,CLV,806,496,296,14,57.7,67.7,65.4,51.4,58.1,31,3,4,24,8,26,9,3,16,0,1,1,19,19.0,5,19,0,0,0,118.8,3,1
Jaylon Smith,10668,LB,16,DAL,978,77,370,531,84.4,74.3,61.6,84.8,79.8,16,4,4,8,0,86,18,12,44,2,57,45,410,9.1,260,28,1,0,3,102.5,1,0
Myles Jack,10670,LB,16,JAX,1024,59,400,565,68.1,66.9,66.4,69.2,66.5,13,3,1,9,0,80,22,12,46,1,47,37,370,10.0,201,35,1,1,0,97.7,2,0
Chris Jones,10671,DI,16,KC,773,516,253,4,90.4,72.1,32.3,91.2,67.5,74,16,14,44,4,19,5,7,27,2,1,0,0,,0,,0,1,0,0.0,7,2
Xavien Howard,10672,CB,12,MIA,803,1,334,468,77.3,83.5,55.0,60.0,75.3,0,0,0,0,0,28,3,6,10,0,57,29,469,16.2,190,61,4,7,8,62.6,7,1
Noah Spence,10673,ED,7,TB,45,39,6,0,49.5,55.3,49.8,51.0,,1,0,1,0,0,2,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Reggie Ragland,10675,LB,16,KC,583,17,313,253,54.3,48.1,52.5,81.1,59.2,5,1,1,3,0,66,20,14,23,1,22,17,188,11.1,142,32,2,1,0,113.4,0,0
Kamalei Correa,10676,ED,13,TEN,323,148,127,48,55.0,70.4,52.5,50.2,44.7,8,4,1,3,0,12,4,3,8,0,6,6,75,12.5,58,37,0,0,0,118.8,1,0
Austin Johnson,10677,DI,16,TEN,399,189,206,4,63.1,63.3,64.5,58.9,48.6,4,1,0,3,2,17,2,1,13,0,1,1,7,7.0,2,7,0,0,0,95.8,0,0
Jihad Ward,10678,DI,6,IND,144,102,42,0,75.7,69.8,40.7,69.9,,10,3,3,4,0,1,0,1,4,0,0,0,0,,0,,0,0,0,0.0,0,0
A'Shawn Robinson,10680,DI,13,DET,415,204,211,0,89.7,91.3,62.6,65.8,60.6,19,1,3,15,0,40,9,3,26,1,0,0,0,,0,,0,0,0,0.0,2,0
Jarran Reed,10683,DI,16,SEA,773,487,273,13,66.5,65.4,64.9,65.6,55.1,50,11,13,26,0,30,16,4,37,0,1,1,6,6.0,4,6,0,0,0,91.7,2,0
Deion Jones,10686,LB,6,ATL,384,10,139,235,74.4,73.5,63.6,74.1,72.2,4,1,1,2,0,45,7,6,28,1,30,23,231,10.0,115,40,1,2,4,81.4,3,1
Su'a Cravens,10687,S,5,DEN,117,6,25,86,37.4,75.5,63.6,72.7,29.2,2,0,1,1,0,12,2,1,4,0,13,13,177,13.6,55,27,0,0,0,118.8,3,0
Mackensie Alexander,10688,CB,15,MIN,564,21,183,360,78.1,86.4,60.9,76.2,72.5,8,4,1,3,0,31,6,7,22,0,59,40,383,9.6,265,34,0,0,8,85.6,6,3
Sean Davis,10692,S,15,PIT,980,8,338,634,69.7,66.7,67.9,73.1,71.5,2,0,1,1,0,64,17,12,15,1,31,20,316,15.8,167,63,1,1,4,95.6,2,0
Cyrus Jones,10694,S,5,BLT,17,0,7,10,59.4,69.3,35.8,,51.3,0,0,0,0,0,0,1,1,0,0,3,2,31,15.5,15,20,0,0,0,100.7,0,0
Vonn Bell,10695,S,16,NO,752,34,210,508,75.3,88.1,75.3,73.1,68.2,3,1,2,0,1,70,12,9,29,1,47,34,334,9.8,122,26,2,0,2,106.2,2,1
James Bradberry,10696,CB,16,CAR,994,3,369,622,66.4,64.3,53.4,91.4,64.9,2,1,0,1,0,64,2,9,20,1,101,58,783,13.5,211,75,6,1,13,97.9,5,2
Adam Gotsis,10697,DI,16,DEN,513,281,231,1,68.2,66.3,72.5,66.7,54.9,16,3,4,9,5,31,7,1,25,2,0,0,0,,0,,0,0,0,0.0,1,0
Kevin Byard,10698,S,16,TEN,1042,23,408,611,87.9,87.8,80.6,90.1,82.5,7,2,3,2,0,62,19,6,17,0,30,21,172,8.2,83,17,1,4,2,55.8,1,0
Carl Nassib,10699,ED,15,TB,598,346,239,13,68.7,69.3,42.1,61.4,73.8,27,6,7,14,1,21,4,7,22,2,1,0,0,,0,,0,0,1,39.6,3,0
Maliek Collins,10701,DI,13,DAL,498,340,158,0,63.8,62.3,75.6,61.8,57.3,29,3,5,21,0,11,4,1,9,0,0,0,0,,0,,0,0,0,0.0,0,0
Will Redmond,10702,S,2,GB,5,3,1,1,66.3,60.0,79.2,66.6,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Yannick Ngakoue,10703,ED,16,JAX,766,497,256,13,73.1,60.0,29.9,76.8,59.2,64,10,24,30,1,14,5,7,21,0,1,1,7,7.0,7,7,0,0,0,95.8,4,1
Bronson Kaufusi,10704,ED,3,NYJ,45,35,10,0,44.1,45.6,,50.7,,2,0,1,1,1,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Darian Thompson,10705,S,1,DAL,1,0,1,0,60.0,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Jonathan Bullard,10706,DI,16,CHI,298,197,101,0,60.7,63.2,29.0,58.0,,12,0,0,12,2,13,4,3,9,0,0,0,0,,0,,0,0,0,0.0,1,0
KeiVarae Russell,10708,CB,6,CIN,137,0,53,84,55.6,55.7,45.0,,55.3,0,0,0,0,0,12,0,2,1,0,18,15,180,12.0,67,47,1,0,0,126.9,0,0
Shilique Calhoun,10709,ED,7,OAK,138,68,67,3,55.0,60.5,64.5,58.1,60.4,5,0,1,4,0,7,4,1,5,0,0,0,0,,0,,0,0,0,0.0,2,1
Daryl Worley,10711,CB,10,OAK,505,0,259,246,55.6,67.3,52.8,,51.1,0,0,0,0,0,31,3,6,8,0,44,26,340,13.1,61,42,6,1,6,113.6,0,0
Adolphus Washington,10714,DI,5,CIN,134,71,63,0,71.9,67.3,49.8,67.3,,6,1,1,4,0,5,2,2,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Jordan Jenkins,10717,ED,16,NYJ,660,328,276,56,52.4,53.8,53.6,60.6,43.8,35,7,8,20,0,22,8,3,19,1,11,9,118,13.1,91,50,1,0,0,141.7,4,0
Kendall Fuller,10718,CB,15,KC,1078,18,364,696,71.7,74.0,59.4,51.0,70.2,1,0,0,1,0,76,10,14,26,1,98,67,778,11.6,350,42,2,2,7,90.4,6,2
Leonte Carroo,10720,WR,1,MIA,1,0,1,0,60.0,60.0,81.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Nick Vigil,10721,LB,11,CIN,672,53,245,374,60.0,63.9,54.1,47.1,59.1,7,0,1,6,0,72,9,10,35,0,59,49,524,10.7,373,44,0,0,3,103.7,1,1
Kyler Fackrell,10722,ED,16,GB,626,243,255,128,69.5,58.5,45.7,69.0,72.7,23,11,2,10,1,24,9,7,27,0,9,4,26,6.5,21,13,0,0,0,51.6,1,0
Javon Hargrave,10723,DI,16,PIT,455,243,210,2,81.3,79.5,75.0,71.5,81.2,21,7,1,13,1,28,12,2,27,0,0,0,0,,0,,0,0,0,0.0,3,0
Brandon Williams,10726,CB,2,ARZ,86,0,40,46,49.3,35.9,31.9,,55.7,0,0,0,0,0,5,0,3,1,0,7,4,80,20.0,33,39,1,0,2,136.9,0,0
Vincent Valentine,10730,DI,3,ARZ,43,19,24,0,65.9,64.8,67.6,59.9,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0
Justin Simmons,10732,S,16,DEN,1078,23,424,631,60.9,80.4,81.1,70.6,51.2,4,0,0,4,0,74,13,9,16,0,61,48,571,11.9,256,51,4,3,1,107.0,4,0
Joe Schobert,10733,LB,13,CLV,897,121,329,447,77.2,53.1,29.7,67.0,87.7,18,3,2,13,1,73,13,24,32,2,33,20,177,8.9,93,22,1,1,3,72.4,0,0
Sheldon Day,10737,DI,12,SF,275,163,110,2,59.1,45.5,56.6,67.6,63.5,18,2,1,15,2,7,2,1,5,0,0,0,0,,0,,0,0,0,0.0,0,0
Tavon Young,10738,CB,15,BLT,602,48,173,381,62.7,70.5,50.4,47.8,62.6,6,2,0,4,0,35,1,8,15,0,49,32,376,11.8,200,40,3,1,4,100.4,1,0
Eric Murray,10740,S,15,KC,703,14,216,473,67.8,68.4,64.6,62.6,68.2,5,0,1,4,0,44,7,7,6,0,28,19,242,12.7,106,36,2,1,1,103.6,5,3
Chris Moore,10741,WR,2,BLT,2,0,2,0,60.1,60.0,28.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Ryan Smith,10742,CB,12,TB,419,0,144,275,63.8,69.0,61.3,,61.8,0,0,0,0,0,23,5,4,6,1,38,24,282,11.8,76,37,4,1,5,109.8,2,1
B.J. Goodson,10743,LB,15,NYG,513,37,257,219,66.2,67.8,78.9,66.2,59.3,6,0,4,2,0,53,6,5,23,0,39,29,255,8.8,162,28,0,2,2,69.9,0,0
Miles Killebrew,10745,S,1,DET,1,0,1,0,60.0,60.0,33.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Nick Kwiatkoski,10747,LB,11,CHI,112,10,32,70,56.1,71.5,90.1,64.5,46.7,1,0,1,0,0,8,2,0,3,0,9,8,77,9.6,39,15,1,0,0,139.4,0,0
De'Vondre Campbell,10749,LB,16,ATL,902,105,324,473,57.4,67.2,89.2,57.8,50.6,9,2,1,6,0,66,20,3,29,0,60,47,494,10.5,286,34,3,0,0,117.6,1,0
Hassan Ridgeway,10750,DI,5,IND,65,36,29,0,70.6,68.5,29.5,56.7,69.2,2,0,0,2,0,5,1,1,4,0,0,0,0,,0,,0,0,0,0.0,0,0
Juston Burris,10752,CB,1,CLV,1,0,1,0,60.0,60.0,51.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
Tyler Ervin,10753,HB,1,HST,1,0,0,1,60.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
David Onyemata,10754,DI,16,NO,618,419,188,11,83.0,77.2,64.7,77.9,60.6,34,5,1,28,0,24,6,5,24,1,0,0,0,,0,,0,0,0,0.0,2,0
Andrew Billings,10756,DI,16,CIN,632,291,341,0,74.0,72.4,54.0,64.5,60.0,24,3,4,17,0,27,4,4,25,0,0,0,0,,0,,0,0,0,0.0,1,0
Deon Bush,10758,S,10,CHI,152,1,40,111,76.6,56.2,67.4,72.9,77.6,1,1,0,0,0,6,1,1,3,1,6,3,32,10.7,6,18,0,0,0,66.0,1,0
Antonio Morrison,10759,LB,16,GB,302,21,173,108,55.8,61.3,29.9,65.6,47.7,4,1,1,2,0,26,12,8,16,0,9,9,98,10.9,75,24,0,0,0,112.0,0,0
Demarcus Robinson,10760,WR,1,KC,1,0,1,0,60.1,60.0,25.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,4,0
Deiondre' Hall,10761,S,4,PHI,7,0,0,7,64.8,,71.8,,63.6,0,0,0,0,0,1,0,0,0,0,1,1,5,5.0,10,5,0,0,0,87.5,0,0
Derrick Kindred,10763,S,16,CLV,497,31,221,245,46.9,42.8,36.0,54.3,52.5,5,0,0,5,0,34,4,10,9,1,24,19,266,14.0,92,45,2,1,0,123.3,1,0
Blake Martinez,10765,LB,16,GB,1050,84,422,544,74.0,59.3,73.0,63.1,82.6,19,4,0,15,0,96,37,15,47,0,54,44,417,9.5,273,26,4,0,2,123.5,1,0
Willie Henry,10766,DI,3,BLT,82,56,22,4,65.7,68.2,69.4,59.4,59.7,3,1,0,2,0,1,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0
Rashard Robinson,10767,CB,4,NYJ,83,3,33,47,38.3,67.7,41.2,54.7,33.3,0,0,0,0,0,7,1,1,0,0,9,9,126,14.0,37,38,1,0,0,155.8,0,0
Dean Lowry,10771,DI,16,GB,698,372,325,1,73.1,79.1,44.8,60.8,61.9,29,4,3,22,3,33,8,7,26,0,0,0,0,,0,,0,0,0,0.0,4,0
Seth DeValve,10772,TE,1,CLV,1,0,1,0,60.0,60.0,91.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0
Ronald Blair III,10776,ED,16,SF,534,338,180,16,60.9,63.9,70.0,54.7,67.3,31,8,8,15,0,21,4,1,20,0,0,0,0,,0,,0,0,0,0.0,1,0
Matthew Judon,10780,ED,16,BLT,674,348,207,119,66.1,68.5,57.7,69.5,56.0,42,8,13,21,4,26,8,5,23,1,11,8,73,9.1,65,26,0,0,0,90.3,5,0
Quinton Jefferson,10781,DI,16,SEA,558,371,187,0,61.3,70.7,53.4,58.7,64.7,31,4,10,17,2,16,4,4,15,0,0,0,0,,0,,0,0,0,0.0,6,0
Matt Ioannidis,10786,DI,14,WAS,439,275,163,1,68.7,59.2,77.8,70.6,60.7,36,8,3,25,0,18,2,2,18,1,0,0,0,,0,,0,0,0,0.0,1,0
Wendell Smallwood,10787,HB,1,PHI,1,0,1,0,60.0,60.0,83.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0
